"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0655441788795269,0.0202114120062258,0.0522752137850017,0.669375399535953,0.466069669968542,-2017.72160444824
"Std.",0.00081094962213283,0.00105466981169219,0.129936561304292,0.289051535895404,0.00743285197321689,1.50432515606019
"Acceptance ratio",0.2385,0.1845,0.22464,0.18192,0.17686,0.68536
"0%",0.0622656945511297,0.0136421354895812,1.1409997658883e-05,0.000147304450555108,0.440290526743189,-2028.38944830302
"2.5%",0.063946799609924,0.0186014143889726,0.000922033673099877,0.034812777281264,0.451404921737936,-2021.46275377772
"5%",0.0642114753457866,0.0189058394122718,0.00170617467018442,0.0709763499496173,0.453803953669455,-2020.60943492353
"7.5%",0.0643773713947765,0.0190572066196642,0.00254565073131317,0.138626825794154,0.455530556936521,-2020.11405405691
"10%",0.0645108299188318,0.0191670456042568,0.00352444730429669,0.19346037545478,0.456670277916718,-2019.72904604849
"12.5%",0.0646048366504414,0.0192707419977732,0.00440289131157168,0.25531735951623,0.457631745242531,-2019.44361538174
"15%",0.0646957783108464,0.0193549035733683,0.00526476342224496,0.306545045124122,0.45844576722797,-2019.21263717757
"17.5%",0.0647792186642036,0.0194317867251764,0.00614271004217235,0.351342052687961,0.459176230262579,-2018.97861239717
"20%",0.0648568458877814,0.0194985294479252,0.00690871629462957,0.400527340901803,0.459870497781178,-2018.80136642723
"22.5%",0.064922153538389,0.0195676016197624,0.00786932932878662,0.442998111463266,0.460565288965357,-2018.63307929537
"25%",0.064997799649032,0.0196261564277802,0.00874469234139571,0.482454407081964,0.461182884346147,-2018.4821687734
"27.5%",0.0650650563178712,0.0196834041450352,0.00958016014496227,0.51848980068201,0.461707549366332,-2018.33175276155
"30%",0.0651213008157762,0.0197405151882961,0.0103977700124521,0.55000910719229,0.462160108261446,-2018.19724298039
"32.5%",0.0651808030091051,0.0197902844944809,0.0112806270960619,0.579708873488711,0.46266833459118,-2018.07917556201
"35%",0.065232936339545,0.0198402750725429,0.0119950034997895,0.606935796341337,0.463130447360898,-2017.97374447381
"37.5%",0.0652859632860209,0.0198969105970475,0.0127243002074297,0.636146640252838,0.463615082112824,-2017.87558686235
"40%",0.0653369248994722,0.019949803010156,0.0134684469657089,0.658184214872596,0.464171671431207,-2017.77788930144
"42.5%",0.0653948767181074,0.0199977173290141,0.0141691096486729,0.682117876890528,0.46465680858377,-2017.68368446605
"45%",0.0654476005117952,0.0200438387942054,0.0148447665809904,0.704499229372671,0.465107275541674,-2017.59300940912
"47.5%",0.0654975649045911,0.0200937832546631,0.0154201616560765,0.724591807362697,0.465612105378047,-2017.51246808261
"50%",0.0655464219952239,0.020137755724843,0.0159607955220329,0.742848306756217,0.466025101053712,-2017.42756559228
"52.5%",0.0655939984777381,0.0201911974977359,0.0165923113959466,0.761034270484828,0.466462225530169,-2017.34011848714
"55%",0.0656407663094275,0.0202376497129084,0.0171882716376637,0.778191847207978,0.466932671835438,-2017.25751481614
"57.5%",0.0656910306478104,0.020285022834713,0.0177304628902705,0.793882912283042,0.467434675203744,-2017.17700851046
"60%",0.0657432844943853,0.0203289935343572,0.0183380945977362,0.810240866828157,0.467855923004287,-2017.09936011653
"62.5%",0.0657989801788739,0.0203739616884007,0.019060073255106,0.828884812587037,0.468302148043671,-2017.02085508989
"65%",0.0658492119780736,0.0204331409410089,0.0198512102506733,0.849035360358354,0.468794642035105,-2016.94572583774
"67.5%",0.0659040477652087,0.0204875535518628,0.0207592332141893,0.865204819165646,0.469204970982176,-2016.8712436819
"70%",0.0659699850606295,0.0205421382587412,0.0215538252970357,0.881892067901834,0.469780596649475,-2016.79486342361
"72.5%",0.0660326181634433,0.0205905990267551,0.0225395218625403,0.899059063983582,0.470352235827172,-2016.72103617743
"75%",0.0660948117487917,0.020660224788817,0.0238751787872919,0.919222354377928,0.470969539942589,-2016.64806213009
"77.5%",0.0661543521815809,0.0207277828029623,0.0255491905003661,0.935340195147834,0.471564938606426,-2016.56878823454
"80%",0.06622273147261,0.0208000922172467,0.0291170233459203,0.952752944567947,0.472289206084953,-2016.49133301601
"82.5%",0.0663014095805552,0.0208829423734936,0.0341661640852776,0.967407226654902,0.472930898766018,-2016.4079811539
"85%",0.0663869910913635,0.0209770768341111,0.0443030076916143,0.980054383426137,0.473623790219262,-2016.31518542833
"87.5%",0.0664882811876956,0.021071173229132,0.0661627270016272,0.987256319874323,0.474525787562586,-2016.21777221461
"90%",0.0665973506442941,0.0212060517297778,0.104817584239858,0.99252139206248,0.475703803917129,-2016.12036260324
"92.5%",0.0667176225125741,0.021397557375203,0.171284172397022,0.995473049494319,0.477080085349724,-2016.00813745554
"95%",0.0668731925770392,0.0216494329128338,0.290829874932829,0.997602269617063,0.478797082075089,-2015.85572361376
"97.5%",0.0671367830755997,0.0223308976536436,0.508303479694175,0.999253582913699,0.480895633660883,-2015.63632249612
"100%",0.0686515591869988,0.0301030178567455,0.999881589321476,0.999976660370888,0.500284107534797,-2014.96663902306
