Sample	Top over-represented sequence	Sum of remaining over-represented sequences
Leq-ABas_001_Ex1_L3_1	0.19367141035398847	0.46735051351363244
Leq-ABas_001_Ex1_L3_2	0.4453740616275018	0.0
Leq-ABas_002_Ex1_L3_1	0.2566255587705382	0.5942870492405739
Leq-ABas_002_Ex1_L3_2	0.4039903778956775	0.2548593004510199
Leq-ABas_003_Ex1_L3_1	0.46062587178371556	1.5854463224791095
Leq-ABas_003_Ex1_L3_2	0.5383079448085176	0.21836497029685686
Leq-ABas_004_Ex1_L3_1	0.2255164780940031	0.13804694433507414
Leq-ABas_004_Ex1_L3_2	0.3101636636312984	0.0
Leq-ABas_005_Ex1_L3_1	0.8163393237898797	0.4461523843291879
Leq-ABas_005_Ex1_L3_2	0.2808041955310803	0.0
Leq-ABas_006_Ex1_L3_1	0.5249482303671306	0.5855922010612328
Leq-ABas_006_Ex1_L3_2	0.5169706821451792	0.27449520329376
Leq-ABas_007_Ex1_L3_1	0.23500200783905614	0.16402065529079732
Leq-ABas_007_Ex1_L3_2	0.37583353600253383	0.0
Leq-ABas_008_Ex1_L3_1	0.21817130349022898	0.17261492070253978
Leq-ABas_008_Ex1_L3_2	0.5121201811015076	0.0
Leq-ABas_009_Ex1_L3_1	0.24242368864023936	0.15633777571274507
Leq-ABas_009_Ex1_L3_2	0.46575576860106604	0.0
Leq-ABas_010_Ex1_L3_1	0.22314416435727707	0.19531038143234986
Leq-ABas_010_Ex1_L3_2	0.5828244602399729	0.10128843139309507
Leq-ABas_011_Ex1_L3_1	0.12128259900836222	0.22280766918102382
Leq-ABas_011_Ex1_L3_2	0.38157315274680326	0.0
Leq-ABas_012_Ex1_L3_1	0.20753548656249604	0.21423145946157057
Leq-ABas_012_Ex1_L3_2	0.1659798996503327	0.0
Leq-ABas_013_Ex1-1_L3_1	0.35970350522550626	1.063112224913261
Leq-ABas_013_Ex1-1_L3_2	0.7877351942269909	0.5923496173570101
Leq-ABas_013_Ex1-2_L3_1	0.6944133672699647	0.4882726698560592
Leq-ABas_013_Ex1-2_L3_2	0.5704377452881234	0.0
Leq-ABas_014_Ex1_L3_1	0.1292170571147549	0.2164274937686152
Leq-ABas_014_Ex1_L3_2	0.3265671105230285	0.0
Leq-ABas_015_Ex1_L3_1	0.23326266973175613	0.5371576358677768
Leq-ABas_015_Ex1_L3_2	0.5868154664145974	0.10753326898555038
Leq-ABas_016_Ex1_L3_1	0.28117124616719497	0.1297092472491438
Leq-ABas_016_Ex1_L3_2	0.23952949041944344	0.0
Leq-ABas_017_Ex1_L3_1	0.2515921873981189	0.11281178344414233
Leq-ABas_017_Ex1_L3_2	0.23427475417903543	0.0
Leq-ABas_018_Ex1_L3_1	0.5770261092951086	0.31320556087982865
Leq-ABas_018_Ex1_L3_2	0.7073066625517669	0.0
Leq-ABas_019_Ex1_L3_1	0.14133716119363673	0.0
Leq-ABas_019_Ex1_L3_2	0.3768779509207342	0.0
Leq-ABas_020_Ex1_L3_1	0.15594263488130794	0.11246671890593746
Leq-ABas_020_Ex1_L3_2	0.27721669033157315	0.0
Leq-ABas_021_Ex1_L3_1	0.2033419602269923	0.0
Leq-ABas_021_Ex1_L3_2	0.3761005765937002	0.0
Leq-ABas_022_Ex1_L3_1	0.12624316779957012	0.10640054624532402
Leq-ABas_022_Ex1_L3_2	0.38031691312305005	0.0
Leq-ABas_023_Ex1_L3_1	0.24932614439318124	0.49927454316062436
Leq-ABas_023_Ex1_L3_2	0.3149639445169325	0.0
Leq-ABas_025_Ex1_L3_1	0.0	0.0
Leq-ABas_025_Ex1_L3_2	0.4403404371126452	0.0
Leq-ABas_026_Ex1_L3_1	0.22176054887913244	0.48007880326832486
Leq-ABas_026_Ex1_L3_2	0.513513692803448	0.0
Leq-ABas_027_Ex1_L3_1	0.23940790158489422	0.10486270322833818
Leq-ABas_027_Ex1_L3_2	0.4178032156122201	0.0
Leq-ABas_028_Ex1_L3_1	0.6445041809624587	0.45978117195210155
Leq-ABas_028_Ex1_L3_2	0.4687772777961856	0.10626093338606302
Leq-ABas_029_Ex1_L3_1	0.34779967067769785	0.2793304360265641
Leq-ABas_029_Ex1_L3_2	0.3946935613950011	0.0
Leq-ABas_030_Ex1_L3_1	0.43856916120501604	0.32084466954417185
Leq-ABas_030_Ex1_L3_2	0.5489021067686733	0.0
Leq-ABas_031_Ex1_L3_1	0.27259860329396396	0.13997462465373356
Leq-ABas_031_Ex1_L3_2	0.3286550879068546	0.0
Leq-ABas_032_Ex1_L3_1	0.11576755161326432	0.0
Leq-ABas_032_Ex1_L3_2	0.1725033895833429	0.0
Leq-ABas_033_Ex1_L3_1	0.16518218455562728	0.0
Leq-ABas_033_Ex1_L3_2	0.27591514615227486	0.0
Leq-ABas_034_Ex1_L3_1	0.1314299095174174	0.23068331480835436
Leq-ABas_034_Ex1_L3_2	0.21021648199260243	0.0
Leq-ABas_035_Ex1_L3_1	0.2783302653990564	0.567523186411155
Leq-ABas_035_Ex1_L3_2	0.4792414864158428	0.0
Leq-ABas_036_Ex1_L3_1	0.33190724464274696	0.3178771061481856
Leq-ABas_036_Ex1_L3_2	0.29264296795804273	0.0
Leq-ABas_039_Ex1_L3_1	0.44557780140314873	0.1655003262354552
Leq-ABas_039_Ex1_L3_2	0.4243999338678426	0.0
Leq-ABas_040_Ex1_L3_1	0.7377240582304243	0.3603217495249884
Leq-ABas_040_Ex1_L3_2	0.37782706616096456	0.0
Leq-ABas_041_Ex1_L3_1	0.3835718752952716	0.3104570017052638
Leq-ABas_041_Ex1_L3_2	0.40145689821959657	0.0
Leq-ABas_042_Ex1_L3_1	0.3373347282178091	0.30800235071919446
Leq-ABas_042_Ex1_L3_2	0.23366806128963946	0.0
Leq-ABas_043_Ex1_L3_1	0.23281825287599592	0.2097701133704297
Leq-ABas_043_Ex1_L3_2	0.39152137963083744	0.20867593245120997
Leq-ABas_044_Ex1_L3_1	0.17937374432282582	0.0
Leq-ABas_044_Ex1_L3_2	0.2862291284685953	0.0
Leq-ABas_045_Ex1_L3_1	0.3089730810491638	0.3892125424947603
Leq-ABas_045_Ex1_L3_2	0.4617057535640059	0.0
Leq-ABas_046_Ex1_L3_1	0.15416398177758175	0.24858532763556393
Leq-ABas_046_Ex1_L3_2	0.41731819479007987	0.0
Leq-ABas_047_Ex1_L3_1	0.19373410632390448	0.489807980677668
Leq-ABas_047_Ex1_L3_2	0.4100887674351575	0.0
Leq-ABas_048_Ex1_L3_1	0.29242592294653214	0.26769034615896004
Leq-ABas_048_Ex1_L3_2	0.15980123828893522	0.0
Leq-ABas_052_Ex1_L3_1	0.5509745700201655	0.20886267152614557
Leq-ABas_052_Ex1_L3_2	0.492391048167498	0.0
Leq-ABas_053_Ex1_L3_1	0.3052974050791057	0.0
Leq-ABas_053_Ex1_L3_2	0.19994645772790634	0.0
Leq-ABas_054_Ex1_L3_1	0.2756261090391338	0.16575818431035033
Leq-ABas_054_Ex1_L3_2	0.37763114553781096	0.0
Leq-ABas_055_Ex1_L3_1	0.31279299085060297	0.2629508691388359
Leq-ABas_055_Ex1_L3_2	0.3841884624917828	0.0
Leq-ABas_056_Ex1_L3_1	0.16349483095132114	0.0
Leq-ABas_056_Ex1_L3_2	0.3032519130182731	0.0
Leq-ABas_058_Ex1_L3_1	0.0	0.0
Leq-ABas_058_Ex1_L3_2	0.21463552950226625	0.0
Leq-CMig_004-Ex1_L3_1	0.0	0.0
Leq-CMig_004-Ex1_L3_2	0.0	0.0
Leq-CMig_005-Ex1_L3_1	0.0	0.0
Leq-CMig_005-Ex1_L3_2	0.0	0.0
Leq-CMig_006-Ex1_L3_1	0.0	0.0
Leq-CMig_006-Ex1_L3_2	0.1311066661431254	0.0
Leq-CMig_007-Ex1_L3_1	0.0	0.0
Leq-CMig_007-Ex1_L3_2	0.0	0.0
Leq-CMig_008-Ex1_L3_1	0.0	0.0
Leq-CMig_008-Ex1_L3_2	0.0	0.0
Leq-CMig_009-Ex1_L3_1	0.0	0.0
Leq-CMig_009-Ex1_L3_2	0.0	0.0
Leq-CMig_012-Ex1_L3_1	0.0	0.0
Leq-CMig_012-Ex1_L3_2	0.21539161507345878	0.0
Leq-CMig_014-Ex1_L3_1	0.0	0.0
Leq-CMig_014-Ex1_L3_2	0.0	0.0
Leq-CMig_015-Ex1_L3_1	0.0	0.0
Leq-CMig_015-Ex1_L3_2	0.13604097699161685	0.0
Leq-CMig_016-Ex1_L3_1	0.0	0.0
Leq-CMig_016-Ex1_L3_2	0.0	0.0
Leq-CMig_017-Ex1_L3_1	0.0	0.0
Leq-CMig_017-Ex1_L3_2	0.0	0.0
Leq-CMig_020-Ex1_L3_1	0.0	0.0
Leq-CMig_020-Ex1_L3_2	0.14450126668666305	0.0
Leq-CMig_021-Ex1_L3_1	0.0	0.0
Leq-CMig_021-Ex1_L3_2	0.13444348783915527	0.0
Leq-CMig_022-Ex1_L3_1	0.0	0.0
Leq-CMig_022-Ex1_L3_2	0.0	0.0
Leq-CMig_025-Ex1_L3_1	0.0	0.0
Leq-CMig_025-Ex1_L3_2	0.0	0.0
Leq-CMig_026-Ex1_L3_1	0.0	0.0
Leq-CMig_026-Ex1_L3_2	0.0	0.0
Leq-CMig_028-Ex1_L3_1	0.0	0.0
Leq-CMig_028-Ex1_L3_2	0.15148852555614906	0.0
Leq-CMig_029-Ex1_L3_1	0.0	0.0
Leq-CMig_029-Ex1_L3_2	0.14454255994099777	0.0
Leq-CMig_030-Ex1_L3_1	0.0	0.0
Leq-CMig_030-Ex1_L3_2	0.16106420574325184	0.0
Leq-CMig_032-Ex1_L3_1	0.0	0.0
Leq-CMig_032-Ex1_L3_2	0.10236968341750768	0.0
Leq-CMig_033-Ex1_L3_1	0.0	0.0
Leq-CMig_033-Ex1_L3_2	0.16631677884014415	0.0
Leq-CMig_036-Ex1_L3_1	0.0	0.0
Leq-CMig_036-Ex1_L3_2	0.0	0.0
Leq-CMig_037-Ex1_L3_1	0.0	0.0
Leq-CMig_037-Ex1_L3_2	0.0	0.0
Leq-CMig_038-Ex1_L3_1	0.0	0.0
Leq-CMig_038-Ex1_L3_2	0.11043092397744919	0.0
Leq-CMig_040-Ex1_L3_1	0.0	0.0
Leq-CMig_040-Ex1_L3_2	0.15654954328459195	0.0
Leq-CMig_041-Ex1_L3_1	0.0	0.0
Leq-CMig_041-Ex1_L3_2	0.0	0.0
Leq-CMig_042-Ex1_L3_1	0.0	0.0
Leq-CMig_042-Ex1_L3_2	0.1875060859321748	0.0
Leq-CMig_045-Ex1_L3_1	0.0	0.0
Leq-CMig_045-Ex1_L3_2	0.0	0.0
Leq-CMig_046-Ex1_L3_1	0.0	0.0
Leq-CMig_046-Ex1_L3_2	0.0	0.0
