"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.051723597050077,0.032504177957397,2.40341785383524e-05,0.184266731426433,0.551579728793624,-28836.582762497
"Std.",0.000115017818496899,0.000236403792992917,2.38468321764834e-05,0.0058435896140305,0.00153366994441969,1.75398226934014
"Acceptance ratio",0.26178,0.13866,0.13472,0.21944,0.26696,0.68456
"0%",0.0512721853073602,0.031613172165844,5.49639350220767e-09,0.163493395589904,0.545166992428432,-28849.6794148355
"2.5%",0.0514961432181354,0.0320489809847703,4.74706953315964e-07,0.172752858576808,0.548625972184703,-28840.8217024916
"5%",0.0515321117662662,0.032115932395228,1.29021512126524e-06,0.174933813235009,0.549108608096323,-28839.9314202232
"7.5%",0.0515558970305098,0.032164909704922,1.97324643897197e-06,0.176021152265743,0.5493778122632,-28839.3881231908
"10%",0.0515749926626589,0.032203384206818,2.8557550437221e-06,0.176878778533729,0.54963549933367,-28838.9312735025
"12.5%",0.0515896310870546,0.0322355550608802,3.52560586783061e-06,0.177596086577949,0.549819698844371,-28838.6082783439
"15%",0.0516036393516485,0.0322602105136826,4.08568816766715e-06,0.178227208013981,0.54999687481374,-28838.3250861045
"17.5%",0.0516162739131488,0.0322822058082773,4.85813292237844e-06,0.17884610856343,0.550146448443001,-28838.0776682148
"20%",0.0516278041395959,0.032301424177328,5.58918935026793e-06,0.179398499409209,0.550278788351785,-28837.8632855327
"22.5%",0.0516386391429747,0.032321178068391,6.38527048148949e-06,0.179824857192071,0.550412788483377,-28837.6708155075
"25%",0.0516482321251234,0.0323429264332799,7.30622950338268e-06,0.180244900194144,0.55053727563748,-28837.5037296668
"27.5%",0.0516569438420711,0.0323604249653572,7.96955447480817e-06,0.180602304262162,0.550649567482496,-28837.3508403087
"30%",0.0516651996413336,0.0323765324307938,8.7760908548745e-06,0.181042499115196,0.550763025226159,-28837.2011930382
"32.5%",0.0516736136750278,0.0323948882072774,9.6302133630113e-06,0.181505418681995,0.550862216781233,-28837.0532926223
"35%",0.0516810881276269,0.0324125231198039,1.04443446680342e-05,0.181910831654145,0.55095865038034,-28836.9270319004
"37.5%",0.0516885850868271,0.0324295009178503,1.15200624980862e-05,0.182364153308217,0.551053890809584,-28836.8037628579
"40%",0.0516950189063533,0.0324435820520469,1.25470023509652e-05,0.182705881635015,0.551156827043212,-28836.6871124533
"42.5%",0.0517016727037419,0.0324588511991087,1.35348858076566e-05,0.183127124779634,0.551251318395791,-28836.5743872135
"45%",0.0517087893476393,0.0324736297821485,1.46936228587498e-05,0.183548124941784,0.551345499119297,-28836.4668943322
"47.5%",0.0517160025851039,0.032486230570192,1.58279155794691e-05,0.183888698145179,0.551458626001623,-28836.3599579456
"50%",0.0517228720702636,0.0325018254167698,1.69595625638504e-05,0.184229747138829,0.551551079701694,-28836.2511661442
"52.5%",0.0517308984050919,0.0325167648494672,1.81618995375467e-05,0.184594534841195,0.551648712424984,-28836.1486798134
"55%",0.0517374808667277,0.0325335278088385,1.95178712941202e-05,0.184985932463776,0.551754986502055,-28836.051848556
"57.5%",0.051744780155034,0.0325495436846618,2.08436651732297e-05,0.185321385491118,0.551841242754735,-28835.960452924
"60%",0.0517520466749256,0.032565190920074,2.25333290946199e-05,0.185695035960951,0.551948671069469,-28835.8644142415
"62.5%",0.0517590814955968,0.0325795407030787,2.38541596250072e-05,0.18615156244072,0.552050440603705,-28835.7683668352
"65%",0.0517674221791406,0.0325946514609258,2.52842059204222e-05,0.186529040033363,0.552163021051893,-28835.676631476
"67.5%",0.0517750203789008,0.0326118496446062,2.70997770470486e-05,0.186946086091334,0.552275557268698,-28835.5863614978
"70%",0.0517843419779454,0.0326269788715921,2.87241244200534e-05,0.187380318793496,0.552387301668077,-28835.4967216903
"72.5%",0.0517920151085582,0.0326449129873843,3.06348275510781e-05,0.187817519496534,0.552500152230627,-28835.4045868782
"75%",0.051801812743147,0.0326639611184378,3.28824546663269e-05,0.188268272435934,0.552625187048279,-28835.3056364142
"77.5%",0.0518119343496057,0.0326839545087517,3.51498561365462e-05,0.188694442381722,0.5527378608752,-28835.1989683266
"80%",0.051823061895447,0.0327035114554336,3.75997729810583e-05,0.189237406829257,0.552866879498249,-28835.1075212346
"82.5%",0.051832894449463,0.0327231695477003,4.1160756478133e-05,0.189768400971954,0.553043223438758,-28835.0122717446
"85%",0.0518447476017239,0.0327450551987365,4.48418765669444e-05,0.190322553971356,0.553195850838397,-28834.9063354211
"87.5%",0.0518571733652116,0.032767644864784,4.91713908455862e-05,0.191032885386986,0.553369888336108,-28834.7915967045
"90%",0.0518717207084192,0.0328084466012598,5.48531020711989e-05,0.191766786200606,0.553570893114089,-28834.6626344627
"92.5%",0.05188950787688,0.0328453083567357,6.24339029778248e-05,0.192667437143257,0.553791040450371,-28834.5152098278
"95%",0.0519125753813203,0.0328900147821765,7.06617111227559e-05,0.193989627165334,0.554119969312138,-28834.3496061026
"97.5%",0.05194334338637,0.0329690356728566,8.84922111430586e-05,0.195837435232627,0.554648251130151,-28834.1506237376
"100%",0.052162263330025,0.0333802072072847,0.000247752972073468,0.208172702564879,0.557404014875993,-28833.5878962272
