pos	3pG>A
1	0.0190658760458127
2	0.0306518685797692
3	0.0185533466406674
4	0.0214502927895852
5	0.0210999015748032
6	0.0304206581361282
7	0.032304456546619
8	0.0280916092916828
9	0.0291720584807542
10	0.0316290639669399
11	0.0238920971690415
12	0.024355184918283
13	0.0265273708812008
14	0.0275474681579416
15	0.0267455804733197
16	0.027555840073537
17	0.0265808629426853
18	0.026093969724543
19	0.0263513879119095
20	0.0266040104924228
21	0.0287566899958831
22	0.0274707303163474
23	0.0281186287491855
24	0.0277463762654809
25	0.0281336673900839
