pos	5pC>T
1	0.0257315500033947
2	0.0391932574524383
3	0.0228736585700925
4	0.0246598687760957
5	0.0240953760338987
6	0.0346135185516202
7	0.0365692664930044
8	0.031466271411218
9	0.0318703431772448
10	0.0339668050296883
11	0.0265206188322588
12	0.0271373050210038
13	0.0292496583245581
14	0.0297447230741476
15	0.0284321689683184
16	0.0303287678938043
17	0.0287777111365102
18	0.0282928866986175
19	0.0285069438537396
20	0.0297556271184529
21	0.0310148206938089
22	0.0309270634833822
23	0.0309941116938081
24	0.0303716171579244
25	0.0311742452596606
