"","Position","C.T","G.A"
"1",1,0.593416796723069,0.445756896637448
"2",2,0.617378264144544,0.488043825490656
"3",3,0.626159761562927,0.530676758857944
"4",4,0.630011480451927,0.563703077493761
"5",5,0.636963901613866,0.581865772587213
"6",6,0.646058398393451,0.590511506344415
"7",7,0.65442018199317,0.595228133518364
"8",8,0.659002702298387,0.601295102944645
"9",9,0.660502269129811,0.608671690694835
"10",10,0.658951727019618,0.617724974844738
"11",11,0.655388022531575,0.627293999924811
"12",12,0.651311737099951,0.635832378598429
"13",-12,0.643509540404293,0.643709310972363
"14",-11,0.635487298868246,0.647429301039392
"15",-10,0.626239503124763,0.650853643316761
"16",-9,0.617810999358185,0.652008212258542
"17",-8,0.610973264344882,0.65014233092683
"18",-7,0.604755928251571,0.645667677446225
"19",-6,0.599280639689008,0.637821389931512
"20",-5,0.590022482404545,0.629165838919858
"21",-4,0.572988088718817,0.62137175820339
"22",-3,0.542461368133751,0.615977415220503
"23",-2,0.502199270693278,0.606016047587854
"24",-1,0.46174432793502,0.580923819723027
