"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0214889790095176,0.00900429655954623,7.48335474532525e-06,0.149002052802819,0.641348053039028,-20147.8845115606
"Std.",6.03063588972143e-05,9.2774387763474e-05,7.48567450659851e-06,0.00543943554041294,0.00218196124354779,1.67971780059314
"Acceptance ratio",0.1362,0.13892,0.1645,0.2601,0.19446,0.62876
"0%",0.0212999695840777,0.00866229464651249,6.150017849006e-09,0.12725898003142,0.633280959562214,-20160.0405721318
"2.5%",0.0213738516579134,0.00881972447979652,1.81670105345267e-07,0.138660940488034,0.637030622968001,-20151.9770377881
"5%",0.0213904554658266,0.00885124937451066,3.72952973252707e-07,0.140183737146401,0.637722247869906,-20151.0494313166
"7.5%",0.021403435262716,0.00887121233789331,5.17635000958784e-07,0.141307757900977,0.638171109355824,-20150.5241042344
"10%",0.0214122316897199,0.00888753035734062,7.14021123457441e-07,0.142125266020949,0.63855007148847,-20150.1530544763
"12.5%",0.0214195237273014,0.00890005298465889,8.87104744101983e-07,0.142735394508515,0.638775807978983,-20149.8341708184
"15%",0.0214261798303568,0.00891002792122354,1.10469418699839e-06,0.143397801719867,0.639050987579781,-20149.5601362576
"17.5%",0.0214325623420635,0.0089192725402663,1.31639776627994e-06,0.143862006614305,0.639263405411866,-20149.324662172
"20%",0.0214379592814028,0.00892659038207384,1.62640009805689e-06,0.144293524903993,0.639477099119,-20149.1375619262
"22.5%",0.0214426335422469,0.00893478872096577,1.84503640036866e-06,0.144765471196645,0.639693773086185,-20148.9475144721
"25%",0.021447571314064,0.00894148499124345,2.10794624246947e-06,0.145205021138775,0.639877657551668,-20148.7731939559
"27.5%",0.0214520335253835,0.00894897103630081,2.37567543780339e-06,0.14565962341649,0.640048228281701,-20148.6216130557
"30%",0.0214556628055341,0.0089562343652235,2.71849838304894e-06,0.146078181486891,0.640228528706737,-20148.4860097692
"32.5%",0.0214598488453399,0.00896285551924008,2.95791301107126e-06,0.146439633572519,0.640374537733038,-20148.3536408047
"35%",0.0214639881726669,0.00896975971033359,3.22958858655764e-06,0.14685524465799,0.640523540982093,-20148.2234574204
"37.5%",0.0214682915094239,0.00897587924398452,3.56690349547688e-06,0.147192984147292,0.640667705406523,-20148.1040270153
"40%",0.0214724044378776,0.00898245583974165,3.85436811461906e-06,0.147543937662996,0.640800994012163,-20147.98825655
"42.5%",0.021476540764577,0.00898774931473388,4.20185735389953e-06,0.147899228814894,0.640944700042311,-20147.8813749603
"45%",0.0214804376418431,0.00899330791704404,4.55254937681427e-06,0.148272587110207,0.641082070267719,-20147.7689137222
"47.5%",0.0214843574281627,0.00899855043737441,4.93638740271029e-06,0.148658072943123,0.641240248364455,-20147.6712534831
"50%",0.0214881416616963,0.00900361260758052,5.28586319947988e-06,0.149037790756653,0.641397361692421,-20147.5689890654
"52.5%",0.0214926770435576,0.00900884363946979,5.61481916943138e-06,0.14939071832364,0.64152327514546,-20147.4712829066
"55%",0.0214961381868398,0.00901499145568303,5.97690094245661e-06,0.149739794286743,0.641640662388579,-20147.378657952
"57.5%",0.0215002722923268,0.00902125130495494,6.36439993096045e-06,0.150017913910674,0.641774781150352,-20147.281353422
"60%",0.0215043374348486,0.0090268053667939,6.82405698095901e-06,0.150323415660552,0.641927671974012,-20147.1961249957
"62.5%",0.0215078696172361,0.00903342476284775,7.44044920973153e-06,0.150660412824933,0.642079054071202,-20147.108287646
"65%",0.0215115705188994,0.00903905731963341,7.95375221362255e-06,0.151011857499273,0.642243158533029,-20147.0223128108
"67.5%",0.0215156288289927,0.00904443599597485,8.57366622427492e-06,0.151366767418657,0.642416068122289,-20146.9277637032
"70%",0.0215202818418224,0.0090511519704088,9.0952174513659e-06,0.151761766446453,0.642530251880869,-20146.8386930985
"72.5%",0.0215254207591602,0.00905828366105547,9.69563485425565e-06,0.15221776433791,0.642688661502886,-20146.7431343003
"75%",0.0215305599890601,0.00906610465356355,1.03364151871755e-05,0.152630462503927,0.642860448151071,-20146.6444143803
"77.5%",0.0215349647717387,0.00907375427875109,1.10904257051503e-05,0.153062134812866,0.643031615487679,-20146.5596347516
"80%",0.0215393468833136,0.00908101097586107,1.20501396581431e-05,0.153517769260251,0.643209705924935,-20146.4676558014
"82.5%",0.0215452882069585,0.00908861180600306,1.30898077801488e-05,0.154061669713315,0.643398405962142,-20146.370224605
"85%",0.0215519815171341,0.00909905050201127,1.42465447352903e-05,0.154660773151151,0.643622509807973,-20146.2632062226
"87.5%",0.0215589725839751,0.00910907365166228,1.55731554276841e-05,0.155273353856466,0.643844416813142,-20146.1570453383
"90%",0.0215661243800143,0.00912450772050881,1.70414497824102e-05,0.15600294976273,0.644130706262037,-20146.0332273825
"92.5%",0.0215752407147014,0.00913984900566188,1.94981502008485e-05,0.156826660352384,0.644482860273033,-20145.9103379868
"95%",0.0215887832657764,0.00915896258863713,2.23584829914481e-05,0.158016285624973,0.644910199925529,-20145.7566803139
"97.5%",0.0216110395251832,0.00919174140531719,2.74294140224689e-05,0.159807731426471,0.645540838899365,-20145.5653613789
"100%",0.0217206345704919,0.00937992756501618,7.93882019084065e-05,0.172942237603588,0.649470202685771,-20145.0056518899
