"","Position","C.T","G.A"
"1",1,0.362991606286073,0.358546230626269
"2",2,0.393336117983837,0.377075186244492
"3",3,0.409565753567272,0.399604556839716
"4",4,0.425884705222061,0.41436480387184
"5",5,0.448828263843906,0.41614781453236
"6",6,0.468772287545091,0.415544052978883
"7",7,0.481078866546702,0.419404484969154
"8",8,0.485657299041744,0.429289708614225
"9",9,0.487593658905628,0.439651542583949
"10",10,0.487350149908563,0.45028446109052
"11",11,0.485123541853746,0.46117674311902
"12",12,0.482060560735456,0.471279606074784
"13",-12,0.488425187107724,0.464705031689147
"14",-11,0.477144913030203,0.469371654709649
"15",-10,0.465879200298108,0.472282991161711
"16",-9,0.455326250240968,0.472688659103497
"17",-8,0.443979073950129,0.471777284947297
"18",-7,0.429931798836347,0.470781047497094
"19",-6,0.418297447778249,0.464941979534137
"20",-5,0.41432380459715,0.449379212512584
"21",-4,0.413480701346328,0.426333033514341
"22",-3,0.401718964128913,0.407249725649383
"23",-2,0.377930795711809,0.392026078741459
"24",-1,0.353312555776542,0.367761365373709
