pos	3pG>A
1	0.0195134990644213
2	0.0323373676248109
3	0.0171437813359211
4	0.019234131841231
5	0.0185935198821797
6	0.032156862745098
7	0.0329057445621863
8	0.0269938650306748
9	0.0294607190412783
10	0.0308180799402316
11	0.0226521164021164
12	0.0234893892758788
13	0.0248884311706145
14	0.030152475586774
15	0.0229807367353836
16	0.0309834638816362
17	0.0295983086680761
18	0.0297166551485833
19	0.025821183910065
20	0.0258008658008658
21	0.0293816194055347
22	0.0286425902864259
23	0.0284810126582278
24	0.028611797951254
25	0.0272060139609808
