pos	3pG>A
1	0.0068499339532122
2	0.00683947619621327
3	0.00517432684314795
4	0.00591036652776597
5	0.0070408879367659
6	0.00955846336855364
7	0.00886003538692812
8	0.00873421635611205
9	0.00901027614748893
10	0.00884520884520885
11	0.00841897414321004
12	0.00819582651047571
13	0.00824484750680275
14	0.00868846535619801
15	0.0086580620241045
16	0.00890406152347378
17	0.00846534945941612
18	0.00863416010681088
19	0.00901185304912954
20	0.00878247512188606
21	0.00989436189786492
22	0.00915800340105458
23	0.0115937330711449
24	0.0093008431605482
25	0.00876539073624257
