"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0508776240334809,0.0334626459498321,0.00033532307637904,0.180448683288926,0.559186511237399,-3420.8595639246
"Std.",0.000345060499265155,0.00081582834281772,0.000333620672326745,0.0196379649083482,0.00478140262958151,1.71548209329573
"Acceptance ratio",0.20468,0.22342,0.11632,0.17378,0.22074,0.64586
"0%",0.0496449324482207,0.0306494607001922,1.42319783156403e-07,0.111865834479049,0.539739483140585,-3434.07389976277
"2.5%",0.0501992458435225,0.0319968264065591,7.96191366782891e-06,0.142369629248462,0.549852366238129,-3425.0606005127
"5%",0.0503117468175586,0.0322070125586931,1.6009324422769e-05,0.148373886346124,0.551257794854903,-3424.12881793355
"7.5%",0.050387401378499,0.0323556927239671,2.34070784293735e-05,0.152563423012007,0.552221635289264,-3423.57165552459
"10%",0.0504413546781566,0.0324488020001629,3.50438760160314e-05,0.155344896279814,0.553075598559603,-3423.14655544551
"12.5%",0.0504876796171801,0.0325555097792631,4.28274155834595e-05,0.157676925325833,0.553700358629216,-3422.81985482634
"15%",0.050522937144012,0.0326392199955461,5.32029040705376e-05,0.159739957000038,0.55430947566387,-3422.57050881545
"17.5%",0.0505626765233995,0.0327109998661076,6.34497880644715e-05,0.161888623707703,0.554768546816294,-3422.34036695505
"20%",0.0505923225958305,0.0327801494406003,7.34341973835212e-05,0.163983936414964,0.55520432021174,-3422.13113248643
"22.5%",0.0506225262275482,0.0328390381068426,8.44893953206967e-05,0.165745356327376,0.55558949227099,-3421.94643876696
"25%",0.0506480388800759,0.0329087754455337,9.6437027214986e-05,0.167330664728596,0.55595122002906,-3421.78183048241
"27.5%",0.0506742771843157,0.0329652580058013,0.00010576913421667,0.168942882002749,0.55634767600205,-3421.62579989999
"30%",0.050697519461743,0.0330185251981214,0.000119834933074165,0.170163472345349,0.556674301736658,-3421.47706365496
"32.5%",0.0507180994880147,0.0330751006215501,0.000131860221239384,0.171572211196717,0.556981162479093,-3421.33316412756
"35%",0.0507412864354231,0.0331207408986963,0.000144491643289329,0.17288197408053,0.557290144661461,-3421.19279733714
"37.5%",0.0507645949528376,0.0331703847511422,0.000157853808491053,0.174141455457945,0.557632599343672,-3421.06705906617
"40%",0.050781615712238,0.033215433410382,0.000171288967013413,0.175403769229142,0.557918151388184,-3420.94841910846
"42.5%",0.0508065006207807,0.0332603185174396,0.000185191820451649,0.17646765901481,0.558224527998068,-3420.82873568884
"45%",0.0508263833321902,0.0333168235136974,0.000199914710161702,0.177888126132455,0.558520161530042,-3420.71928415532
"47.5%",0.0508452861777346,0.0333663747962872,0.000216038920221014,0.179027668361503,0.558848791530923,-3420.62037200756
"50%",0.0508674492787285,0.0334136720723947,0.000232716217892443,0.180271321379222,0.559165517649147,-3420.53007057854
"52.5%",0.0508898128759179,0.0334550852103681,0.000251407932658636,0.181501750453102,0.559470878225097,-3420.43889174047
"55%",0.0509132907742522,0.033509897933743,0.000268319619981068,0.182597853455948,0.559806462071095,-3420.33938089494
"57.5%",0.0509338098407417,0.0335587407914365,0.000287090076801407,0.183787268946775,0.560114507231078,-3420.25095121791
"60%",0.0509589016470387,0.0336189559568996,0.000308286966496005,0.18512632151435,0.560410187060777,-3420.15393282538
"62.5%",0.0509879679716008,0.0336755188459763,0.000335951829065953,0.186305672223873,0.560704035282422,-3420.05722824266
"65%",0.0510104754073403,0.0337306615755935,0.000357038443942967,0.187455282194587,0.56105974648013,-3419.96645097298
"67.5%",0.0510364120694989,0.0337871070308558,0.000384639536421687,0.188782804699795,0.561410034423407,-3419.87508251248
"70%",0.0510588970194853,0.0338480799680202,0.000410218511057508,0.190185884729289,0.561753038142,-3419.7811821549
"72.5%",0.0510855222882249,0.033907154629205,0.00043229024169015,0.191833052600878,0.562084828012887,-3419.68921758209
"75%",0.0511121947458047,0.0339719605662766,0.000460793316719129,0.193320602173135,0.562407024220459,-3419.60029476646
"77.5%",0.0511382645329328,0.0340500264865668,0.000493939012252872,0.194762961207036,0.562815470493991,-3419.50473582322
"80%",0.0511678854417423,0.034118076459654,0.000536478527051256,0.196674403421045,0.563166077770495,-3419.41239008683
"82.5%",0.0511997490736741,0.0342003180415527,0.000585732627498138,0.198787270062987,0.563594355714132,-3419.31989115331
"85%",0.0512384971668488,0.0343005688976444,0.000636885288103012,0.20084693423361,0.5640641515172,-3419.21100585615
"87.5%",0.0512809797015148,0.0343973310993399,0.000701666325409477,0.203157238542982,0.564645959889738,-3419.09504525869
"90%",0.051326502929045,0.0345194706764584,0.000770686864310328,0.205982740828122,0.565245505770321,-3418.97529260448
"92.5%",0.0513741396905329,0.0346768553258132,0.000863921309368262,0.209162817888258,0.565936509283394,-3418.84616723656
"95%",0.051449767160421,0.0348775522610418,0.000999008744469773,0.213395763529917,0.566991847713077,-3418.70666669395
"97.5%",0.051560920526857,0.0352282729846981,0.00125598996492704,0.219770500208463,0.568577248630414,-3418.52803587792
"100%",0.0521273694793835,0.0376895404942222,0.00268389640613721,0.260515893022637,0.578448750476426,-3417.95394668915
