pos	5pC>T
1	0.0190059479045601
2	0.032
3	0.0190583864976177
4	0.0225593323480831
5	0.0169765935794246
6	0.0288606609237358
7	0.0336786382512664
8	0.0283700137551582
9	0.0270393943175673
10	0.0290943219145941
11	0.0236953224285656
12	0.0241050982282753
13	0.0263112191733241
14	0.0273419027556855
15	0.0260929078620926
16	0.0263806599489686
17	0.0282682438897104
18	0.0255810933644981
19	0.0265509761388286
20	0.0265661153483589
21	0.0272363383223112
22	0.026665493267623
23	0.0280692549842602
24	0.0278276874534379
25	0.028170253972446
