pos	3pG>A
1	0.0183413898316706
2	0.0298715801228364
3	0.0181672025723473
4	0.021667246780369
5	0.0179178535330332
6	0.029060490305111
7	0.0328018223234624
8	0.028004617555261
9	0.0281923029225745
10	0.0289727014835139
11	0.024800891346511
12	0.0235152487961477
13	0.0274316372447214
14	0.0281301233928726
15	0.02568941115924
16	0.0277982247239662
17	0.0280337103183267
18	0.0247005009801786
19	0.0254702194357367
20	0.0263986541862572
21	0.0256187957865534
22	0.0268177443345875
23	0.0285037712681986
24	0.0268985962158863
25	0.028430378630934
