Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
Leq-ABas_001_Ex1-1A-cssl-1-2	76.57091633220075	18.767089083367814	3.7917802997885124	0.7120175683938313	0.12802199401975828	0.023028077490804207	0.005293810917426255	0.0009705320015281467	8.823018195710425e-05	8.823018195710425e-05	0.0	0.0001764603639142085	0.0001764603639142085	0.0	8.823018195710425e-05	0.0	8.823018195710425e-05	0.0	0.0	0.0	0.0	0.0	0.0	8.823018195710425e-05	0.0	0.0	0.0	0.0	0.0	0.0	8.823018195710425e-05
Leq-ABas_002_Ex1-1D-cssl-1-2	76.12129843140659	18.923642269915174	3.98025077405769	0.7841604418270292	0.15389664514657167	0.029159774149957542	0.005722946328496341	0.0010122217995979922	0.00038931607676845857	0.00019465803838422929	3.893160767684585e-05	0.00011679482303053756	3.893160767684585e-05	0.0	0.0	0.0	0.0	0.0	7.78632153536917e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Leq-ABas_003_Ex1-1G-cssl-1-2	79.24926104726624	17.036125892451263	3.081900851775441	0.5158784846995131	0.09441316765433673	0.01830669263885832	0.0022626249328926017	0.0006170795271525277	0.0	0.0004113863514350185	0.0	0.0	0.0004113863514350185	0.00020569317571750924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00020569317571750924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Leq-ABas_004_Ex1-2C-cssl-1-2	77.13733100210706	18.30922051222933	3.7052407759653136	0.6952690196681205	0.12424667448011732	0.020622386176596796	0.004995484850231521	0.0012808935513414158	0.0006404467756707079	0.0001280893551341416	0.0005123574205365664	0.0	0.0	0.0001280893551341416	0.0	0.0002561787102682832	0.0001280893551341416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Leq-ABas_005_Ex1-2H-cssl-1-2	76.15561029744121	19.00110975447973	3.9059862396799585	0.758160111277314	0.1442601385246859	0.02724737197905686	0.005560688158991196	0.0011121376317982392	0.00023831520681390838	0.0003177536090852112	0.0	7.94384022713028e-05	0.0	0.0	7.94384022713028e-05	0.0	7.94384022713028e-05	0.0	7.94384022713028e-05	0.0	0.0	0.0	0.0	0.0	7.94384022713028e-05	0.0	0.0	0.0	0.0	0.0	0.0
Leq-ABas_006_Ex1-3E3E-cssl-1and2-2	74.49462447390984	19.789060203013747	4.508852295881128	0.9591443568798304	0.197071782651515	0.038448016020692026	0.00966340509610976	0.0016448349099761296	0.0005140109093675404	0.0002570054546837702	0.0002056043637470162	0.0001028021818735081	0.0	5.140109093675405e-05	0.0	5.140109093675405e-05	0.0	0.0	0.0001028021818735081	0.0	0.0	0.0	0.0	5.140109093675405e-05	0.0001028021818735081	5.140109093675405e-05	0.0	0.0	0.0	0.0	0.0
Leq-ABas_008_Ex1-4G-cssl-1-2	78.16029680505495	17.7412998513021	3.359888565963027	0.6008545659894551	0.11045463625756996	0.02191992077736434	0.0038865107761284295	0.0009327625862708229	0.00023319064656770572	7.773021552256859e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.773021552256859e-05	7.773021552256859e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Leq-ABas_009_Ex1-5D5D-cssl-1and2-2	77.56186310336471	18.143291095504203	3.5239714276802148	0.6291884914112682	0.11469238207439647	0.02069501663999309	0.0041390033279986175	0.0006598411102606492	0.000359913332869445	0.00023994222191296333	5.9985555478240834e-05	5.9985555478240834e-05	0.0	5.9985555478240834e-05	5.9985555478240834e-05	5.9985555478240834e-05	0.0	0.0	0.00011997111095648167	5.9985555478240834e-05	5.9985555478240834e-05	5.9985555478240834e-05	0.00011997111095648167	0.0	0.0	0.00011997111095648167	5.9985555478240834e-05	0.0	0.0	0.0	0.0
Leq-ABas_010_Ex1-5H-cssl-1-2	78.63089455755042	17.56988818263689	3.1557593306993383	0.5315846293544351	0.09229547230110326	0.013424795971069565	0.0027968324939728257	0.0014916439967855072	0.0001864554995981884	0.0003729109991963768	0.0005593664987945652	0.0001864554995981884	0.0	0.0	0.0	0.0	0.0	0.0003729109991963768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001864554995981884	0.0
Leq-ABas_011_Ex1-6E6E-cssl-1and2-2	78.5818313227966	17.478979104196203	3.2537216382580905	0.5655729878618452	0.09517870027592758	0.018068845322223713	0.0034445624861764268	0.0006647401289112403	0.000483447366480902	0.0003625855248606765	0.00018129276243033826	6.043092081011275e-05	0.0001208618416202255	0.00018129276243033826	0.0001208618416202255	0.0	0.00018129276243033826	0.0	0.00018129276243033826	0.0001208618416202255	0.00018129276243033826	6.043092081011275e-05	0.0	0.0	0.0001208618416202255	0.0	0.0	0.0	0.0	0.0	0.00018129276243033826
