Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
Sgr-CJol_001-Ex1-cssl.1	93.7480275228381	47.0	150.0	27.27272727272727	7361922.0
Sgr-CJol_001-Ex1-cssl.2	91.8875182475644	47.0	150.0	18.181818181818183	7361922.0
Sgr-CJol_002-Ex1-cssl.1	93.71133874732408	47.0	150.0	27.27272727272727	6829774.0
Sgr-CJol_002-Ex1-cssl.2	91.73337832245328	47.0	150.0	18.181818181818183	6829774.0
Sgr-CJol_003-Ex1-cssl.1	94.88888558170642	46.0	150.0	36.36363636363637	6564365.0
Sgr-CJol_003-Ex1-cssl.2	92.57741630918939	46.0	150.0	27.27272727272727	6564365.0
Sgr-CJol_004-Ex1-cssl.1	93.31958789005446	47.0	150.0	27.27272727272727	4457855.0
Sgr-CJol_004-Ex1-cssl.2	90.74775894021491	47.0	150.0	18.181818181818183	4457855.0
Sgr-CJol_006-Ex1-cssl.1	93.6759791454355	47.0	150.0	27.27272727272727	7859070.0
Sgr-CJol_006-Ex1-cssl.2	91.71614981959627	47.0	150.0	18.181818181818183	7859070.0
Sgr-CJol_007-Ex1-cssl.1	94.30332713689538	47.0	150.0	27.27272727272727	13972450.0
Sgr-CJol_007-Ex1-cssl.2	92.0375077606039	47.0	150.0	18.181818181818183	13972450.0
Sgr-CJol_008-Ex1-cssl.1	93.82046300683547	47.0	150.0	27.27272727272727	10208167.0
Sgr-CJol_008-Ex1-cssl.2	91.38961278327771	47.0	150.0	18.181818181818183	10208167.0
Sgr-CJol_009-Ex1-cssl.1	93.65118276682851	47.0	150.0	27.27272727272727	11043805.0
Sgr-CJol_009-Ex1-cssl.2	91.23334840335343	47.0	150.0	18.181818181818183	11043805.0
Sgr-CJol_010-Ex1-cssl.1	94.13088285047317	48.0	150.0	27.27272727272727	7628379.0
Sgr-CJol_010-Ex1-cssl.2	91.13352734514811	48.0	150.0	18.181818181818183	7628379.0
Sgr-CJol_012-Ex1-cssl.1	93.80593644604657	47.0	150.0	27.27272727272727	6491193.0
Sgr-CJol_012-Ex1-cssl.2	91.4710909265344	47.0	150.0	18.181818181818183	6491193.0
Sgr-CJol_017-Ex1-cssl.1	94.08681497151959	47.0	150.0	27.27272727272727	9399724.0
Sgr-CJol_017-Ex1-cssl.2	91.75120399633276	47.0	150.0	18.181818181818183	9399724.0
Sgr-CJol_020-Ex1-cssl.1	93.73461451307126	47.0	150.0	27.27272727272727	13283575.0
Sgr-CJol_020-Ex1-cssl.2	91.8353639675034	47.0	150.0	18.181818181818183	13283575.0
Sgr-CJol_021-Ex1-cssl.1	93.8996120858799	48.0	150.0	27.27272727272727	5144671.0
Sgr-CJol_021-Ex1-cssl.2	91.37551514488752	48.0	150.0	18.181818181818183	5144671.0
Sgr-CJol_023-Ex1-cssl.1	93.35034251852397	47.0	150.0	27.27272727272727	12341120.0
Sgr-CJol_023-Ex1-cssl.2	91.45087548335034	48.0	150.0	18.181818181818183	12341120.0
Sgr-CJol_024-Ex1-cssl.1	93.72662663769569	47.0	150.0	27.27272727272727	6335429.0
Sgr-CJol_024-Ex1-cssl.2	90.85248076522201	47.0	150.0	18.181818181818183	6335429.0
Sgr-CJol_025-Ex1-cssl.1	93.9527975048489	47.0	150.0	27.27272727272727	16885395.0
Sgr-CJol_025-Ex1-cssl.2	92.09846906043788	47.0	150.0	18.181818181818183	16885395.0
Sgr-CJol_028-Ex1-cssl.1	94.55928245943706	47.0	150.0	27.27272727272727	7041013.0
Sgr-CJol_028-Ex1-cssl.2	92.06979841339103	47.0	150.0	18.181818181818183	7041013.0
Sgr-CJol_032-Ex1-cssl.1	93.75860996214244	47.0	150.0	27.27272727272727	7218260.0
Sgr-CJol_032-Ex1-cssl.2	91.57697093651173	47.0	150.0	18.181818181818183	7218260.0
Sgr-CJol_034-Ex1-cssl.1	93.12806872540581	49.0	150.0	27.27272727272727	12627212.0
Sgr-CJol_034-Ex1-cssl.2	90.26079927561481	49.0	150.0	18.181818181818183	12627212.0
Sgr-CJol_035-Ex1-cssl.1	93.39890022765103	48.0	150.0	27.27272727272727	10029144.0
Sgr-CJol_035-Ex1-cssl.2	90.87833332717476	48.0	150.0	18.181818181818183	10029144.0
Sgr-CJol_036-Ex1-cssl.1	94.27339614595105	48.0	150.0	27.27272727272727	8591805.0
Sgr-CJol_036-Ex1-cssl.2	91.6594592647561	48.0	150.0	18.181818181818183	8591805.0
Sgr-CJol_037-Ex1-cssl.1	93.56682163470518	47.0	150.0	27.27272727272727	10984495.0
Sgr-CJol_037-Ex1-cssl.2	90.92154468348222	48.0	150.0	18.181818181818183	10984495.0
Sgr-CJol_041-Ex1-cssl.1	93.24825774963999	48.0	150.0	27.27272727272727	11220593.0
Sgr-CJol_041-Ex1-cssl.2	90.41040024576802	48.0	150.0	18.181818181818183	11220593.0
Sgr-CJol_042-Ex1-cssl.1	94.68647308468827	47.0	150.0	27.27272727272727	8888761.0
Sgr-CJol_042-Ex1-cssl.2	93.03457649990395	47.0	150.0	18.181818181818183	8888761.0
Sgr-CJol_044-Ex1-cssl.1	94.51331257205071	59.0	150.0	45.45454545454545	5657145.0
Sgr-CJol_044-Ex1-cssl.2	89.04110646781876	59.0	150.0	27.27272727272727	5657145.0
Sgr-CJol_046-Ex1-cssl.1	94.21420977992389	55.0	150.0	36.36363636363637	1885410.0
Sgr-CJol_046-Ex1-cssl.2	90.50633084417163	55.0	150.0	27.27272727272727	1885410.0
Sgr-CJol_048-Ex1-cssl.1	95.11528323156676	46.0	150.0	36.36363636363637	7547245.0
Sgr-CJol_048-Ex1-cssl.2	93.33181564381158	46.0	150.0	27.27272727272727	7547245.0
Sgr-CJol_049-Ex1-cssl.1	95.24608098146754	46.0	150.0	45.45454545454545	6446350.0
Sgr-CJol_049-Ex1-cssl.2	93.1429621531167	46.0	150.0	36.36363636363637	6446350.0
Sgr-CJol_051-Ex1-cssl.1	94.0484568996767	46.0	150.0	27.27272727272727	7084524.0
Sgr-CJol_051-Ex1-cssl.2	91.1323943202357	47.0	150.0	18.181818181818183	7084524.0
Sgr-CJol_053-Ex1-cssl.1	94.10411077883893	47.0	150.0	27.27272727272727	9746046.0
Sgr-CJol_053-Ex1-cssl.2	91.62862283851891	47.0	150.0	18.181818181818183	9746046.0
Sgr-CJol_054-Ex1-cssl.1	94.75813259230014	47.0	150.0	27.27272727272727	7807374.0
Sgr-CJol_054-Ex1-cssl.2	92.54817104193638	47.0	150.0	18.181818181818183	7807374.0
Sgr-CJol_056-Ex1-cssl.1	93.94937701831128	47.0	150.0	27.27272727272727	7333358.0
Sgr-CJol_056-Ex1-cssl.2	91.90949107531056	47.0	150.0	18.181818181818183	7333358.0
Sgr-CJol_057-Ex1-cssl.1	94.06522240893453	47.0	150.0	27.27272727272727	10209780.0
Sgr-CJol_057-Ex1-cssl.2	91.26067416370945	47.0	150.0	18.181818181818183	10209780.0
Sgr-CJol_058-Ex1-cssl.1	92.01251576518092	49.0	150.0	27.27272727272727	8287349.0
Sgr-CJol_058-Ex1-cssl.2	88.2825234664821	49.0	150.0	18.181818181818183	8287349.0
Sgr-CJol_059-Ex1-cssl.1	93.32375551908189	47.0	150.0	27.27272727272727	8491710.0
Sgr-CJol_059-Ex1-cssl.2	91.18689701651952	47.0	150.0	18.181818181818183	8491710.0
Sgr-CJol_061-Ex1-cssl.1	94.31855845179174	48.0	150.0	27.27272727272727	7515054.0
Sgr-CJol_061-Ex1-cssl.2	91.7426957630547	49.0	150.0	18.181818181818183	7515054.0
Sgr-CJol_064-Ex1-cssl.1	94.14195425542812	47.0	150.0	27.27272727272727	11892556.0
