Sample	Unique Reads	Duplicate Reads
Sgr-CJol_001-Ex1-cssl.1	460266.0	6901656.0
Sgr-CJol_001-Ex1-cssl.2	597235.0	6764687.0
Sgr-CJol_002-Ex1-cssl.1	429502.0	6400272.0
Sgr-CJol_002-Ex1-cssl.2	564592.0	6265182.0
Sgr-CJol_003-Ex1-cssl.1	335513.0	6228852.0
Sgr-CJol_003-Ex1-cssl.2	487246.0	6077119.0
Sgr-CJol_004-Ex1-cssl.1	297804.0	4160051.0
Sgr-CJol_004-Ex1-cssl.2	412452.0	4045403.0
Sgr-CJol_006-Ex1-cssl.1	497010.0	7362060.0
Sgr-CJol_006-Ex1-cssl.2	651034.0	7208036.0
Sgr-CJol_007-Ex1-cssl.1	795965.0	13176485.0
Sgr-CJol_007-Ex1-cssl.2	1112556.0	12859894.0
Sgr-CJol_008-Ex1-cssl.1	630818.0	9577349.0
Sgr-CJol_008-Ex1-cssl.2	878963.0	9329204.0
Sgr-CJol_009-Ex1-cssl.1	701151.0	10342654.0
Sgr-CJol_009-Ex1-cssl.2	968172.0	10075633.0
Sgr-CJol_010-Ex1-cssl.1	447719.0	7180660.0
Sgr-CJol_010-Ex1-cssl.2	676369.0	6952010.0
Sgr-CJol_012-Ex1-cssl.1	402069.0	6089124.0
Sgr-CJol_012-Ex1-cssl.2	553628.0	5937565.0
Sgr-CJol_017-Ex1-cssl.1	555824.0	8843900.0
Sgr-CJol_017-Ex1-cssl.2	775365.0	8624359.0
Sgr-CJol_020-Ex1-cssl.1	832268.0	12451307.0
Sgr-CJol_020-Ex1-cssl.2	1084556.0	12199019.0
Sgr-CJol_021-Ex1-cssl.1	313845.0	4830826.0
Sgr-CJol_021-Ex1-cssl.2	443702.0	4700969.0
Sgr-CJol_023-Ex1-cssl.1	820643.0	11520477.0
Sgr-CJol_023-Ex1-cssl.2	1055058.0	11286062.0
Sgr-CJol_024-Ex1-cssl.1	397446.0	5937983.0
Sgr-CJol_024-Ex1-cssl.2	579535.0	5755894.0
Sgr-CJol_025-Ex1-cssl.1	1021095.0	15864300.0
Sgr-CJol_025-Ex1-cssl.2	1334205.0	15551190.0
Sgr-CJol_028-Ex1-cssl.1	383082.0	6657931.0
Sgr-CJol_028-Ex1-cssl.2	558367.0	6482646.0
Sgr-CJol_032-Ex1-cssl.1	450520.0	6767740.0
Sgr-CJol_032-Ex1-cssl.2	607997.0	6610263.0
Sgr-CJol_034-Ex1-cssl.1	867734.0	11759478.0
