all	0	200952	1219869	0.1647324
all	1	32653	1219869	0.0267676
all	2	50697	1219869	0.0415594
all	3	29480	1219869	0.0241665
all	4	35530	1219869	0.0291261
all	5	34862	1219869	0.0285785
all	6	36450	1219869	0.0298803
all	7	32593	1219869	0.0267184
all	8	34017	1219869	0.0278858
all	9	33510	1219869	0.0274702
all	10	31775	1219869	0.0260479
all	11	32811	1219869	0.0268972
all	12	31782	1219869	0.0260536
all	13	30677	1219869	0.0251478
all	14	27585	1219869	0.0226131
all	15	27736	1219869	0.0227369
all	16	27555	1219869	0.0225885
all	17	24667	1219869	0.0202210
all	18	25888	1219869	0.0212220
all	19	23797	1219869	0.0195078
all	20	21183	1219869	0.0173650
all	21	19586	1219869	0.0160558
all	22	18575	1219869	0.0152270
all	23	17622	1219869	0.0144458
all	24	17092	1219869	0.0140113
all	25	15274	1219869	0.0125210
all	26	15372	1219869	0.0126014
all	27	14243	1219869	0.0116758
all	28	13120	1219869	0.0107553
all	29	12798	1219869	0.0104913
all	30	12097	1219869	0.0099166
all	31	11649	1219869	0.0095494
all	32	10621	1219869	0.0087067
all	33	10135	1219869	0.0083083
all	34	8775	1219869	0.0071934
all	35	9442	1219869	0.0077402
all	36	8075	1219869	0.0066196
all	37	8603	1219869	0.0070524
all	38	8033	1219869	0.0065851
all	39	6763	1219869	0.0055440
all	40	6731	1219869	0.0055178
all	41	5797	1219869	0.0047521
all	42	6441	1219869	0.0052801
all	43	5757	1219869	0.0047194
all	44	5360	1219869	0.0043939
all	45	4613	1219869	0.0037816
all	46	4623	1219869	0.0037898
all	47	4341	1219869	0.0035586
all	48	3935	1219869	0.0032258
all	49	3793	1219869	0.0031094
all	50	3666	1219869	0.0030052
all	51	3766	1219869	0.0030872
all	52	3382	1219869	0.0027724
all	53	3272	1219869	0.0026823
all	54	2983	1219869	0.0024453
all	55	2526	1219869	0.0020707
all	56	3085	1219869	0.0025290
all	57	3310	1219869	0.0027134
all	58	2640	1219869	0.0021642
all	59	2398	1219869	0.0019658
all	60	2441	1219869	0.0020010
all	61	2301	1219869	0.0018863
all	62	2395	1219869	0.0019633
all	63	2306	1219869	0.0018904
all	64	2070	1219869	0.0016969
all	65	2036	1219869	0.0016690
all	66	1378	1219869	0.0011296
all	67	1546	1219869	0.0012673
all	68	1324	1219869	0.0010854
all	69	1877	1219869	0.0015387
all	70	1430	1219869	0.0011723
all	71	1384	1219869	0.0011345
all	72	1134	1219869	0.0009296
all	73	1354	1219869	0.0011100
all	74	1355	1219869	0.0011108
all	75	1104	1219869	0.0009050
all	76	894	1219869	0.0007329
all	77	846	1219869	0.0006935
all	78	1107	1219869	0.0009075
all	79	876	1219869	0.0007181
all	80	916	1219869	0.0007509
all	81	976	1219869	0.0008001
all	82	1058	1219869	0.0008673
all	83	698	1219869	0.0005722
all	84	685	1219869	0.0005615
all	85	1110	1219869	0.0009099
all	86	633	1219869	0.0005189
all	87	687	1219869	0.0005632
all	88	629	1219869	0.0005156
all	89	610	1219869	0.0005001
all	90	501	1219869	0.0004107
all	91	556	1219869	0.0004558
all	92	690	1219869	0.0005656
all	93	678	1219869	0.0005558
all	94	628	1219869	0.0005148
all	95	760	1219869	0.0006230
all	96	437	1219869	0.0003582
all	97	575	1219869	0.0004714
all	98	543	1219869	0.0004451
all	99	633	1219869	0.0005189
