"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0214132601402235,0.00933231078325454,1.17590639128396e-05,0.152057778871823,0.675104981048387,-16470.2391594568
"Std.",7.49233139042954e-05,0.000120223921058785,1.16236815008079e-05,0.00703237500830406,0.00284008783527353,1.73017126967579
"Acceptance ratio",0.15706,0.16762,0.13018,0.15954,0.23424,0.60688
"0%",0.0211436332986501,0.00883010929174848,1.18439997491639e-08,0.129898210450329,0.664809693272034,-16481.2248195518
"2.5%",0.0212670982975918,0.00911102204608219,3.67240362296823e-07,0.138356373108006,0.66952491502222,-16474.423549796
"5%",0.0212903731817141,0.00913811931179309,7.16584686500994e-07,0.140516279605562,0.670365464733329,-16473.5480008763
"7.5%",0.0213054716025104,0.00916177971033795,9.58814573695378e-07,0.142160049970695,0.670993653415969,-16472.9644922317
"10%",0.021317961910374,0.00917813524229971,1.19514195349861e-06,0.143039414711517,0.671409082025286,-16472.5554129461
"12.5%",0.0213275033803266,0.00919357815691471,1.4936414691995e-06,0.143838512610731,0.671788654115707,-16472.2535888842
"15%",0.021335649286247,0.00920372430579459,1.82482189358551e-06,0.144743638751804,0.672136559881666,-16471.9785022152
"17.5%",0.0213443466607929,0.00921836600700601,2.1639152921948e-06,0.145512056252634,0.672448345890433,-16471.7512158179
"20%",0.0213523638116737,0.00922923241059634,2.48178077789452e-06,0.146125753962841,0.672706103357099,-16471.5295172203
"22.5%",0.0213585943538112,0.00923917812804447,2.93434511431733e-06,0.146782792193014,0.672961090425841,-16471.3373420654
"25%",0.0213647207723046,0.00924900746091967,3.35670741396938e-06,0.147359425671113,0.673181828696736,-16471.1597224341
"27.5%",0.0213699125525977,0.00925783966505907,3.78377117596997e-06,0.148023101472762,0.673439377213358,-16470.9913317791
"30%",0.0213744179604068,0.0092657501482769,4.29634909503433e-06,0.148416999614385,0.673645220195897,-16470.8483155465
"32.5%",0.0213797468246036,0.00927379160402854,4.77730251073742e-06,0.148826601730737,0.673873798217219,-16470.7182786988
"35%",0.0213854031872016,0.00928353711683178,5.24425093412368e-06,0.149288932996946,0.674065195412884,-16470.592267977
"37.5%",0.0213899823357451,0.00929228474612502,5.71261948326146e-06,0.149677279133629,0.674245244219314,-16470.4690857419
"40%",0.0213939059002549,0.00929981011547732,6.14128497775191e-06,0.150117547117723,0.674445968383132,-16470.3531458649
"42.5%",0.0213988819629616,0.00930848590230158,6.54702908362962e-06,0.150625813819908,0.674632599549753,-16470.2435301426
"45%",0.0214029237162963,0.00931654978722181,7.05426552298181e-06,0.151108933140141,0.674800557998708,-16470.1341808848
"47.5%",0.0214077233384793,0.009324354536094,7.58925666407757e-06,0.151582476716472,0.674956128989144,-16470.0304290073
"50%",0.0214129605523303,0.00933207350168609,8.19574129564762e-06,0.151985727199769,0.675135907932304,-16469.9231352458
"52.5%",0.0214172006791154,0.00933825232710995,8.86502142001832e-06,0.152465454929093,0.675282732861417,-16469.820924003
"55%",0.0214208349580134,0.00934499694240277,9.47633779395833e-06,0.152839769603744,0.675457346118925,-16469.7281048103
"57.5%",0.0214263113052646,0.00935323246856002,1.01708615683687e-05,0.153261926791315,0.675627277284904,-16469.6342665796
"60%",0.0214306473198634,0.00936193817208757,1.08572047007977e-05,0.153720214968225,0.675822392083652,-16469.5389327252
"62.5%",0.0214353702540993,0.00936965116452465,1.14645395258271e-05,0.154179926425156,0.676019979389225,-16469.4465446619
"65%",0.0214415008434924,0.00937704641999386,1.2328161307365e-05,0.154692768469696,0.676176066738888,-16469.3551234718
"67.5%",0.0214466058198429,0.00938497307488527,1.32493551024799e-05,0.155208668534129,0.676373652519109,-16469.2593929301
"70%",0.0214524240355205,0.00939381239462724,1.43007499311282e-05,0.155653501791694,0.676585516627662,-16469.157716472
"72.5%",0.0214573916040526,0.00940291881336148,1.51766417668428e-05,0.156164411726589,0.676781051671673,-16469.0619334562
"75%",0.0214635017951215,0.00941227504793498,1.62592769500389e-05,0.156659795136056,0.677013886983378,-16468.9643620525
"77.5%",0.0214695039216626,0.00942359241311009,1.76739250431759e-05,0.157271648761147,0.677239461846803,-16468.8643731086
"80%",0.0214763343124934,0.00943457685864413,1.91100812198074e-05,0.157959860298115,0.677459357320224,-16468.7677635784
"82.5%",0.0214836922878848,0.00944577369181693,2.06291262133701e-05,0.158663654001481,0.677731545192208,-16468.6686642528
"85%",0.0214901741534719,0.00945903151271194,2.2036517183565e-05,0.159434417227548,0.678005648619509,-16468.5654578699
"87.5%",0.0214988753406664,0.0094732840029606,2.42930909029902e-05,0.16022115131024,0.67835221895969,-16468.4573725746
"90%",0.0215086287840463,0.00948964218874794,2.70206647298335e-05,0.16106280837734,0.678731337853677,-16468.3299905615
"92.5%",0.0215224102630848,0.00950766436502208,3.0418517838576e-05,0.162227639412846,0.679146197224124,-16468.1936948192
"95%",0.0215355897993358,0.00952935632857795,3.50270127744378e-05,0.164018757997776,0.679728504881849,-16468.0234503313
"97.5%",0.0215632346989952,0.00957235024916667,4.36529263897354e-05,0.166094447994761,0.680661921844907,-16467.8119177606
"100%",0.021677409403312,0.009751559683237,0.000116051273247823,0.186464458082266,0.685684347236965,-16467.2219938589
