"","Position","C.T","G.A"
"1",1,0.506545043699872,0.424137104387296
"2",2,0.531979301737595,0.458522198802132
"3",3,0.542407875803866,0.494234963515681
"4",4,0.549288650165183,0.521595081654684
"5",5,0.561165009250015,0.535148268402741
"6",6,0.575608288673273,0.539951274374432
"7",7,0.588132030625554,0.54216777440458
"8",8,0.594800197412408,0.547702571861851
"9",9,0.597227806642489,0.555573303815918
"10",10,0.596813174529581,0.56453829185961
"11",11,0.595811017021893,0.572335381190808
"12",12,0.594909326456997,0.578597786653992
"13",-12,0.584741291158828,0.58873005912235
"14",-11,0.579458521606135,0.588702316917839
"15",-10,0.572469476212156,0.58898592747673
"16",-9,0.563785381335348,0.589185801458187
"17",-8,0.555736760138245,0.586916468494523
"18",-7,0.549408118886292,0.58089237198818
"19",-6,0.54671180765449,0.568773660176513
"20",-5,0.542430348325132,0.55386315185148
"21",-4,0.529934679688332,0.540996876877249
"22",-3,0.503489797218008,0.533338228461504
"23",-2,0.467719471777423,0.522966007985492
"24",-1,0.432422426855998,0.498117452337025
