"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0511547206648203,0.0325772213431167,2.50505902372006e-05,0.181092239041462,0.567981126239332,-23572.5430956865
"Std.",0.000121535043536223,0.000236221861967834,2.44436845412605e-05,0.00560399477492458,0.00168086617040066,1.70631448234153
"Acceptance ratio",0.2748,0.15332,0.13976,0.22918,0.29116,0.71034
"0%",0.0506885218788664,0.0318048948617073,9.03230550192697e-09,0.158299508455462,0.561630076234476,-23583.5278015303
"2.5%",0.0509166503503253,0.0321312201915781,6.22649115181348e-07,0.170204049160582,0.564722536100884,-23576.6282498786
"5%",0.0509520200585368,0.0321928766624565,1.34669133850931e-06,0.171750936448267,0.565248968033647,-23575.7705445423
"7.5%",0.0509780456639832,0.0322397778692992,2.15853987781019e-06,0.173053898248789,0.565576890375632,-23575.2445276676
"10%",0.0509972497218068,0.0322738507921154,2.94153922619537e-06,0.173977868441459,0.565808243380732,-23574.8567081195
"12.5%",0.0510138752207384,0.0323045566554979,3.60798988195179e-06,0.174615613323507,0.566037329327904,-23574.5472929944
"15%",0.0510282705232194,0.03233301341453,4.29362656426368e-06,0.175300658557464,0.566235900495897,-23574.2810200326
"17.5%",0.0510407924999629,0.0323559337392355,5.20332544436266e-06,0.175840011216954,0.566397571623574,-23574.0555295916
"20%",0.0510513485911208,0.032377203801974,6.15078582612055e-06,0.176349200391722,0.566554894372354,-23573.847198
"22.5%",0.0510619214225693,0.0323984985623131,6.85313402681368e-06,0.17683484566631,0.566702574450179,-23573.6619125553
"25%",0.0510723035063993,0.0324165664634713,7.60745260359756e-06,0.177344563895543,0.566839752558861,-23573.4704900802
"27.5%",0.0510818645460033,0.0324341765025694,8.41146398038029e-06,0.177753560497289,0.566966727184839,-23573.3188334535
"30%",0.0510911429752647,0.0324493469199757,9.24973995048056e-06,0.178106938773218,0.567084806020749,-23573.1763662987
"32.5%",0.0510996606953495,0.0324669446320954,1.00810613762594e-05,0.178523485852012,0.567202498278302,-23573.0397836028
"35%",0.0511080700803913,0.0324836576863898,1.11743810159054e-05,0.178881170678072,0.567323615308496,-23572.9163505024
"37.5%",0.0511171900157112,0.0324994356323511,1.21856832014581e-05,0.179306346574117,0.567458768736614,-23572.7897614029
"40%",0.0511249857119191,0.0325149592819637,1.3244294653291e-05,0.179660394126359,0.567552245926191,-23572.6769528885
"42.5%",0.0511333089617369,0.0325305137728115,1.42010678693984e-05,0.180003245256002,0.567653714978645,-23572.5595371318
"45%",0.0511408364389101,0.0325478766454497,1.53116200222673e-05,0.180369373829396,0.567760451792343,-23572.4428519982
"47.5%",0.0511489518864927,0.0325605838645544,1.65738713625077e-05,0.180701718251889,0.567864242106641,-23572.3402180019
"50%",0.051156382083849,0.032575006466055,1.77705383439845e-05,0.181030018700214,0.567978600001695,-23572.2322138492
"52.5%",0.0511642374792925,0.0325909527281162,1.92270073971085e-05,0.181362715098917,0.568084390875923,-23572.1300407301
"55%",0.0511723330260638,0.0326042486139856,2.0498966198786e-05,0.181695785746979,0.568187821036217,-23572.0305005132
"57.5%",0.0511789280743474,0.032620100581259,2.19401790844187e-05,0.182078603320856,0.568289466993379,-23571.9283584241
"60%",0.0511865090265055,0.0326364419906913,2.33493126770672e-05,0.182464527680387,0.568395159043855,-23571.8324381488
"62.5%",0.0511950679471538,0.0326507548492107,2.47338411039445e-05,0.18282749942146,0.568497961020593,-23571.7419124869
"65%",0.0512028711435934,0.0326682177674345,2.64237073676515e-05,0.183213608440436,0.568602976145891,-23571.6503752476
"67.5%",0.0512100860835188,0.0326855263914019,2.79531246329152e-05,0.183628561341955,0.568721059070725,-23571.5557647026
"70%",0.0512185213274925,0.0327017769348014,2.98571251254289e-05,0.184031652703785,0.56884509409852,-23571.4569752498
"72.5%",0.0512278219669363,0.0327210198419789,3.19052187090368e-05,0.184408686442281,0.568970087074134,-23571.3701196959
"75%",0.0512362149462574,0.032735824472651,3.42269466983027e-05,0.18485342390633,0.569096474660761,-23571.2791700524
"77.5%",0.0512462697368273,0.0327565288466974,3.66145784044338e-05,0.185319144907904,0.569235214314892,-23571.1861838185
"80%",0.0512575134291558,0.0327731156796263,3.98510024779901e-05,0.185758364004601,0.569409684699987,-23571.0892028898
"82.5%",0.0512694620917723,0.0327930301168289,4.34501795396032e-05,0.186295585652927,0.569571261182495,-23570.9843371029
"85%",0.0512826450995712,0.0328153307705844,4.74807056769033e-05,0.186884852040017,0.569756915297884,-23570.8845180167
"87.5%",0.0512950834339126,0.0328439542792425,5.17264293451037e-05,0.18762255474674,0.569943050761508,-23570.7624311318
"90%",0.0513109955558785,0.0328827288260219,5.74086502578277e-05,0.188325859960422,0.570166177066229,-23570.6387789748
"92.5%",0.0513278606924854,0.0329249324409793,6.44566444479064e-05,0.189187422216755,0.570442670347443,-23570.5026924244
"95%",0.0513518280484225,0.0329720124682219,7.43919586813066e-05,0.190352701319489,0.570767530538024,-23570.3492399513
"97.5%",0.051388318057215,0.033048441788698,9.19808691283841e-05,0.192097410908003,0.571285006805157,-23570.1739549173
"100%",0.0516585657473603,0.0334501582304072,0.000313134538434,0.204746260633704,0.575201395491445,-23569.5514935154
