"","Position","C.T","G.A"
"1",1,0.36093057890349,0.366918253077629
"2",2,0.391848663473026,0.384624711051755
"3",3,0.409546739180383,0.405404231230212
"4",4,0.428332550732678,0.417640378879857
"5",5,0.452005204919892,0.418666467902102
"6",6,0.471632955003193,0.418468899699367
"7",7,0.483121856610072,0.423426393824114
"8",8,0.487205248336967,0.434018546901865
"9",9,0.489449862634378,0.444130791804528
"10",10,0.490954172917496,0.452927021060574
"11",11,0.490423277837973,0.462182491740446
"12",12,0.487584010627404,0.472310359014601
"13",-12,0.491840682628439,0.46787113393129
"14",-11,0.481840095663182,0.471124347985815
"15",-10,0.471890193826991,0.472709990978762
"16",-9,0.461075044979939,0.473328131145913
"17",-8,0.448979854206007,0.473038442797192
"18",-7,0.434105040010693,0.472698236995132
"19",-6,0.421005331048601,0.467984021530096
"20",-5,0.415784231273547,0.453431511218127
"21",-4,0.414595961309782,0.430798662195886
"22",-3,0.403113206757619,0.411580740426142
"23",-2,0.381463928233417,0.394571524418941
"24",-1,0.358995534744419,0.36874386792239
