Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
Leq-ABas_001_Ex1_L3_clmp.r1r2_fastp	96.16101326832276	3.446599101159525	0.3102178200522359	0.05923039497277902	0.016373522914553015	0.004642827806307818	0.001318672986406954	0.00046703001601912955	5.494470776695642e-05	5.494470776695642e-05	0.0	0.0	2.747235388347821e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Leq-ABas_002_Ex1_L3_clmp.r1r2_fastp	93.80245751684588	5.267374816682211	0.676456249901713	0.1675414710504064	0.05427456559178027	0.020201751382973192	0.007177468555227999	0.0027822771365771455	0.001169362854503438	0.00032258285641474156	0.00012096857115552809	4.0322857051842694e-05	0.0	0.0	8.064571410368539e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Leq-ABas_003_Ex1_L3_clmp.r1r2_fastp	95.33467795098966	4.0724585469574786	0.447436664583891	0.09976598537706251	0.031021158326083303	0.00903956994576699	0.0035055893204315883	0.0011685297734771963	0.0006393842156762017	0.00013228638945024865	4.409546315008288e-05	8.819092630016576e-05	0.0	2.204773157504144e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Leq-ABas_004_Ex1_L3_clmp.r1r2_fastp	95.71728171156533	3.77557302016082	0.3887022539884176	0.0830078913827393	0.024105236575678965	0.007461144654376822	0.00229573681673133	0.0009353001845942454	0.0004251364475428389	0.0001487977566399936	4.251364475428389e-05	2.1256822377141945e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Leq-ABas_005_Ex1_L3_clmp.r1r2_fastp	95.26419060896168	4.161856962344189	0.4267527135837516	0.0990436571086334	0.030932173810995563	0.010850288278754781	0.0037179309486642257	0.00151752283618948	0.0007334693708249153	0.0002782125199680713	7.5876141809474e-05	5.058409453964933e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Leq-ABas_006_Ex1_L3_clmp.r1r2_fastp	93.75237764609955	5.28700689540586	0.6752557135690584	0.17808812010234454	0.06306619214774409	0.02433156168270394	0.01102603038085057	0.005048672410221012	0.002026223040891376	0.0010806522884754006	0.00021950749609656576	0.0002870482641262783	8.442596003714067e-05	3.377038401485627e-05	1.6885192007428134e-05	1.6885192007428134e-05	1.6885192007428134e-05	0.0	0.0	1.6885192007428134e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Leq-ABas_007_Ex1_L3_clmp.r1r2_fastp	97.3347616411096	2.485496256710238	0.15687312935814415	0.021264132623993966	0.0016048401980372805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Leq-ABas_008_Ex1_L3_clmp.r1r2_fastp	94.4331807897577	4.820178012700402	0.5535361389870423	0.1274160583324661	0.041521153337196665	0.015293096553585796	0.005229763588272863	0.0022451005303191583	0.0005810848431414292	0.0003433683164017536	0.0002905424215707146	5.2825894831039016e-05	5.2825894831039016e-05	2.6412947415519508e-05	0.0	0.0	0.0	2.6412947415519508e-05	0.0	2.6412947415519508e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Leq-ABas_009_Ex1_L3_clmp.r1r2_fastp	94.87276649782896	4.46894587749099	0.49584136504132925	0.11272956313042994	0.03201524948863974	0.011247515504164526	0.0041374789176033796	0.0013256000415622477	0.0005088161775693476	0.0003615272840624312	6.694949704859838e-05	4.016969822915902e-05	0.0	1.3389899409719675e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Leq-ABas_010_Ex1_L3_clmp.r1r2_fastp	96.14192894456428	3.4548431530524724	0.3159289965433896	0.0628427372196377	0.01681524027341009	0.00548379551420329	0.0015593731320009358	0.00046781193960028066	0.00010395820880006239	0.0	2.5989552200015597e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Leq-ABas_011_Ex1_L3_clmp.r1r2_fastp	95.22524245419748	4.2016202013780495	0.4398067089247491	0.09353215061613407	0.026630228507594347	0.008795155125976319	0.0030513803498285193	0.0007995595569069381	0.0003263508395538523	9.790525186615569e-05	6.527016791077046e-05	3.263508395538523e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Leq-ABas_012_Ex1_L3_clmp.r1r2_fastp	94.85869280895821	4.486554678649787	0.48883169136678334	0.11200212200480904	0.03460952427828062	0.012059882494651838	0.0044876571055814315	0.0015589875801027304	0.0006235950320410922	0.0003452043927370332	8.908500457729889e-05	8.908500457729889e-05	3.3406876716487086e-05	1.113562557216236e-05	1.113562557216236e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Leq-ABas_013_Ex1-1_L3_clmp.r1r2_fastp	95.58369165702703	3.9358588115555917	0.37578551467113686	0.07259128434187821	0.020847276062836897	0.007269819344989277	0.0022450912683055118	0.001069091080145482	0.00032072732404364455	0.00032072732404364455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Leq-ABas_013_Ex1-2_L3_clmp.r1r2_fastp	93.57004953969468	5.4660954395407595	0.7094558619955277	0.1739001800563402	0.05166939332629887	0.017666818327024908	0.006882193783216038	0.00261674620768434	0.0010134219417043398	0.00040839391680622643	0.00012100560497962266	7.562850311226416e-05	4.53771018673585e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Leq-ABas_014_Ex1_L3_clmp.r1r2_fastp	94.13445292950749	5.058111462647024	0.5824692447629044	0.14088030243723254	0.0501458084536492	0.019297077764231594	0.008260678422758917	0.0034738064192285987	0.0015623818344855898	0.0005983590004412897	0.00038228491694860183	0.00016621083345591382	0.00013296866676473107	3.3242166691182766e-05	1.6621083345591383e-05	1.6621083345591383e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
