Sample	command
Leq-ABas_001_Ex1_L3_clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Leq-ABas_001_Ex1_L3_clmp.r1.fq.gz --in2 fq_fp1_clmp/Leq-ABas_001_Ex1_L3_clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Leq-ABas_001_Ex1_L3_clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Leq-ABas_001_Ex1_L3_clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Leq-ABas_001_Ex1_L3_clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Leq-ABas_001_Ex1_L3_clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Leq-ABas_001_Ex1_L3_clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Leq-ABas_001_Ex1_L3_clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Leq-ABas_001_Ex1_L3_clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Leq-ABas_002_Ex1_L3_clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Leq-ABas_002_Ex1_L3_clmp.r1.fq.gz --in2 fq_fp1_clmp/Leq-ABas_002_Ex1_L3_clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Leq-ABas_002_Ex1_L3_clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Leq-ABas_002_Ex1_L3_clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Leq-ABas_002_Ex1_L3_clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Leq-ABas_002_Ex1_L3_clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Leq-ABas_002_Ex1_L3_clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Leq-ABas_002_Ex1_L3_clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Leq-ABas_002_Ex1_L3_clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Leq-ABas_003_Ex1_L3_clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Leq-ABas_003_Ex1_L3_clmp.r1.fq.gz --in2 fq_fp1_clmp/Leq-ABas_003_Ex1_L3_clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Leq-ABas_003_Ex1_L3_clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Leq-ABas_003_Ex1_L3_clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Leq-ABas_003_Ex1_L3_clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Leq-ABas_003_Ex1_L3_clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Leq-ABas_003_Ex1_L3_clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Leq-ABas_003_Ex1_L3_clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Leq-ABas_003_Ex1_L3_clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Leq-ABas_004_Ex1_L3_clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Leq-ABas_004_Ex1_L3_clmp.r1.fq.gz --in2 fq_fp1_clmp/Leq-ABas_004_Ex1_L3_clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Leq-ABas_004_Ex1_L3_clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Leq-ABas_004_Ex1_L3_clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Leq-ABas_004_Ex1_L3_clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Leq-ABas_004_Ex1_L3_clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Leq-ABas_004_Ex1_L3_clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Leq-ABas_004_Ex1_L3_clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Leq-ABas_004_Ex1_L3_clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Leq-ABas_005_Ex1_L3_clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Leq-ABas_005_Ex1_L3_clmp.r1.fq.gz --in2 fq_fp1_clmp/Leq-ABas_005_Ex1_L3_clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Leq-ABas_005_Ex1_L3_clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Leq-ABas_005_Ex1_L3_clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Leq-ABas_005_Ex1_L3_clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Leq-ABas_005_Ex1_L3_clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Leq-ABas_005_Ex1_L3_clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Leq-ABas_005_Ex1_L3_clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Leq-ABas_005_Ex1_L3_clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Leq-ABas_006_Ex1_L3_clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Leq-ABas_006_Ex1_L3_clmp.r1.fq.gz --in2 fq_fp1_clmp/Leq-ABas_006_Ex1_L3_clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Leq-ABas_006_Ex1_L3_clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Leq-ABas_006_Ex1_L3_clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Leq-ABas_006_Ex1_L3_clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Leq-ABas_006_Ex1_L3_clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Leq-ABas_006_Ex1_L3_clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Leq-ABas_006_Ex1_L3_clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Leq-ABas_006_Ex1_L3_clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Leq-ABas_007_Ex1_L3_clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Leq-ABas_007_Ex1_L3_clmp.r1.fq.gz --in2 fq_fp1_clmp/Leq-ABas_007_Ex1_L3_clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Leq-ABas_007_Ex1_L3_clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Leq-ABas_007_Ex1_L3_clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Leq-ABas_007_Ex1_L3_clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Leq-ABas_007_Ex1_L3_clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Leq-ABas_007_Ex1_L3_clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Leq-ABas_007_Ex1_L3_clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Leq-ABas_007_Ex1_L3_clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Leq-ABas_008_Ex1_L3_clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Leq-ABas_008_Ex1_L3_clmp.r1.fq.gz --in2 fq_fp1_clmp/Leq-ABas_008_Ex1_L3_clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Leq-ABas_008_Ex1_L3_clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Leq-ABas_008_Ex1_L3_clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Leq-ABas_008_Ex1_L3_clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Leq-ABas_008_Ex1_L3_clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Leq-ABas_008_Ex1_L3_clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Leq-ABas_008_Ex1_L3_clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Leq-ABas_008_Ex1_L3_clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Leq-ABas_009_Ex1_L3_clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Leq-ABas_009_Ex1_L3_clmp.r1.fq.gz --in2 fq_fp1_clmp/Leq-ABas_009_Ex1_L3_clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Leq-ABas_009_Ex1_L3_clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Leq-ABas_009_Ex1_L3_clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Leq-ABas_009_Ex1_L3_clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Leq-ABas_009_Ex1_L3_clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Leq-ABas_009_Ex1_L3_clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Leq-ABas_009_Ex1_L3_clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Leq-ABas_009_Ex1_L3_clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Leq-ABas_010_Ex1_L3_clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Leq-ABas_010_Ex1_L3_clmp.r1.fq.gz --in2 fq_fp1_clmp/Leq-ABas_010_Ex1_L3_clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Leq-ABas_010_Ex1_L3_clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Leq-ABas_010_Ex1_L3_clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Leq-ABas_010_Ex1_L3_clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Leq-ABas_010_Ex1_L3_clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Leq-ABas_010_Ex1_L3_clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Leq-ABas_010_Ex1_L3_clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Leq-ABas_010_Ex1_L3_clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
