pos	3pG>A
1	0.00685773088205932
2	0.0069348479277863
3	0.00519076128998706
4	0.00601223975151459
5	0.00733842698158799
6	0.00944230323527645
7	0.00922466280366046
8	0.00827233415006951
9	0.00916530025059555
10	0.00913295075660426
11	0.00870616686819831
12	0.00833162369782762
13	0.00877305352727216
14	0.00893765495828843
15	0.00867230440829745
16	0.00875517764370395
17	0.00884911604775299
18	0.00895005586634787
19	0.00929389225927109
20	0.00884942371010482
21	0.00996006845407872
22	0.00932685292062524
23	0.0115318070874656
24	0.00917933039594761
25	0.00889103757728668
