Sequence_Name	Extraction_ID
SdA0803309C	Sde-ATum_033_Ex1-cssl
SdA0803410C	Sde-ATum_034_Ex1-cssl
SdA0803511C	Sde-ATum_035_Ex1-cssl
SdA0803701D	Sde-ATum_037_Ex1-cssl
SdA0803802D	Sde-ATum_038_Ex1-cssl
SdA0803903D	Sde-ATum_039_Ex1-cssl
SdA0804004D	Sde-ATum_040_Ex1-cssl
SdA0804105D	Sde-ATum_041_Ex1-cssl
SdA0804206D	Sde-ATum_042_Ex1-cssl
SdA0804307D	Sde-ATum_043_Ex1-cssl
SdA0804408D	Sde-ATum_044_Ex1-cssl
SdA0804509D	Sde-ATum_045_Ex1-cssl
SdA0804711D	Sde-ATum_047_Ex1-cssl
SdA0804812D	Sde-ATum_048_Ex1-cssl
SdC0700605G	Sde-CJol_006_Ex1-cssl
SdC0701206B	Sde-CJol_012_Ex1-cssl
SdC0701406H	Sde-CJol_014_Ex1-cssl
SdC0701508D	Sde-CJol_015_Ex1-cssl
SdC0702011A	Sde-CJol_020_Ex1-cssl
SdC0702207F	Sde-CJol_022_Ex1-cssl
SdC0702408B	Sde-CJol_024_Ex1-cssl
SdC0702611E	Sde-CJol_026_Ex1-cssl
SdC0702708G	Sde-CJol_027_Ex1-cssl
SdC0702812C	Sde-CJol_028_Ex1-cssl
SdC0702907H	Sde-CJol_029_Ex1-cssl
SdC0703010F	Sde-CJol_030_Ex1-cssl
SdC0703108H	Sde-CJol_031_Ex1-cssl
SdC0703206F	Sde-CJol_032_Ex1-cssl
SdC0703305F	Sde-CJol_033_Ex1-cssl
SdC0703409F	Sde-CJol_034_Ex1-cssl
SdC0703506D	Sde-CJol_035_Ex1-cssl
SdC0703807E	Sde-CJol_038_Ex1-cssl
SdC0703909H	Sde-CJol_039_Ex1-cssl
SdC0704011D	Sde-CJol_040_Ex1-cssl
SdC0704109B	Sde-CJol_041_Ex1-cssl
SdC0704210D	Sde-CJol_042_Ex1-cssl
SdC0704312E	Sde-CJol_043_Ex1-cssl
SdC0704406E	Sde-CJol_044_Ex1-cssl
SdC0704512A	Sde-CJol_045_Ex1-cssl
SdC0704610G	Sde-CJol_046_Ex1-cssl
SdC0704708F	Sde-CJol_047_Ex1-cssl
SdC0704811H	Sde-CJol_048_Ex1-cssl
SdC0705009G	Sde-CJol_050_Ex1-cssl
SdC0705111C	Sde-CJol_051_Ex1-cssl
SdC0705306C	Sde-CJol_053_Ex1-cssl
SdC0705412H	Sde-CJol_054_Ex1-cssl
SdC0705512G	Sde-CJol_055_Ex1-cssl
SdC0705612B	Sde-CJol_056_Ex1-cssl
SdC0705712D	Sde-CJol_057_Ex1-cssl
SdC0705807D	Sde-CJol_058_Ex1-cssl
SdC0705907A	Sde-CJol_059_Ex1-cssl
SdC0706005D	Sde-CJol_060_Ex1-cssl
SdC0706210B	Sde-CJol_062_Ex1-cssl
SdC0706408C	Sde-CJol_064_Ex1-cssl
SdC0706507C	Sde-CJol_065_Ex1-cssl
SdC0706711B	Sde-CJol_067_Ex1-cssl
SdC0706810H	Sde-CJol_068_Ex1-cssl
SdC0706912F	Sde-CJol_069_Ex1-cssl
SdC0707011F	Sde-CJol_070_Ex1-cssl
SdC0707110A	Sde-CJol_071_Ex1-cssl
SdC0707209E	Sde-CJol_072_Ex1-cssl
SdC0707410E	Sde-CJol_074_Ex1-cssl
SdC0707509A	Sde-CJol_075_Ex1-cssl
SdC0707611G	Sde-CJol_076_Ex1-cssl
SdC0707707G	Sde-CJol_077_Ex1-cssl
SdC0707805H	Sde-CJol_078_Ex1-cssl
SdC0707905C	Sde-CJol_079_Ex1-cssl
SdC0708010C	Sde-CJol_080_Ex1-cssl
SdC0708309D	Sde-CJol_083_Ex1-cssl
SdC0708405A	Sde-CJol_084_Ex1-cssl
SdC0708606A	Sde-CJol_086_Ex1-cssl
SdC0708807B	Sde-CJol_088_Ex1-cssl
SdC0708906G	Sde-CJol_089_Ex1-cssl
SdC0709005E	Sde-CJol_090_Ex1-cssl
SdC0709109C	Sde-CJol_091_Ex1-cssl
SdC0709208E	Sde-CJol_092_Ex1-cssl
SdC0709405B	Sde-CJol_094_Ex1-cssl
SdC0709608A	Sde-CJol_096_Ex1-cssl
SdC0600101A	Sde-CTum_001_Ex1-cssl
SdC0600201B	Sde-CTum_002_Ex1-cssl
SdC0600301C	Sde-CTum_003_Ex1-cssl
SdC0600401D	Sde-CTum_004_Ex1-cssl
SdC0600501E	Sde-CTum_005_Ex1-cssl
SdC0600601F	Sde-CTum_006_Ex1-cssl
SdC0600701G	Sde-CTum_007_Ex1-cssl
SdC0600801H	Sde-CTum_008_Ex1-cssl
SdC0600902A	Sde-CTum_009_Ex1-cssl
SdC0601002B	Sde-CTum_010_Ex1-cssl
SdC0601102C	Sde-CTum_011_Ex1-cssl
SdC0601202D	Sde-CTum_012_Ex1-cssl
SdC0601302E	Sde-CTum_013_Ex1-cssl
SdC0601402F	Sde-CTum_014_Ex1-cssl
SdC0601502G	Sde-CTum_015_Ex1-cssl
SdC0601602H	Sde-CTum_016_Ex1-cssl
SdC0601703A	Sde-CTum_017_Ex1-cssl
SdC0601803B	Sde-CTum_018_Ex1-cssl
SdC0601903C	Sde-CTum_019_Ex1-cssl
SdC0602003D	Sde-CTum_020_Ex1-cssl
SdC0602103E	Sde-CTum_021_Ex1-cssl
SdC0602203F	Sde-CTum_022_Ex1-cssl
SdC0602303G	Sde-CTum_023_Ex1-cssl
SdC0602403H	Sde-CTum_024_Ex1-cssl
SdC0602504A	Sde-CTum_025_Ex1-cssl
SdC0602604B	Sde-CTum_026_Ex1-cssl
SdC0602704C	Sde-CTum_027_Ex1-cssl
SdC0602804D	Sde-CTum_028_Ex1-cssl
SdC0602904E	Sde-CTum_029_Ex1-cssl
SdC0603004F	Sde-CTum_030_Ex1-cssl
SdC0603104G	Sde-CTum_031_Ex1-cssl
SdC0603204H	Sde-CTum_032_Ex1-cssl
SdC0603305A	Sde-CTum_033_Ex1-cssl
SdC0603405B	Sde-CTum_034_Ex1-cssl
SdC0603505C	Sde-CTum_035_Ex1-cssl
SdC0603605D	Sde-CTum_036_Ex1-cssl
SdC0603705E	Sde-CTum_037_Ex1-cssl
SdC0603805F	Sde-CTum_038_Ex1-cssl
SdC0603905G	Sde-CTum_039_Ex1-cssl
SdC0604005H	Sde-CTum_040_Ex1-cssl
SdC0604106A	Sde-CTum_041_Ex1-cssl
SdC0604206B	Sde-CTum_042_Ex1-cssl
SdC0604306C	Sde-CTum_043_Ex1-cssl
SdC0604406D	Sde-CTum_044_Ex1-cssl
SdC0604506E	Sde-CTum_045_Ex1-cssl
SdC0604606F	Sde-CTum_046_Ex1-cssl
SdC0604706G	Sde-CTum_047_Ex1-cssl
SdC0604806H	Sde-CTum_048_Ex1-cssl
SdC0604907A	Sde-CTum_049_Ex1-cssl
SdC0605007B	Sde-CTum_050_Ex1-cssl
SdC0605107C	Sde-CTum_051_Ex1-cssl
SdC0605207D	Sde-CTum_052_Ex1-cssl
SdC0605307E	Sde-CTum_053_Ex1-cssl
SdC0605407F	Sde-CTum_054_Ex1-cssl
SdC0605507G	Sde-CTum_055_Ex1-cssl
SdC0605607H	Sde-CTum_056_Ex1-cssl
SdC0605708A	Sde-CTum_057_Ex1-cssl
SdC0605808B	Sde-CTum_058_Ex1-cssl
SdC0605908C	Sde-CTum_059_Ex1-cssl
SdC0606008D	Sde-CTum_060_Ex1-cssl
SdC0606108E	Sde-CTum_061_Ex1-cssl
SdC0606208F	Sde-CTum_062_Ex1-cssl
SdC0606308G	Sde-CTum_063_Ex1-cssl
SdC0606408H	Sde-CTum_064_Ex1-cssl
SdC0500102C	Sde-CVal_001_Ex1-cssl
SdC0500202F	Sde-CVal_002_Ex1-cssl
SdC0500302E	Sde-CVal_003_Ex1-cssl
SdC0500402G	Sde-CVal_004_Ex1-cssl
SdC0500501D	Sde-CVal_005_Ex1-cssl
SdC0500701H	Sde-CVal_007_Ex1-cssl
SdC0500802D	Sde-CVal_008_Ex1-cssl
SdC0500902B	Sde-CVal_009_Ex1-cssl
SdC0501001B	Sde-CVal_010_Ex1-cssl
SdC0501102A	Sde-CVal_011_Ex1-cssl
SdC0501201F	Sde-CVal_012_Ex1-cssl
SdC0501304H	Sde-CVal_013_Ex1-cssl
SdC0501403G	Sde-CVal_014_Ex1-cssl
SdC0501503C	Sde-CVal_015_Ex1-cssl
SdC0501606H	Sde-CVal_016_Ex1-cssl
SdC0502001C	Sde-CVal_020_Ex1-cssl
SdC0502107C	Sde-CVal_021_Ex1-cssl
SdC0502207F	Sde-CVal_022_Ex1-cssl
SdC0502302H	Sde-CVal_023_Ex1-cssl
SdC0502403A	Sde-CVal_024_Ex1-cssl
SdC0502504A	Sde-CVal_025_Ex1-cssl
SdC0502703F	Sde-CVal_027_Ex1-cssl
SdC0502806F	Sde-CVal_028_Ex1-cssl
SdC0502906C	Sde-CVal_029_Ex1-cssl
SdC0503008D	Sde-CVal_030_Ex1-cssl
SdC0503203B	Sde-CVal_032_Ex1-cssl
SdC0503307E	Sde-CVal_033_Ex1-cssl
SdC0503408C	Sde-CVal_034_Ex1-cssl
SdC0503507G	Sde-CVal_035_Ex1-cssl
SdC0503808B	Sde-CVal_038_Ex1-cssl
SdC0504006G	Sde-CVal_040_Ex1-cssl
SdC0504408A	Sde-CVal_044_Ex1-cssl
SdC0504708G	Sde-CVal_047_Ex1-cssl
SdC0504904B	Sde-CVal_049_Ex1-cssl
SdC0505105H	Sde-CVal_051_Ex1-cssl
SdC0505308F	Sde-CVal_053_Ex1-cssl
SdC0505605E	Sde-CVal_056_Ex1-cssl
SdC0505707B	Sde-CVal_057_Ex1-cssl
SdC0505807D	Sde-CVal_058_Ex1-cssl
SdC0505904E	Sde-CVal_059_Ex1-cssl
SdC0506007H	Sde-CVal_060_Ex1-cssl
SdC0506103H	Sde-CVal_061_Ex1-cssl
SdC0506307A	Sde-CVal_063_Ex1-cssl
SdC0506806B	Sde-CVal_068_Ex1-cssl
SdC0507108H	Sde-CVal_071_Ex1-cssl
SdC0507306D	Sde-CVal_073_Ex1-cssl
SdC0507404C	Sde-CVal_074_Ex1-cssl
SdC0507708E	Sde-CVal_077_Ex1-cssl
SdC0508006A	Sde-CVal_080_Ex1-cssl
SdC0508104G	Sde-CVal_081_Ex1-cssl
SdC0508205C	Sde-CVal_082_Ex1-cssl
SdC0508303D	Sde-CVal_083_Ex1-cssl
SdC0508401E	Sde-CVal_084_Ex1-cssl
SdC0508506E	Sde-CVal_085_Ex1-cssl
SdC0508601A	Sde-CVal_086_Ex1-cssl
SdC0508705B	Sde-CVal_087_Ex1-cssl
SdC0508904F	Sde-CVal_089_Ex1-cssl
SdC0509004D	Sde-CVal_090_Ex1-cssl
SdC0509105D	Sde-CVal_091_Ex1-cssl
SdC0509205F	Sde-CVal_092_Ex1-cssl
SdC0509305G	Sde-CVal_093_Ex1-cssl
SdC0509401G	Sde-CVal_094_Ex1-cssl
SdC0509505A	Sde-CVal_095_Ex1-cssl
SdC0509603E	Sde-CVal_096_Ex1-cssl
SdC02014	Sde-CHam_014_Ex1-cssl2
SdC02077	Sde-CHam_077_Ex1-cssl2
SdC01055	Sde-CMat_055_Ex1-cssl2
SdC01061	Sde-CMat_061_Ex1-cssl2
