Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
Hte-ATic_001-Ex1-cssl.clmp.r1	Hte-ATic_001-Ex1-cssl.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	62193.0	0.0	33-150	52.0	53.19730516296046	120.38113614072323	pass	pass	fail	pass	fail	fail	pass	warn	warn	warn	pass
Hte-ATic_001-Ex1-cssl.clmp.r2	Hte-ATic_001-Ex1-cssl.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	62193.0	0.0	33-150	53.0	54.53186049876996	120.62928303828406	pass	pass	fail	pass	fail	fail	pass	warn	warn	warn	pass
Hte-ATic_002-Ex1-cssl.clmp.r1	Hte-ATic_002-Ex1-cssl.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	659736.0	0.0	33-150	56.0	38.21927575844779	139.41757915287326	pass	pass	pass	pass	fail	fail	pass	warn	fail	warn	pass
Hte-ATic_002-Ex1-cssl.clmp.r2	Hte-ATic_002-Ex1-cssl.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	659736.0	0.0	33-150	56.0	44.53544158606258	139.5725002122061	pass	pass	pass	pass	fail	fail	pass	warn	fail	warn	pass
Hte-ATic_003-Ex1-cssl.clmp.r1	Hte-ATic_003-Ex1-cssl.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1205471.0	0.0	33-150	50.0	36.19405423573129	135.83176368407038	pass	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass
Hte-ATic_003-Ex1-cssl.clmp.r2	Hte-ATic_003-Ex1-cssl.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1205471.0	0.0	33-150	50.0	44.27000010559212	136.26762651279043	pass	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass
Hte-ATic_004-Ex1-cssl.clmp.r1	Hte-ATic_004-Ex1-cssl.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1511710.0	0.0	33-150	49.0	35.33931659883621	136.93412559287165	pass	pass	pass	pass	warn	warn	pass	warn	fail	pass	pass
Hte-ATic_004-Ex1-cssl.clmp.r2	Hte-ATic_004-Ex1-cssl.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1511710.0	0.0	33-150	49.0	43.52312065414513	137.35307830205528	pass	pass	pass	pass	fail	warn	pass	warn	fail	pass	pass
Hte-ATic_005-Ex1-cssl.clmp.r1	Hte-ATic_005-Ex1-cssl.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1220086.0	0.0	33-150	47.0	45.87743663042459	131.32042741249387	pass	pass	pass	pass	warn	fail	pass	warn	fail	warn	pass
Hte-ATic_005-Ex1-cssl.clmp.r2	Hte-ATic_005-Ex1-cssl.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1220086.0	0.0	33-150	47.0	48.82793326441784	131.64669539688185	pass	pass	pass	pass	fail	fail	pass	warn	fail	warn	pass
Hte-ATic_006-Ex1-cssl.clmp.r1	Hte-ATic_006-Ex1-cssl.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1681078.0	0.0	33-150	47.0	35.91561758555827	137.14991273456675	pass	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass
Hte-ATic_006-Ex1-cssl.clmp.r2	Hte-ATic_006-Ex1-cssl.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1681078.0	0.0	33-150	47.0	46.651241499054684	137.5391825959295	pass	pass	pass	pass	fail	pass	pass	warn	fail	pass	pass
Hte-ATic_007-Ex1-cssl.clmp.r1	Hte-ATic_007-Ex1-cssl.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	949938.0	0.0	33-150	54.0	45.55732736501637	133.84571519404423	pass	pass	warn	pass	warn	fail	pass	warn	fail	warn	pass
Hte-ATic_007-Ex1-cssl.clmp.r2	Hte-ATic_007-Ex1-cssl.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	949938.0	0.0	33-150	54.0	49.22735893919237	134.06901924125575	pass	pass	pass	pass	warn	fail	pass	warn	fail	warn	pass
