pos	5pC>T
1	0.00477936392514065
2	0.00832729011704007
3	0.00551092051330662
4	0.00667040595391027
5	0.00748142854845121
6	0.00984641443037543
7	0.0117885290624344
8	0.00966808239752529
9	0.00999996171530737
10	0.0109449146540123
11	0.00888745918165054
12	0.00892223221470157
13	0.00975363856438632
14	0.0102078086852881
15	0.0100984170967145
16	0.00993479811834008
17	0.0100807670038619
18	0.0100804434688966
19	0.0099187312778085
20	0.00987735058693326
21	0.0115508216724113
22	0.0100207380202314
23	0.0113679669666956
24	0.0106084048809575
25	0.0101360902137551
