pos	3pG>A
1	0.00713905103301281
2	0.00730687339629852
3	0.00520858132052756
4	0.00596371574946817
5	0.00727438899068126
6	0.00963348442100367
7	0.00967630192900011
8	0.00876673708302068
9	0.00927165283543565
10	0.00898859274855632
11	0.0089569211951159
12	0.00897550917618913
13	0.00906826809134548
14	0.00912461295307258
15	0.00953147171376399
16	0.00916089151676873
17	0.00934645991703904
18	0.00937805865126895
19	0.00924970677880334
20	0.00936388416803089
21	0.0105040693921887
22	0.00925822353965756
23	0.0121171731237877
24	0.00959349593495935
25	0.00910521121393044
