"","Position","C.T","G.A"
"1",1,0.375116190521141,0.364139167461304
"2",2,0.398558261583932,0.389222237994076
"3",3,0.41273801921792,0.413545949795671
"4",4,0.432569956152632,0.424895506196337
"5",5,0.458786991107039,0.42336450937442
"6",6,0.479268449710794,0.422141265826946
"7",7,0.491460099853914,0.426254051835295
"8",8,0.496630095603466,0.435683324501576
"9",9,0.498689592399764,0.446212428641168
"10",10,0.497813730400655,0.457892921600745
"11",11,0.495759420641331,0.46889850968921
"12",12,0.493998706938397,0.477948565112912
"13",-12,0.493415266321159,0.478547784322152
"14",-11,0.485235681350811,0.479732614640849
"15",-10,0.478051699411103,0.47850582272727
"16",-9,0.470871477781398,0.475662064686796
"17",-8,0.461192415695379,0.473244734018955
"18",-7,0.445755748277511,0.473614953548949
"19",-6,0.430545019029062,0.470739503624971
"20",-5,0.424377193833799,0.456821299977235
"21",-4,0.424365840967563,0.432818797002756
"22",-3,0.414490358793513,0.411845978328838
"23",-2,0.392530301985082,0.395117065435795
"24",-1,0.367523742736526,0.371562971906384
