pos	5pC>T
1	0.00422546700383392
2	0.00801540372471068
3	0.00533635328813105
4	0.00602075855911178
5	0.00714800625298677
6	0.0094474453468741
7	0.0108242581366286
8	0.00896583433543185
9	0.00908527912563546
10	0.0102747393020561
11	0.00802383014738457
12	0.00810463758203042
13	0.00921602999114845
14	0.00951961457170271
15	0.00893058211799662
16	0.00899409085521749
17	0.00945768359185025
18	0.00956670507314689
19	0.00987967287691213
20	0.00910504414619095
21	0.0103600631483676
22	0.0099033858778559
23	0.0109552349448567
24	0.0103805391662406
25	0.00973697609697917
