"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0193799309682017,0.00861258988779991,1.14227753814884e-05,0.145665142287279,0.722653137335369,-19801.1127242704
"Std.",6.45145697386164e-05,0.000106611419098574,1.14225987212763e-05,0.00665290064375083,0.00285046965405058,1.72653043361267
"Acceptance ratio",0.13874,0.1448,0.12762,0.28826,0.23434,0.64996
"0%",0.01914160277616,0.00828161522433451,1.34185462571837e-09,0.119422447231063,0.709969006041216,-19813.2363149536
"2.5%",0.0192558571154613,0.00840392971089489,2.23831657639104e-07,0.132928372377958,0.717004159244128,-19805.2995452877
"5%",0.0192746086284639,0.00843817956351861,5.13798680957904e-07,0.134959050262831,0.717921790532977,-19804.3879558279
"7.5%",0.0192869980503307,0.00845795892423021,8.85834880132448e-07,0.136194896174359,0.718560593965229,-19803.8327705032
"10%",0.0192987605525262,0.00847499003877033,1.11274717573942e-06,0.137210596744476,0.719060043529455,-19803.4394054529
"12.5%",0.0193071020549778,0.00848959118370571,1.35395660344065e-06,0.138025086666885,0.719437213643137,-19803.1059116107
"15%",0.019314206244783,0.00850311439838469,1.72674984594508e-06,0.138788949796531,0.719740627886766,-19802.8411158631
"17.5%",0.0193214038601446,0.00851358328913747,2.07519032363646e-06,0.139474415501062,0.720019960479763,-19802.6113613405
"20%",0.0193264988931518,0.00852332305732527,2.37453483860439e-06,0.140088454825447,0.720257079716364,-19802.3976036981
"22.5%",0.0193311397043624,0.00853078973980477,2.81863226740183e-06,0.140608525800531,0.72051175298341,-19802.2185846128
"25%",0.0193365780204882,0.00854091545427697,3.21782408132754e-06,0.141121668775476,0.720724773587323,-19802.0454764475
"27.5%",0.0193411985902341,0.00854893850090909,3.57509823413077e-06,0.141637829478349,0.720953640884567,-19801.8861371258
"30%",0.0193452030971586,0.00855692981098403,3.98375009225479e-06,0.142168510182865,0.721161715007609,-19801.7351015761
"32.5%",0.019349292547814,0.00856427509426478,4.39316969656795e-06,0.142632234653543,0.721345580352852,-19801.5980147543
"35%",0.0193542776361168,0.00857147391770145,4.75822477282332e-06,0.142963268692185,0.721554680966648,-19801.4759534135
"37.5%",0.0193589450748324,0.00857881138143471,5.22464039219192e-06,0.143407308595046,0.721744920095588,-19801.3458583759
"40%",0.0193633699317671,0.00858580557379217,5.65530556171714e-06,0.14388208499263,0.721940680857134,-19801.2222628628
"42.5%",0.0193671072361468,0.00859116287257254,6.22195004564546e-06,0.144285959418474,0.722117239663807,-19801.1196293254
"45%",0.0193713372716983,0.00859783022687651,6.74299297003221e-06,0.144707143294352,0.722297657300287,-19801.0098893587
"47.5%",0.0193757871896207,0.00860431518627132,7.28685019833678e-06,0.145152972105268,0.722461297323806,-19800.8984289665
"50%",0.0193796730859951,0.00861114870475953,7.91967952414437e-06,0.145543582787227,0.722630816864513,-19800.7902261267
"52.5%",0.0193836990451679,0.00861752123337698,8.46915189749381e-06,0.145963874470374,0.722821092308416,-19800.6904824973
"55%",0.0193876833134764,0.0086237125041008,9.10175132942419e-06,0.146379301095925,0.723011319203493,-19800.5892583736
"57.5%",0.019391827279863,0.00863167495525765,9.74744035884167e-06,0.146811939392511,0.723201145269908,-19800.4942265022
"60%",0.019395868542723,0.00863783521230813,1.04602257876662e-05,0.147256579220197,0.723393866591628,-19800.4001744064
"62.5%",0.0193996856821905,0.00864503253144991,1.13056385857126e-05,0.14768473674381,0.723563797829534,-19800.3086832831
"65%",0.0194045615510941,0.00865228307114913,1.2118682526816e-05,0.148164034517717,0.72376511896739,-19800.2132365565
"67.5%",0.0194091759757724,0.0086587741051179,1.28828021946581e-05,0.148652752469881,0.723945637369753,-19800.124588588
"70%",0.0194138650651742,0.00866810217137743,1.37595647790242e-05,0.149107165156999,0.724151390460415,-19800.0289301104
"72.5%",0.0194179188108635,0.00867707163792446,1.4848530042183e-05,0.149584123154307,0.724362309624047,-19799.9328682434
"75%",0.0194220726903119,0.00868452979090448,1.59922046190007e-05,0.150088404654557,0.724548230485853,-19799.8402967268
"77.5%",0.0194267468071356,0.00869424683236223,1.73640817119661e-05,0.150649215735214,0.724773631863095,-19799.7433136728
"80%",0.0194320816621981,0.00870363623437491,1.86304969546472e-05,0.151233229822392,0.725008179488558,-19799.6490629252
"82.5%",0.019437689769741,0.00871178318987065,2.0072032011003e-05,0.151876625678398,0.725282747658372,-19799.542472514
"85%",0.019446102172598,0.00872232038815104,2.21067998121227e-05,0.15264075710416,0.725594102116456,-19799.4379838637
"87.5%",0.0194537342006935,0.00873366678502294,2.41781821233317e-05,0.153406145626534,0.725920273982686,-19799.3230301947
"90%",0.0194647261426169,0.00874953921697128,2.64742968491016e-05,0.154303334497276,0.726316976079044,-19799.1909444273
"92.5%",0.0194755436700472,0.00876844338481345,2.97077555847957e-05,0.155398507996891,0.726754364595684,-19799.060194471
"95%",0.0194868707335053,0.00879189891669259,3.45814308772432e-05,0.156561527545663,0.727328473448082,-19798.9107744957
"97.5%",0.0195070686776055,0.00882544660098086,4.20467868150728e-05,0.15887790547371,0.728216784137345,-19798.7390154376
"100%",0.0196188592362811,0.00906226704744357,0.000113289348673096,0.170676929169669,0.735031404239055,-19798.2344504612
