pos	3pG>A
1	0.00715652944033369
2	0.00740722085984203
3	0.00534684904738642
4	0.00611206896551724
5	0.00744164358874995
6	0.00968262506724045
7	0.00958568121981021
8	0.00920936920833799
9	0.00937861652515669
10	0.00951059154277987
11	0.00927584406250526
12	0.00933228514188624
13	0.00915761547883735
14	0.00882601861927216
15	0.00944828329918458
16	0.00896348149707032
17	0.00936253057934738
18	0.00934120658197533
19	0.00936467339640578
20	0.00900114023804576
21	0.0103121129060146
22	0.00917447023905391
23	0.0117744481536113
24	0.00959930186895499
25	0.00903555957135981
