"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.021082157875384,0.00927806565396035,8.31696998238397e-06,0.145234268515835,0.676535736961183,-22466.014443382
"Std.",6.13323308428002e-05,9.84339037853742e-05,8.32630472722044e-06,0.00556465564086048,0.00237318966187396,1.75699626964892
"Acceptance ratio",0.13198,0.14016,0.17996,0.24742,0.2008,0.63074
"0%",0.0208505886382977,0.00893892958821989,9.2902005457972e-10,0.124987344678149,0.665676025925933,-22481.4603646946
"2.5%",0.0209590744564059,0.0090843379337497,1.61155116367009e-07,0.134586428552419,0.671913024221793,-22470.2711725011
"5%",0.0209804542538633,0.00911573475458067,3.70084970163432e-07,0.136339801661795,0.672603783594758,-22469.3283541822
"7.5%",0.0209927179543566,0.00913537398522188,5.95522842220673e-07,0.137330146882139,0.673120090885612,-22468.7886624532
"10%",0.0210038640286565,0.00915056637612758,8.36116695074041e-07,0.138212308905336,0.673508558387653,-22468.382087303
"12.5%",0.0210126220760611,0.00916507973907915,1.03902247792986e-06,0.138905959316571,0.673820405946158,-22468.0516520185
"15%",0.0210198863545141,0.00917647907283072,1.29921140497956e-06,0.139488755559895,0.674136131622811,-22467.7626327176
"17.5%",0.0210257737004278,0.00918722765832278,1.52464911923412e-06,0.140017580982189,0.674370733983086,-22467.5329116619
"20%",0.0210310173021248,0.00919705059743201,1.82992610136296e-06,0.140520331341429,0.674575001633502,-22467.3234937946
"22.5%",0.0210364291696448,0.00920719820932535,2.03486728003099e-06,0.140958914290339,0.674805374055497,-22467.1166675072
"25%",0.0210412340154381,0.0092144159123465,2.34250704778377e-06,0.141405970738483,0.674986713405396,-22466.9432464527
"27.5%",0.0210454536183505,0.00922036304419195,2.64778347211488e-06,0.141853003677664,0.675139347082225,-22466.7832005568
"30%",0.0210502609905828,0.00922876372482339,2.96587950214201e-06,0.142218168374934,0.67530465377718,-22466.6222148239
"32.5%",0.0210551458856481,0.00923609312802813,3.30475661161629e-06,0.14264845640169,0.675460827365805,-22466.4722348549
"35%",0.0210593880345809,0.00924200110160186,3.60834936431328e-06,0.143009658337546,0.675624388149302,-22466.3484126267
"37.5%",0.0210632892382092,0.00924738030657421,3.89325378800653e-06,0.143359357036614,0.675783271850427,-22466.228948325
"40%",0.0210665320923943,0.00925262954713934,4.26221060834166e-06,0.143721727817837,0.675921591949818,-22466.1162414252
"42.5%",0.0210703907329538,0.00925858411626199,4.60707720042251e-06,0.144047506676977,0.676088909509035,-22466.0077321067
"45%",0.0210745264626755,0.00926441390940915,5.06942567749604e-06,0.144385768175448,0.676228755212369,-22465.8995649443
"47.5%",0.0210785307096422,0.00927010918128327,5.46594742756839e-06,0.144748958584811,0.676364711201404,-22465.7953648144
"50%",0.0210826885691901,0.00927616029342283,5.85316582323712e-06,0.145119356186208,0.676507543979775,-22465.6910332382
"52.5%",0.0210869165706401,0.00928306252587851,6.28708014203476e-06,0.145471580268447,0.676644944397865,-22465.5744779994
"55%",0.0210902745208809,0.00929015208314791,6.70713071967001e-06,0.14580020637485,0.676827134145952,-22465.476867742
"57.5%",0.0210934864313248,0.00929508758111561,7.12906646933984e-06,0.146185788169916,0.676973994918228,-22465.3747244358
"60%",0.0210975681643718,0.00930135009383054,7.60575049993711e-06,0.146577601464547,0.677112091730975,-22465.2814032936
"62.5%",0.0211016638159585,0.00930716760720146,8.08155784976727e-06,0.146954062786505,0.677257584077997,-22465.1924899226
"65%",0.0211057978987423,0.00931362726982359,8.69851481482602e-06,0.147259371616773,0.677402912456384,-22465.1015435502
"67.5%",0.021110533397584,0.0093213449897528,9.36580196232234e-06,0.147674272935261,0.677546497524356,-22465.0053744229
"70%",0.0211145203135376,0.00932737860739398,9.97736885937991e-06,0.148030785661426,0.677706315974797,-22464.9085728346
"72.5%",0.0211186459486885,0.00933511706658639,1.07293908091854e-05,0.148445013916166,0.677893082530613,-22464.8152958841
"75%",0.0211233809436323,0.0093433506913025,1.15142885964355e-05,0.148896904294436,0.678116595111504,-22464.7309567675
"77.5%",0.0211279234184262,0.00935136961292702,1.23515914486505e-05,0.14931649283074,0.678312924466476,-22464.6390053233
"80%",0.0211331893037058,0.00935948443833111,1.33273755589704e-05,0.149812717052018,0.67852064289354,-22464.5402512814
"82.5%",0.0211391564790962,0.00936764387082804,1.43965575828191e-05,0.150306682571746,0.678731503183297,-22464.4355912805
"85%",0.0211449938427959,0.00937737650188425,1.57023184602411e-05,0.150967056377004,0.678994776294951,-22464.3295615831
"87.5%",0.02115221073707,0.00938989433043177,1.72722057765617e-05,0.151683294477995,0.679245100718129,-22464.2178336578
"90%",0.0211600759174013,0.00940462110222107,1.91793894839365e-05,0.152409936282213,0.679536879863568,-22464.091595574
"92.5%",0.0211704926604279,0.00942120366027784,2.16882607310549e-05,0.153259793167114,0.679931373384802,-22463.9640746071
"95%",0.021183349171551,0.00944453220976377,2.52798591048217e-05,0.154662586460262,0.680473185954555,-22463.8051116711
"97.5%",0.0212000740100068,0.00947477080268267,3.05564317311013e-05,0.156706202203973,0.681360606359146,-22463.5993519864
"100%",0.0213122408680231,0.00965494056727725,8.20445068549156e-05,0.16659724200258,0.685269432441026,-22463.0667498184
