pos	3pG>A
1	0.00674740433585381
2	0.00726162439030668
3	0.00539978140764473
4	0.00599885848107373
5	0.00730823955503816
6	0.00948964352964093
7	0.00916500399349938
8	0.00896437079657932
9	0.00911781736735516
10	0.00880768272904531
11	0.0088973964105295
12	0.00835388792662227
13	0.00844699547323885
14	0.00878956311378625
15	0.00871433822489892
16	0.00898755503957186
17	0.00936721097626313
18	0.00917019627948707
19	0.00907700241628472
20	0.00873300753939079
21	0.00977543162268109
22	0.0090626671908392
23	0.0115984872304975
24	0.00921633839384697
25	0.00897372435613528
