"","Position","C.T","G.A"
"1",1,0.370376343595632,0.378000560291801
"2",2,0.401073733218027,0.397206792191667
"3",3,0.419611380986689,0.41786344459995
"4",4,0.439746877346436,0.429157227779707
"5",5,0.464368938438251,0.42930335932297
"6",6,0.483356828615767,0.429785569442734
"7",7,0.494117950805579,0.435533610804092
"8",8,0.49860818870221,0.445524117777959
"9",9,0.501626713891278,0.454601715499591
"10",10,0.503051066677831,0.463352540986387
"11",11,0.500948035428093,0.474176091477967
"12",12,0.496208513097624,0.486034155391982
"13",-12,0.502717226491686,0.479310305473981
"14",-11,0.489482251313845,0.485940355487547
"15",-10,0.480301177400625,0.486813416852167
"16",-9,0.474089165888796,0.483238659602068
"17",-8,0.466190470952523,0.479339987131386
"18",-7,0.452497431743805,0.478326659411468
"19",-6,0.437535179536711,0.475401172394584
"20",-5,0.429853326212679,0.462812017142299
"21",-4,0.427225989928114,0.441193913025363
"22",-3,0.416613155059505,0.420751069521929
"23",-2,0.39639179512498,0.401723576249557
"24",-1,0.375527606440766,0.373059760267029
