Sample	Unique Reads	Duplicate Reads
Sgr-AJol_001-Ex1-cssl.1	8660212.0	18600378.0
Sgr-AJol_001-Ex1-cssl.2	9136211.0	18124379.0
Sgr-AJol_002-Ex1-cssl.1	4043689.0	7383269.0
Sgr-AJol_002-Ex1-cssl.2	4188100.0	7238858.0
Sgr-AJol_003-Ex1-cssl.1	9624678.0	20589293.0
Sgr-AJol_003-Ex1-cssl.2	10125160.0	20088811.0
Sgr-AJol_004-Ex1-cssl.1	8560416.0	15796367.0
Sgr-AJol_004-Ex1-cssl.2	8851497.0	15505286.0
Sgr-AJol_005-Ex1-cssl.1	4954687.0	10431492.0
Sgr-AJol_005-Ex1-cssl.2	5086416.0	10299763.0
Sgr-AJol_006-Ex1-cssl.1	4015145.0	10319980.0
Sgr-AJol_006-Ex1-cssl.2	4234614.0	10100511.0
Sgr-AJol_007-Ex1-cssl.1	5625445.0	11912352.0
Sgr-AJol_007-Ex1-cssl.2	5833883.0	11703914.0
Sgr-AJol_008-Ex1-cssl.1	3461809.0	7029977.0
Sgr-AJol_008-Ex1-cssl.2	3570225.0	6921561.0
Sgr-AJol_009-Ex1-cssl.1	1986079.0	4252833.0
Sgr-AJol_009-Ex1-cssl.2	2067150.0	4171762.0
Sgr-AJol_010-Ex1-cssl.1	2880649.0	6068306.0
Sgr-AJol_010-Ex1-cssl.2	3035708.0	5913247.0
Sgr-AJol_011-Ex1-cssl.1	1431688.0	2783163.0
Sgr-AJol_011-Ex1-cssl.2	1514927.0	2699924.0
Sgr-AJol_012-Ex1-cssl.1	3342324.0	7889051.0
Sgr-AJol_012-Ex1-cssl.2	3515120.0	7716255.0
Sgr-AJol_013-Ex1-cssl.1	6894882.0	12222401.0
Sgr-AJol_013-Ex1-cssl.2	7094851.0	12022432.0
Sgr-AJol_014-Ex1-cssl.1	7730381.0	14087877.0
Sgr-AJol_014-Ex1-cssl.2	7959748.0	13858510.0
Sgr-AJol_015-Ex1-cssl.1	5052738.0	9683235.0
Sgr-AJol_015-Ex1-cssl.2	5249506.0	9486467.0
Sgr-AJol_016-Ex1-cssl.1	6991395.0	12970409.0
Sgr-AJol_016-Ex1-cssl.2	7205651.0	12756153.0
Sgr-AJol_017-Ex1-cssl.1	6717108.0	14650949.0
Sgr-AJol_017-Ex1-cssl.2	6998242.0	14369815.0
Sgr-AJol_018-Ex1-cssl.1	4614557.0	12960497.0
Sgr-AJol_018-Ex1-cssl.2	4904324.0	12670730.0
Sgr-AJol_020-Ex1-cssl.1	3185776.0	8150357.0
Sgr-AJol_020-Ex1-cssl.2	3366835.0	7969298.0
Sgr-AJol_021-Ex1-cssl.1	2945381.0	6819451.0
Sgr-AJol_021-Ex1-cssl.2	3088021.0	6676811.0
Sgr-AJol_022-Ex1-cssl.1	2127916.0	5160980.0
Sgr-AJol_022-Ex1-cssl.2	2275050.0	5013846.0
Sgr-AJol_023-Ex1-cssl.1	2891224.0	6255297.0
Sgr-AJol_023-Ex1-cssl.2	3046171.0	6100350.0
Sgr-AJol_024-Ex1-cssl.1	3374254.0	7471646.0
Sgr-AJol_024-Ex1-cssl.2	3505729.0	7340171.0
Sgr-AJol_025-Ex1-cssl.1	7711977.0	15777406.0
Sgr-AJol_025-Ex1-cssl.2	8017263.0	15472120.0
Sgr-AJol_026-Ex1-cssl.1	8660483.0	18288174.0
Sgr-AJol_026-Ex1-cssl.2	8967548.0	17981109.0
Sgr-AJol_027-Ex1-cssl.1	6277328.0	16261598.0
Sgr-AJol_027-Ex1-cssl.2	6653424.0	15885502.0
Sgr-AJol_028-Ex1-cssl.1	7425791.0	15011204.0
Sgr-AJol_028-Ex1-cssl.2	7655107.0	14781888.0
Sgr-AJol_029-Ex1-cssl.1	6281878.0	17140112.0
Sgr-AJol_029-Ex1-cssl.2	6598908.0	16823082.0
Sgr-AJol_030-Ex1-cssl.1	8050213.0	23664520.0
Sgr-AJol_030-Ex1-cssl.2	8576850.0	23137883.0
Sgr-AJol_031-Ex1-cssl.1	7381501.0	19947608.0
Sgr-AJol_031-Ex1-cssl.2	7869650.0	19459459.0
Sgr-AJol_032-Ex1-cssl.1	5638670.0	13878270.0
Sgr-AJol_032-Ex1-cssl.2	5906708.0	13610232.0
Sgr-AJol_034-Ex1-cssl.1	5303174.0	12451812.0
Sgr-AJol_034-Ex1-cssl.2	5624493.0	12130493.0
Sgr-AJol_035-Ex1-cssl.1	5452526.0	15473014.0
Sgr-AJol_035-Ex1-cssl.2	5836762.0	15088778.0
Sgr-AJol_036-Ex1-cssl.1	1741357.0	4238604.0
Sgr-AJol_036-Ex1-cssl.2	1858704.0	4121257.0
Sgr-AJol_037-Ex1-cssl.1	7100310.0	13432939.0
Sgr-AJol_037-Ex1-cssl.2	7383280.0	13149969.0
Sgr-AJol_038-Ex1-cssl.1	5409759.0	11975703.0
Sgr-AJol_038-Ex1-cssl.2	5674219.0	11711243.0
Sgr-AJol_039-Ex1-cssl.1	10016931.0	20590078.0
Sgr-AJol_039-Ex1-cssl.2	10457621.0	20149388.0
Sgr-AJol_041-Ex1-cssl.1	7288550.0	16612358.0
Sgr-AJol_041-Ex1-cssl.2	7539097.0	16361811.0
Sgr-AJol_042-Ex1-cssl.1	7676238.0	23055592.0
Sgr-AJol_042-Ex1-cssl.2	8259282.0	22472548.0
Sgr-AJol_043-Ex1-cssl.1	9550444.0	28065270.0
Sgr-AJol_043-Ex1-cssl.2	10195678.0	27420036.0
Sgr-AJol_044-Ex1-cssl.1	6393009.0	16747594.0
Sgr-AJol_044-Ex1-cssl.2	6731831.0	16408772.0
Sgr-AJol_045-Ex1-cssl.1	4595158.0	12738156.0
Sgr-AJol_045-Ex1-cssl.2	4860814.0	12472500.0
Sgr-AJol_046-Ex1-cssl.1	6023048.0	14760949.0
Sgr-AJol_046-Ex1-cssl.2	6533263.0	14250734.0
Sgr-AJol_047-Ex1-cssl.1	6980312.0	18522568.0
Sgr-AJol_047-Ex1-cssl.2	7425919.0	18076961.0
Sgr-AJol_048-Ex1-cssl.1	8938906.0	24972384.0
Sgr-AJol_048-Ex1-cssl.2	9494472.0	24416818.0
Sgr-AJol_049-Ex1-cssl.1	8541988.0	17476122.0
Sgr-AJol_049-Ex1-cssl.2	8913583.0	17104527.0
Sgr-AJol_050-Ex1-cssl.1	7358388.0	17806350.0
Sgr-AJol_050-Ex1-cssl.2	7810809.0	17353929.0
Sgr-AJol_051-Ex1-cssl.1	11920495.0	24477095.0
Sgr-AJol_051-Ex1-cssl.2	12508963.0	23888627.0
Sgr-AJol_052-Ex1-cssl.1	10582832.0	19595229.0
Sgr-AJol_052-Ex1-cssl.2	10912880.0	19265181.0
Sgr-AJol_053-Ex1-cssl.1	8032871.0	21263634.0
Sgr-AJol_053-Ex1-cssl.2	8482774.0	20813731.0
Sgr-AJol_054-Ex1-cssl.1	8090791.0	25450890.0
Sgr-AJol_054-Ex1-cssl.2	8754885.0	24786796.0
Sgr-AJol_055-Ex1-cssl.1	4626901.0	10333262.0
Sgr-AJol_055-Ex1-cssl.2	4958196.0	10001967.0
Sgr-AJol_056-Ex1-cssl.1	6834757.0	17770938.0
Sgr-AJol_056-Ex1-cssl.2	7223859.0	17381836.0
Sgr-AJol_057-Ex1-cssl.1	8672544.0	20290858.0
Sgr-AJol_057-Ex1-cssl.2	9063520.0	19899882.0
Sgr-AJol_058-Ex1-cssl.1	5322382.0	13049856.0
