"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0196690638804274,0.00874002958087712,1.34924847111201e-05,0.146609931747297,0.702875127905603,-14808.1317340066
"Std.",7.29887466002558e-05,0.000118070613542385,1.34504128366094e-05,0.00733334599902523,0.0031120204918245,1.74421840116704
"Acceptance ratio",0.1569,0.16254,0.1475,0.16442,0.25276,0.62232
"0%",0.0193732637803712,0.00832069499665374,5.5799890574455e-10,0.120300176514864,0.689355769973329,-14818.8819709385
"2.5%",0.0195274844065468,0.00851162243432729,3.05139148259678e-07,0.132227591515017,0.696704933985526,-14812.3188946518
"5%",0.019550613791289,0.00854691698955368,7.07629374207243e-07,0.134587828739666,0.697733072575869,-14811.4155149061
"7.5%",0.0195653615051406,0.00857495567188908,1.09652236585284e-06,0.13614158138891,0.698422262517356,-14810.9179346471
"10%",0.0195760656948371,0.00859242900589233,1.56386335092885e-06,0.137368935057023,0.698893054069042,-14810.5110269674
"12.5%",0.0195863224851298,0.00860682555169158,1.91802679537737e-06,0.138287972511974,0.699293645081074,-14810.1834071692
"15%",0.0195933679560799,0.00861943472956545,2.30029274508134e-06,0.139034255903587,0.699673403424155,-14809.8784930948
"17.5%",0.0196012774854874,0.00863032817738816,2.67855158163933e-06,0.139808538834851,0.700026213935084,-14809.6325462533
"20%",0.0196077146398708,0.00864159512119153,3.10241539581301e-06,0.140375704768294,0.700272409896401,-14809.4052171099
"22.5%",0.0196138429933627,0.00865270633940649,3.48601411909087e-06,0.140960433748106,0.700571657780153,-14809.2110535845
"25%",0.0196202781748594,0.0086618084803223,3.89764431384265e-06,0.141591404834914,0.700814707790202,-14809.034639614
"27.5%",0.0196257698928962,0.00866840233458606,4.3397754007108e-06,0.142262218152467,0.701056358446427,-14808.8705769797
"30%",0.0196306723173487,0.00867618366571506,4.70485620082341e-06,0.142852619694012,0.701251600035658,-14808.7189618276
"32.5%",0.0196355616238492,0.0086837926648838,5.19245298881204e-06,0.14338298445991,0.701452956074889,-14808.58964656
"35%",0.0196406053115288,0.0086924972023997,5.69274951922405e-06,0.143792684579399,0.701674412538315,-14808.4583561177
"37.5%",0.0196453446812884,0.00870070547563775,6.20205588262858e-06,0.144271718894806,0.701870364258295,-14808.3379674305
"40%",0.0196497433990025,0.00870822737011394,6.81477470745562e-06,0.144838475298351,0.702074015047632,-14808.2247645418
"42.5%",0.0196544926994092,0.00871637494402258,7.31974026424687e-06,0.145336249154409,0.702287664367638,-14808.1195234928
"45%",0.0196589012878398,0.00872339670160376,7.86956209314021e-06,0.145781936124577,0.70248344602646,-14808.0079172696
"47.5%",0.0196639247819142,0.00872992415080438,8.51407521106017e-06,0.146256377221494,0.702690594104243,-14807.9070692961
"50%",0.0196695811919071,0.00873684903598471,9.24472652095124e-06,0.14668979310701,0.702882390609933,-14807.8050581858
"52.5%",0.0196741730080476,0.00874546530561044,9.88114013871523e-06,0.147094244178867,0.703063487506712,-14807.7012874086
"55%",0.0196792141304776,0.00875296589383343,1.07494137522098e-05,0.147622407901494,0.703264352908082,-14807.6005866819
"57.5%",0.0196837061666412,0.00876016145026517,1.14826120495697e-05,0.148098485147493,0.703490793498332,-14807.5095747529
"60%",0.0196881965792653,0.00876798979380385,1.23799602935974e-05,0.14850260515731,0.703669792610764,-14807.4135592298
"62.5%",0.0196922327087783,0.00877515761120729,1.32854606267133e-05,0.14889236274155,0.703838406941409,-14807.3208663495
"65%",0.0196972183540019,0.00878305737514121,1.42754607218431e-05,0.149408952314471,0.704041179538521,-14807.232218407
"67.5%",0.0197022150158026,0.00879214812703242,1.53208241654641e-05,0.149908098889444,0.70425421989209,-14807.1384530841
"70%",0.0197066979112001,0.00879946228315024,1.62329107173942e-05,0.150371578825838,0.704467120760416,-14807.0411396416
"72.5%",0.0197111424164852,0.0088091466386796,1.73164904659961e-05,0.150874481189931,0.704707557264886,-14806.9436834878
"75%",0.0197172395415638,0.00881777459893482,1.86076245644859e-05,0.151403388505712,0.704958775652439,-14806.8520589823
"77.5%",0.0197230379198744,0.00882899395175055,2.01915426629087e-05,0.151903030801738,0.705221574840541,-14806.7585513098
"80%",0.0197299962225854,0.00883952640656394,2.16551969436078e-05,0.152529002585163,0.705483951299907,-14806.6554176977
"82.5%",0.0197352045348817,0.00884996815529753,2.3325495782117e-05,0.153181598015411,0.705764155404765,-14806.5521713716
"85%",0.0197426267603721,0.00886185883781422,2.57154099242974e-05,0.153954616688776,0.706054163094256,-14806.4471432431
"87.5%",0.0197508023532396,0.00887399729111873,2.84772611457725e-05,0.154848421602793,0.706391755741738,-14806.3383508703
"90%",0.0197599733971103,0.00888919042154418,3.12105159589453e-05,0.155785348320314,0.706806058453824,-14806.2261031624
"92.5%",0.0197727862524935,0.00891129270765338,3.55415425331183e-05,0.157106462034763,0.707279746801367,-14806.0937671858
"95%",0.0197924810449635,0.00893618400899064,4.08638696261056e-05,0.158935058614439,0.70799639252916,-14805.9570221691
"97.5%",0.0198154701465574,0.008979080715938,5.01302859556112e-05,0.161094375887503,0.708960349704948,-14805.7586564321
"100%",0.0199552211808816,0.00928503422124254,0.000118668748981286,0.178904819884173,0.715864164872675,-14805.1912734527
