pos	5pC>T
1	0.00444839261171265
2	0.00795284848905801
3	0.00536148232636026
4	0.00625254191080184
5	0.00702204465716198
6	0.00925240562546262
7	0.0107912797934739
8	0.00926444320029859
9	0.00931370868193663
10	0.0106349048141134
11	0.00835032081272557
12	0.00857560671303517
13	0.00915075908222629
14	0.00992341107030769
15	0.00935459621086062
16	0.00933769405495876
17	0.00956434869478348
18	0.00997799230168959
19	0.00955729121061941
20	0.00937627749606422
21	0.0115083614078156
22	0.0104394998566609
23	0.011120858477107
24	0.0101431539155013
25	0.00914642205715192
