pos	3pG>A
1	0.00746398024432924
2	0.00761016100806319
3	0.00578596477268206
4	0.0069118505545826
5	0.0075843886478828
6	0.010242471820242
7	0.0103459830778252
8	0.00931871392475486
9	0.00991734436296548
10	0.00977957102538681
11	0.00970065256569573
12	0.0093212714096419
13	0.00946049346256074
14	0.00969087818108673
15	0.00976548074360234
16	0.00982940178600006
17	0.00955813018048018
18	0.00977834864802556
19	0.0101311706261246
20	0.00971539418830968
21	0.0105586868451993
22	0.0102247718487493
23	0.0120521940705464
24	0.0102556307326097
25	0.0099670064509775
