"","Position","C.T","G.A"
"1",1,0.197471538609859,0.240833412156655
"2",2,0.222263902627759,0.263923435947938
"3",3,0.237655345833473,0.283056294441296
"4",4,0.250086017984486,0.296195975064245
"5",5,0.264605339823313,0.301307135635425
"6",6,0.28012048575907,0.300780687115181
"7",7,0.294493532407932,0.297541331275237
"8",8,0.302674621546854,0.297566050639895
"9",9,0.306572463420687,0.299906194981101
"10",10,0.307265024038362,0.304005109869732
"11",11,0.306876455617657,0.308044631041696
"12",12,0.305951553690278,0.311736902368548
"13",-12,0.309325062920939,0.30839149951402
"14",-11,0.30546677853276,0.309441994487579
"15",-10,0.302311134861164,0.308928471010675
"16",-9,0.299657910213405,0.306806668064931
"17",-8,0.297223619974668,0.303004493593546
"18",-7,0.294983074607768,0.297055991200884
"19",-6,0.293357823021559,0.287840334368718
"20",-5,0.289548731694401,0.277230270930308
"21",-4,0.281709820284111,0.265904604617754
"22",-3,0.268025034164051,0.253986907762867
"23",-2,0.249404264108986,0.237877689237097
"24",-1,0.22575424506975,0.213699021166854
