file 	#reads_raw	#reads_fp1	#reads_clmp	#reads_fp2	#reads_fqscrn	#reads_repr	%_readLoss_fp1	%_readLoss_clmp	%_readLoss_fp2	%_readLoss_fqscrn	%_readLoss_repr	%_total_readLoss
./raw_fq_capture/Sde-ABul_001-Ex1-cssl.1.fq.gz	42861348	41610082	17349904	17196110	12765073	12574802	2.91933	58.3036	0.886426	25.7677	1.49056	70.6617
./raw_fq_capture/Sde-ABul_001-Ex1-cssl.2.fq.gz	42861348	41610082	17349904	17196110	12780124	12574802	2.91933	58.3036	0.886426	25.6801	1.60657	70.6617
./raw_fq_capture/Sde-ABul_002-Ex1-cssl.1.fq.gz	38706815	37101296	16371632	16244509	12564160	12392698	4.1479	55.8732	0.776483	22.656	1.36469	67.9832
./raw_fq_capture/Sde-ABul_002-Ex1-cssl.2.fq.gz	38706815	37101296	16371632	16244509	12576047	12392698	4.1479	55.8732	0.776483	22.5828	1.45792	67.9832
./raw_fq_capture/Sde-ABul_003-Ex1-cssl.1.fq.gz	46704268	45347832	18428421	18252533	12496393	12282676	2.90431	59.3621	0.954439	31.5361	1.71023	73.7012
./raw_fq_capture/Sde-ABul_003-Ex1-cssl.2.fq.gz	46704268	45347832	18428421	18252533	12526190	12282676	2.90431	59.3621	0.954439	31.3729	1.94404	73.7012
./raw_fq_capture/Sde-ABul_004-Ex1-cssl.1.fq.gz	44146866	43036080	19266200	19132893	15757766	15561981	2.51612	55.2324	0.691922	17.6404	1.24247	64.7495
./raw_fq_capture/Sde-ABul_004-Ex1-cssl.2.fq.gz	44146866	43036080	19266200	19132893	15763958	15561981	2.51612	55.2324	0.691922	17.6081	1.28126	64.7495
./raw_fq_capture/Sde-ABul_006-Ex1-cssl.1.fq.gz	23965134	22587758	10679651	10586426	6209819	6102904	5.74742	52.7193	0.872922	41.3417	1.72171	74.5342
./raw_fq_capture/Sde-ABul_006-Ex1-cssl.2.fq.gz	23965134	22587758	10679651	10586426	6216125	6102904	5.74742	52.7193	0.872922	41.2821	1.82141	74.5342
./raw_fq_capture/Sde-ABul_007-Ex1-cssl.1.fq.gz	43245102	42134190	17418584	17280058	13562993	13406856	2.56887	58.6593	0.795277	21.5107	1.1512	68.998
./raw_fq_capture/Sde-ABul_007-Ex1-cssl.2.fq.gz	43245102	42134190	17418584	17280058	13570508	13406856	2.56887	58.6593	0.795277	21.4672	1.20594	68.998
./raw_fq_capture/Sde-ABul_008-Ex1-cssl.1.fq.gz	11649556	11207720	5549441	5506230	3747808	3694895	3.79273	50.4855	0.778655	31.9351	1.41184	68.283
./raw_fq_capture/Sde-ABul_008-Ex1-cssl.2.fq.gz	11649556	11207720	5549441	5506230	3751846	3694895	3.79273	50.4855	0.778655	31.8618	1.51795	68.283
./raw_fq_capture/Sde-ABul_009-Ex1-cssl.1.fq.gz	40941701	38859165	17301833	17153120	11557795	11367714	5.08659	55.4755	0.859522	32.6199	1.64461	72.2344
./raw_fq_capture/Sde-ABul_009-Ex1-cssl.2.fq.gz	40941701	38859165	17301833	17153120	11567242	11367714	5.08659	55.4755	0.859522	32.5648	1.72494	72.2344
./raw_fq_capture/Sde-ABul_011-Ex1-cssl.1.fq.gz	1764170	1537305	1170476	1158672	592137	581264	12.8596	23.8618	1.00848	48.8952	1.83623	67.0517
./raw_fq_capture/Sde-ABul_011-Ex1-cssl.2.fq.gz	1764170	1537305	1170476	1158672	593295	581264	12.8596	23.8618	1.00848	48.7953	2.02783	67.0517
./raw_fq_capture/Sde-ABul_014-Ex1-cssl.1.fq.gz	39121548	37437771	17787914	17651968	14379153	14180949	4.30396	52.4867	0.76426	18.5408	1.37841	63.7516
./raw_fq_capture/Sde-ABul_014-Ex1-cssl.2.fq.gz	39121548	37437771	17787914	17651968	14384959	14180949	4.30396	52.4867	0.76426	18.5079	1.41822	63.7516
./raw_fq_capture/Sde-ABul_016-Ex1-cssl.1.fq.gz	36459156	35617510	16636062	16514917	12262279	12103867	2.30846	53.2925	0.728207	25.7503	1.29186	66.8016
./raw_fq_capture/Sde-ABul_016-Ex1-cssl.2.fq.gz	36459156	35617510	16636062	16514917	12272361	12103867	2.30846	53.2925	0.728207	25.6892	1.37296	66.8016
./raw_fq_capture/Sde-ABul_017-Ex1-cssl.1.fq.gz	50622037	49367697	19934499	19762777	13232722	13014230	2.47785	59.6204	0.861431	33.0422	1.65115	74.2914
./raw_fq_capture/Sde-ABul_017-Ex1-cssl.2.fq.gz	50622037	49367697	19934499	19762777	13249964	13014230	2.47785	59.6204	0.861431	32.9549	1.77913	74.2914
./raw_fq_capture/Sde-ABul_018-Ex1-cssl.1.fq.gz	23832791	23203582	11111394	11027751	8372282	8274891	2.6401	52.1135	0.752768	24.0799	1.16326	65.2794
./raw_fq_capture/Sde-ABul_018-Ex1-cssl.2.fq.gz	23832791	23203582	11111394	11027751	8377795	8274891	2.6401	52.1135	0.752768	24.0299	1.22829	65.2794
./raw_fq_capture/Sde-ABul_019-Ex1-cssl.1.fq.gz	45137508	44289102	21096622	20949430	16916971	16692607	1.8796	52.3661	0.697704	19.2485	1.32627	63.0183
./raw_fq_capture/Sde-ABul_019-Ex1-cssl.2.fq.gz	45137508	44289102	21096622	20949430	16924144	16692607	1.8796	52.3661	0.697704	19.2143	1.36809	63.0183
./raw_fq_capture/Sde-ABul_020-Ex1-cssl.1.fq.gz	20791473	17241080	8872832	8796932	5953730	5851445	17.0762	48.5367	0.85542	32.3204	1.718	71.8565
./raw_fq_capture/Sde-ABul_020-Ex1-cssl.2.fq.gz	20791473	17241080	8872832	8796932	5961442	5851445	17.0762	48.5367	0.85542	32.2327	1.84514	71.8565
./raw_fq_capture/Sde-ABul_021-Ex1-cssl.1.fq.gz	47706861	46036648	19181412	19000741	13601790	13391395	3.50099	58.3345	0.941907	28.4144	1.54682	71.9298
./raw_fq_capture/Sde-ABul_021-Ex1-cssl.2.fq.gz	47706861	46036648	19181412	19000741	13620875	13391395	3.50099	58.3345	0.941907	28.314	1.68477	71.9298
./raw_fq_capture/Sde-ABul_022-Ex1-cssl.1.fq.gz	21090312	16967778	8889806	8810492	6147608	6047318	19.5471	47.6077	0.89219	30.224	1.63137	71.3266
./raw_fq_capture/Sde-ABul_022-Ex1-cssl.2.fq.gz	21090312	16967778	8889806	8810492	6154928	6047318	19.5471	47.6077	0.89219	30.1409	1.74836	71.3266
./raw_fq_capture/Sde-ABul_024-Ex1-cssl.1.fq.gz	23031661	21668603	10277691	10167546	5777090	5650465	5.91819	52.5687	1.07169	43.1811	2.19185	75.4665
./raw_fq_capture/Sde-ABul_024-Ex1-cssl.2.fq.gz	23031661	21668603	10277691	10167546	5788504	5650465	5.91819	52.5687	1.07169	43.0688	2.38471	75.4665
./raw_fq_capture/Sde-ABul_027-Ex1-cssl.1.fq.gz	36422085	35689319	15768876	15648327	12577836	12435131	2.01187	55.8163	0.764474	19.6218	1.13458	65.8583
./raw_fq_capture/Sde-ABul_027-Ex1-cssl.2.fq.gz	36422085	35689319	15768876	15648327	12583070	12435131	2.01187	55.8163	0.764474	19.5884	1.1757	65.8583
./raw_fq_capture/Sde-ABul_028-Ex1-cssl.1.fq.gz	25048378	24627411	11555534	11482696	9490881	9392666	1.68062	53.0786	0.63033	17.3462	1.03484	62.5019
./raw_fq_capture/Sde-ABul_028-Ex1-cssl.2.fq.gz	25048378	24627411	11555534	11482696	9493331	9392666	1.68062	53.0786	0.63033	17.3249	1.06038	62.5019
