filename	numreads	meanreadlength	meandepth_wcvg	numpos	numpos_wcvg	meandepth	pctpos_wcvg
./Sde-ABul_001-Ex1-cssl.clmp.fp2_repr.cssl.Sde-CMat_087-RG.bam	9930786	108.47	9.26891	118524895	57265033	4.47825	48.3148
./Sde-ABul_002-Ex1-cssl.clmp.fp2_repr.cssl.Sde-CMat_087-RG.bam	9722375	103.63	8.70998	118524895	56449323	4.14826	47.6266
./Sde-ABul_003-Ex1-cssl.clmp.fp2_repr.cssl.Sde-CMat_087-RG.bam	9400455	106.005	9.01553	118524895	54330200	4.1326	45.8386
./Sde-ABul_004-Ex1-cssl.clmp.fp2_repr.cssl.Sde-CMat_087-RG.bam	10683295	106.219	7.84764	118524895	70712980	4.68197	59.6609
./Sde-ABul_006-Ex1-cssl.clmp.fp2_repr.cssl.Sde-CMat_087-RG.bam	5008924	103.411	6.32458	118524895	40200304	2.14512	33.9172
./Sde-ABul_007-Ex1-cssl.clmp.fp2_repr.cssl.Sde-CMat_087-RG.bam	11354801	104.352	10.6359	118524895	54340267	4.87626	45.8471
./Sde-ABul_008-Ex1-cssl.clmp.fp2_repr.cssl.Sde-CMat_087-RG.bam	2850256	98.7372	4.49701	118524895	30638005	1.16245	25.8494
./Sde-ABul_009-Ex1-cssl.clmp.fp2_repr.cssl.Sde-CMat_087-RG.bam	7856788	104.938	6.80005	118524895	59436933	3.41004	50.1472
./Sde-ABul_011-Ex1-cssl.clmp.fp2_repr.cssl.Sde-CMat_087-RG.bam	466800	96.2507	2.55926	118524895	8775540	0.189487	7.40396
./Sde-ABul_014-Ex1-cssl.clmp.fp2_repr.cssl.Sde-CMat_087-RG.bam	8974047	103.532	6.41285	118524895	70556351	3.81749	59.5287
./Sde-ABul_016-Ex1-cssl.clmp.fp2_repr.cssl.Sde-CMat_087-RG.bam	9546432	107.205	8.58048	118524895	58460510	4.23218	49.3234
./Sde-ABul_017-Ex1-cssl.clmp.fp2_repr.cssl.Sde-CMat_087-RG.bam	10708632	108.49	10.697	118524895	53448873	4.82382	45.0951
./Sde-ABul_018-Ex1-cssl.clmp.fp2_repr.cssl.Sde-CMat_087-RG.bam	5620475	99.2092	5.08804	118524895	53344640	2.28998	45.0071
./Sde-ABul_019-Ex1-cssl.clmp.fp2_repr.cssl.Sde-CMat_087-RG.bam	10214353	104.406	6.91427	118524895	75155475	4.38427	63.409
./Sde-ABul_020-Ex1-cssl.clmp.fp2_repr.cssl.Sde-CMat_087-RG.bam	4677535	106.928	6.42347	118524895	38287023	2.07497	32.3029
./Sde-ABul_021-Ex1-cssl.clmp.fp2_repr.cssl.Sde-CMat_087-RG.bam	11697569	107.969	11.8955	118524895	52196820	5.23862	44.0387
./Sde-ABul_022-Ex1-cssl.clmp.fp2_repr.cssl.Sde-CMat_087-RG.bam	4967503	103.824	6.43953	118524895	39238889	2.13187	33.106
./Sde-ABul_024-Ex1-cssl.clmp.fp2_repr.cssl.Sde-CMat_087-RG.bam	3636726	101.58	4.55245	118524895	39665484	1.52352	33.466
./Sde-ABul_027-Ex1-cssl.clmp.fp2_repr.cssl.Sde-CMat_087-RG.bam	8533899	104.982	6.95626	118524895	62809989	3.68634	52.9931
./Sde-ABul_028-Ex1-cssl.clmp.fp2_repr.cssl.Sde-CMat_087-RG.bam	6792851	104.763	6.16394	118524895	56177191	2.92152	47.397
./Sde-ABul_029-Ex1-cssl.clmp.fp2_repr.cssl.Sde-CMat_087-RG.bam	9844557	106.509	13.6389	118524895	37877860	4.35868	31.9577
./Sde-ABul_030-Ex1-cssl.clmp.fp2_repr.cssl.Sde-CMat_087-RG.bam	6968882	101.288	6.00721	118524895	57225020	2.90034	48.281
./Sde-ABul_031-Ex1-cssl.clmp.fp2_repr.cssl.Sde-CMat_087-RG.bam	4490163	103.149	5.68952	118524895	39719969	1.90667	33.5119
./Sde-ABul_032-Ex1-cssl.clmp.fp2_repr.cssl.Sde-CMat_087-RG.bam	540314	98.3074	2.62341	118524895	10235352	0.226548	8.63561
./Sde-ABul_034-Ex1-cssl.clmp.fp2_repr.cssl.Sde-CMat_087-RG.bam	4015268	98.7948	4.72229	118524895	40813326	1.62609	34.4344
./Sde-ABul_035-Ex1-cssl.clmp.fp2_repr.cssl.Sde-CMat_087-RG.bam	9302212	102.238	7.83321	118524895	59129813	3.90784	49.8881
./Sde-ABul_039-Ex1-cssl.clmp.fp2_repr.cssl.Sde-CMat_087-RG.bam	11424948	104.87	9.93915	118524895	58991490	4.94685	49.7714
./Sde-ABul_040-Ex1-cssl.clmp.fp2_repr.cssl.Sde-CMat_087-RG.bam	11784162	110.978	15.9227	118524895	40583061	5.45195	34.2401
./Sde-ABul_041-Ex1-cssl.clmp.fp2_repr.cssl.Sde-CMat_087-RG.bam	8213742	102.621	6.81866	118524895	60311020	3.46965	50.8847
./Sde-ABul_042-Ex1-cssl.clmp.fp2_repr.cssl.Sde-CMat_087-RG.bam	14249289	106.413	12.085	118524895	61717871	6.29286	52.0717
./Sde-ABul_043-Ex1-cssl.clmp.fp2_repr.cssl.Sde-CMat_087-RG.bam	9125541	100.655	7.40455	118524895	60366781	3.77127	50.9317
./Sde-ABul_046-Ex1-cssl.clmp.fp2_repr.cssl.Sde-CMat_087-RG.bam	2038535	98.2137	3.88713	118524895	25289217	0.829383	21.3366
./Sde-ABul_047-Ex1-cssl.clmp.fp2_repr.cssl.Sde-CMat_087-RG.bam	7557714	100.19	6.82379	118524895	54029225	3.1106	45.5847
./Sde-ABul_049-Ex1-cssl.clmp.fp2_repr.cssl.Sde-CMat_087-RG.bam	6013916	96.7203	6.99886	118524895	40388518	2.38493	34.076
./Sde-ABul_050-Ex1-cssl.clmp.fp2_repr.cssl.Sde-CMat_087-RG.bam	9072450	102.99	9.30334	118524895	48966137	3.84348	41.313
./Sde-ABul_051-Ex1-cssl.clmp.fp2_repr.cssl.Sde-CMat_087-RG.bam	13444738	101.818	10.658	118524895	62515904	5.62156	52.745
./Sde-ABul_052-Ex1-cssl.clmp.fp2_repr.cssl.Sde-CMat_087-RG.bam	12100405	106.124	14.0547	118524895	44696042	5.30006	37.7103
./Sde-ABul_053-Ex1-cssl.clmp.fp2_repr.cssl.Sde-CMat_087-RG.bam	9884224	99.5971	7.64488	118524895	62723770	4.0457	52.9203
./Sde-ABul_054-Ex1-cssl.clmp.fp2_repr.cssl.Sde-CMat_087-RG.bam	10203408	99.7375	6.88987	118524895	71764807	4.1717	60.5483
./Sde-ABul_055-Ex1-cssl.clmp.fp2_repr.cssl.Sde-CMat_087-RG.bam	11512303	106.291	9.31661	118524895	64259099	5.05107	54.2157
./Sde-ABul_056-Ex1-cssl.clmp.fp2_repr.cssl.Sde-CMat_087-RG.bam	9842178	100.798	9.55841	118524895	50587191	4.07959	42.6806
./Sde-ABul_057-Ex1-cssl.clmp.fp2_repr.cssl.Sde-CMat_087-RG.bam	3534633	94.8559	5.11157	118524895	32069736	1.38306	27.0574
./Sde-ABul_058-Ex1-cssl.clmp.fp2_repr.cssl.Sde-CMat_087-RG.bam	9968971	107.557	10.4454	118524895	50457630	4.44675	42.5713
./Sde-ABul_059-Ex1-cssl.clmp.fp2_repr.cssl.Sde-CMat_087-RG.bam	10116530	100.617	8.91628	118524895	55797301	4.19747	47.0764
./Sde-ABul_060-Ex1-cssl.clmp.fp2_repr.cssl.Sde-CMat_087-RG.bam	7679689	99.0375	7.35802	118524895	50219628	3.11763	42.3705
./Sde-ABul_061-Ex1-cssl.clmp.fp2_repr.cssl.Sde-CMat_087-RG.bam	11839286	102.159	9.88532	118524895	59490233	4.96166	50.1922
./Sde-ABul_062-Ex1-cssl.clmp.fp2_repr.cssl.Sde-CMat_087-RG.bam	2577890	91.6885	3.49988	118524895	32870101	0.97061	27.7327
./Sde-ABul_063-Ex1-cssl.clmp.fp2_repr.cssl.Sde-CMat_087-RG.bam	14597295	107.203	12.1136	118524895	63251009	6.46444	53.3652
./Sde-ABul_065-Ex1-cssl.clmp.fp2_repr.cssl.Sde-CMat_087-RG.bam	6382622	98.7791	6.93345	118524895	44376848	2.59595	37.441
./Sde-ABul_066-Ex1-cssl.clmp.fp2_repr.cssl.Sde-CMat_087-RG.bam	18128623	111.077	14.6495	118524895	67618552	8.35755	57.0501
