pos	3pG>A
1	0.00772354486822199
2	0.00747052210029455
3	0.00557176174156924
4	0.00627262177471193
5	0.00762722074455761
6	0.00980845704886471
7	0.00963766142748095
8	0.00879533889942423
9	0.00906668273929197
10	0.00951110876377592
11	0.00905821628025047
12	0.00916432149430539
13	0.00890485794117266
14	0.00890517489137969
15	0.00883192664374284
16	0.00908787030460034
17	0.00951757650420484
18	0.00915668630647515
19	0.00997202399398877
20	0.00923569164271212
21	0.0106161177772105
22	0.00933125301703331
23	0.0124473842453397
24	0.00978398769964964
25	0.00898001755300881
