pos	5pC>T
1	0.00506523951208831
2	0.00866162545904255
3	0.00589728250673444
4	0.00660380216289667
5	0.00763881851653469
6	0.0103154508506568
7	0.0114601665673545
8	0.00959077072090771
9	0.0101817517429814
10	0.0112167129496028
11	0.00912157840880021
12	0.00913183229571377
13	0.00973744349363626
14	0.0099131872674659
15	0.00994684982534047
16	0.0097565374950295
17	0.0101206322795341
18	0.0104360884494352
19	0.0108353913974325
20	0.0100032660307677
21	0.0117836884324225
22	0.0103916457981976
23	0.0115681342426903
24	0.0106916885101282
25	0.0105774122435137
