"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0213730003255859,0.00949265813537493,1.48015066984656e-05,0.145295036082431,0.736901767824569,-17878.6301740585
"Std.",7.57276014549001e-05,0.000123448873871608,1.50039692356709e-05,0.00705106314922698,0.00312648995833722,1.69040930154567
"Acceptance ratio",0.16142,0.16852,0.16076,0.1616,0.2455,0.62648
"0%",0.0211180653087649,0.00903012450043354,3.23984598486282e-09,0.120199774599373,0.724354922744084,-17890.8931430056
"2.5%",0.0212250145711588,0.00926437036881244,3.9469242800158e-07,0.13180340808978,0.7307040461084,-17882.689677407
"5%",0.0212474648290539,0.00929644756296425,7.56961274796498e-07,0.133626576193931,0.731703093984883,-17881.8449098152
"7.5%",0.0212639971245472,0.00931602026790917,1.09461250221121e-06,0.135180216189523,0.732326429243543,-17881.3069148948
"10%",0.0212772450786219,0.00933440527913956,1.47826430322209e-06,0.136395777552645,0.732869671150883,-17880.9219681505
"12.5%",0.0212873948404578,0.00935067517855386,1.98797945270585e-06,0.137321881583163,0.73328062694368,-17880.6060761012
"15%",0.0212959485483008,0.00936423182650767,2.40167584746022e-06,0.138054807657258,0.733666054263055,-17880.340167001
"17.5%",0.0213032986403939,0.00937455721340991,2.82939386018048e-06,0.138710959364322,0.733972807366834,-17880.1177139644
"20%",0.021310104707495,0.0093842145368594,3.31101982306449e-06,0.139307507520492,0.734257770561964,-17879.9152901773
"22.5%",0.0213161034920203,0.00939469972251617,3.71968869901197e-06,0.139866274858435,0.73455391647701,-17879.7362491226
"25%",0.0213213548624816,0.00940456969631219,4.09263061160598e-06,0.140377584082546,0.734779357833426,-17879.5677833002
"27.5%",0.0213279117805506,0.00941587081597437,4.59462265586128e-06,0.141034689262794,0.735007196326608,-17879.4216156222
"30%",0.0213333660783269,0.00942395877221984,5.19338775038599e-06,0.141486682350987,0.735232912097241,-17879.266644433
"32.5%",0.0213387273283038,0.00943417728824725,5.65748029668037e-06,0.141917814640839,0.735464696221869,-17879.1281502668
"35%",0.0213442917003565,0.00944126680498764,6.17324750428198e-06,0.14237137832536,0.735698412040465,-17878.9998376464
"37.5%",0.0213485852728834,0.00944955213956751,6.87981078843273e-06,0.142863062757861,0.735939925794082,-17878.8681093281
"40%",0.021353048626424,0.00945801146110388,7.59399277938468e-06,0.143363191371787,0.736124679663008,-17878.7508567544
"42.5%",0.0213592942452269,0.00946504527438185,8.21294982646562e-06,0.143860061565281,0.736351338724398,-17878.6310432494
"45%",0.0213638559986317,0.00947266292067869,8.8948952355725e-06,0.144350556637829,0.736550051024576,-17878.5252997321
"47.5%",0.0213677053953035,0.00948060521180003,9.50969064444732e-06,0.144827592190986,0.736748530471951,-17878.4264799965
"50%",0.0213717514289758,0.0094896030227163,1.02325504172485e-05,0.145219461586759,0.736940935051398,-17878.3216702841
"52.5%",0.0213759042095997,0.0094975672179003,1.09231476510474e-05,0.145711175041116,0.737137841855234,-17878.225011045
"55%",0.0213807339769443,0.00950589690655219,1.17419726747553e-05,0.146150507789057,0.737363163385619,-17878.1219527332
"57.5%",0.0213858915382305,0.00951441737106005,1.25430744563671e-05,0.146596657007043,0.7375420547582,-17878.0259006362
"60%",0.021390756540252,0.0095238984117138,1.33510027791087e-05,0.147021964062939,0.737736166865209,-17877.9335465285
"62.5%",0.0213956386645736,0.0095316105487682,1.43294173275364e-05,0.147546624674538,0.737936664580621,-17877.8386199897
"65%",0.0214002934281488,0.00953976910976011,1.52707608364548e-05,0.148046010691444,0.738129816874866,-17877.7450776837
"67.5%",0.0214053260530906,0.0095492493260946,1.66069448011336e-05,0.148522957029888,0.7383421588514,-17877.6526085987
"70%",0.0214110987540683,0.00955823929003722,1.78555486180227e-05,0.148926303686151,0.738551852580271,-17877.5588576069
"72.5%",0.0214165638683499,0.00956754145401605,1.9047157723615e-05,0.149514986051101,0.738759726545798,-17877.4602668046
"75%",0.021422692583539,0.00957779789221685,2.05472541206999e-05,0.150060831131883,0.73898914683411,-17877.3680931005
"77.5%",0.0214293524112084,0.00958804745107373,2.21417980685835e-05,0.150534015045223,0.739263828308994,-17877.2669276191
"80%",0.0214362813999607,0.00959918507698717,2.395623185671e-05,0.151148007553913,0.739535587542431,-17877.1791746821
"82.5%",0.0214432369312162,0.0096090347692655,2.58765757644368e-05,0.151874210711622,0.739811089591708,-17877.0817516049
"85%",0.0214506516908206,0.00962255377214809,2.79513433560771e-05,0.152608268210369,0.740110650256325,-17876.9823929206
"87.5%",0.0214600665964815,0.00963697275989218,3.08356807030826e-05,0.153399316336542,0.740474244689051,-17876.867146649
"90%",0.0214705325167229,0.0096529168100647,3.41842382781433e-05,0.154356520877774,0.740898862929719,-17876.7438934183
"92.5%",0.0214854721853221,0.00967324286836103,3.84324882450222e-05,0.155553642851659,0.741390317481286,-17876.6228738013
"95%",0.0215010252713267,0.00970105768089808,4.45281628201026e-05,0.156808290910529,0.742043357365864,-17876.4685137939
"97.5%",0.0215249041045248,0.00974341194625075,5.46160749096369e-05,0.159304132121449,0.743001977399693,-17876.282192715
"100%",0.0216549247591398,0.0099535669730661,0.000166063571752669,0.179022616918561,0.747833367970042,-17875.749199524
