pos	5pC>T
1	0.00449691734985219
2	0.00784796522352866
3	0.00555840576948447
4	0.00628016201309893
5	0.00689425465402319
6	0.0097359097269777
7	0.0105502858097684
8	0.00876948623979335
9	0.00948156785984493
10	0.0104757175489125
11	0.00830135298855476
12	0.00867536609454312
13	0.00920578249151178
14	0.00934956406623297
15	0.00924964894071677
16	0.00931823583920962
17	0.00968301595524604
18	0.00964274869535128
19	0.0100878952294495
20	0.00944480431284869
21	0.011252886815794
22	0.009806682518011
23	0.0107847864314482
24	0.0103263649933774
25	0.00981170418823231
