"","Position","C.T","G.A"
"1",1,0.512405219962345,0.416361639556827
"2",2,0.536839886345409,0.45218894828503
"3",3,0.546079278209851,0.489888731889242
"4",4,0.551823121638585,0.518840836808408
"5",5,0.562472712103141,0.533742566009848
"6",6,0.575162700631963,0.540466169467173
"7",7,0.585309225254013,0.54549406098876
"8",8,0.591038406494891,0.552143038564367
"9",9,0.594901226165084,0.55826882518774
"10",10,0.596333968306108,0.565062599137282
"11",11,0.594831977301242,0.573373678982188
"12",12,0.59144962967756,0.5821407695828
"13",-12,0.589550787544942,0.584044373245107
"14",-11,0.581674991097356,0.586614829621625
"15",-10,0.572984084017909,0.588511305842052
"16",-9,0.564877639071371,0.588233852231567
"17",-8,0.558114468414009,0.584901653929775
"18",-7,0.551641316238992,0.579005847935597
"19",-6,0.546643467646112,0.568841784863426
"20",-5,0.540564275500437,0.555585518322226
"21",-4,0.527256782431819,0.543474850771941
"22",-3,0.501356753598137,0.535199755038178
"23",-2,0.468129404787808,0.522723676514808
"24",-1,0.436898988853892,0.494789461948543
