Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
Leq-ABas_001_Ex1_L3_clmp.r1	Leq-ABas_001_Ex1_L3_clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5934883.0	0.0	33-150	48.0	94.72725557625785	129.19395428688316	pass	pass	pass	pass	warn	fail	pass	warn	pass	warn	pass
Leq-ABas_001_Ex1_L3_clmp.r2	Leq-ABas_001_Ex1_L3_clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5934883.0	0.0	33-150	48.0	94.06321780299469	129.22084597118427	pass	pass	pass	pass	warn	fail	pass	warn	pass	warn	pass
Leq-ABas_002_Ex1_L3_clmp.r1	Leq-ABas_002_Ex1_L3_clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4334093.0	0.0	33-150	47.0	89.28035533744341	137.66738923230304	pass	pass	pass	pass	warn	warn	pass	warn	pass	warn	pass
Leq-ABas_002_Ex1_L3_clmp.r2	Leq-ABas_002_Ex1_L3_clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4334093.0	0.0	33-150	48.0	88.11460661772179	137.6766938319044	pass	pass	pass	pass	warn	warn	pass	warn	pass	warn	pass
Leq-ABas_003_Ex1_L3_clmp.r1	Leq-ABas_003_Ex1_L3_clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8493393.0	0.0	33-150	43.0	93.54531742258261	130.20554859524339	pass	pass	pass	pass	warn	warn	pass	warn	pass	warn	pass
Leq-ABas_003_Ex1_L3_clmp.r2	Leq-ABas_003_Ex1_L3_clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8493393.0	0.0	33-150	43.0	92.84359051878212	130.22956526325817	pass	pass	pass	pass	warn	warn	pass	warn	pass	warn	pass
Leq-ABas_004_Ex1_L3_clmp.r1	Leq-ABas_004_Ex1_L3_clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8122165.0	0.0	33-150	46.0	95.28129035237126	130.04980740972388	pass	pass	pass	pass	warn	fail	pass	warn	pass	warn	pass
Leq-ABas_004_Ex1_L3_clmp.r2	Leq-ABas_004_Ex1_L3_clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8122165.0	0.0	33-150	47.0	94.59133847674157	130.07184180572546	pass	pass	pass	pass	warn	fail	pass	warn	pass	pass	pass
Leq-ABas_005_Ex1_L3_clmp.r1	Leq-ABas_005_Ex1_L3_clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6156846.0	0.0	33-150	47.0	95.61844298855326	129.54718828439107	pass	pass	pass	pass	warn	fail	pass	warn	pass	warn	pass
Leq-ABas_005_Ex1_L3_clmp.r2	Leq-ABas_005_Ex1_L3_clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6156846.0	0.0	33-150	47.0	95.0564091489333	129.57041917241392	pass	pass	pass	pass	warn	fail	pass	warn	pass	pass	pass
