Sample	Unique Reads	Duplicate Reads
Leq-ABas_001_Ex1_L3_clmp.r1	5621952.0	312931.0
Leq-ABas_001_Ex1_L3_clmp.r2	5582542.0	352341.0
Leq-ABas_002_Ex1_L3_clmp.r1	3869494.0	464599.0
Leq-ABas_002_Ex1_L3_clmp.r2	3818969.0	515124.0
Leq-ABas_003_Ex1_L3_clmp.r1	7945172.0	548221.0
Leq-ABas_003_Ex1_L3_clmp.r2	7885572.0	607821.0
Leq-ABas_004_Ex1_L3_clmp.r1	7738904.0	383261.0
Leq-ABas_004_Ex1_L3_clmp.r2	7682865.0	439300.0
Leq-ABas_005_Ex1_L3_clmp.r1	5887081.0	269765.0
Leq-ABas_005_Ex1_L3_clmp.r2	5852477.0	304369.0
Leq-ABas_006_Ex1_L3_clmp.r1	11358226.0	903511.0
Leq-ABas_006_Ex1_L3_clmp.r2	11248311.0	1013426.0
Leq-ABas_007_Ex1_L3_clmp.r1	266805.0	8719.0
Leq-ABas_007_Ex1_L3_clmp.r2	266367.0	9157.0
Leq-ABas_008_Ex1_L3_clmp.r1	5578508.0	306172.0
Leq-ABas_008_Ex1_L3_clmp.r2	5544900.0	339780.0
Leq-ABas_009_Ex1_L3_clmp.r1	18518854.0	1345778.0
Leq-ABas_009_Ex1_L3_clmp.r2	18277443.0	1587189.0
Leq-ABas_010_Ex1_L3_clmp.r1	5891086.0	252396.0
Leq-ABas_010_Ex1_L3_clmp.r2	5864038.0	279444.0
Leq-ABas_011_Ex1_L3_clmp.r1	11819684.0	676714.0
Leq-ABas_011_Ex1_L3_clmp.r2	11702634.0	793764.0
Leq-ABas_012_Ex1_L3_clmp.r1	25731326.0	1915754.0
Leq-ABas_012_Ex1_L3_clmp.r2	25365281.0	2281799.0
Leq-ABas_013_Ex1-1_L3_clmp.r1	1119651.0	75453.0
Leq-ABas_013_Ex1-1_L3_clmp.r2	1114050.0	81054.0
Leq-ABas_013_Ex1-2_L3_clmp.r1	15268275.0	1440178.0
Leq-ABas_013_Ex1-2_L3_clmp.r2	14943353.0	1765100.0
Leq-ABas_014_Ex1_L3_clmp.r1	10909112.0	721987.0
Leq-ABas_014_Ex1_L3_clmp.r2	10808381.0	822718.0
Leq-ABas_015_Ex1_L3_clmp.r1	7092488.0	469596.0
Leq-ABas_015_Ex1_L3_clmp.r2	7030806.0	531278.0
Leq-ABas_016_Ex1_L3_clmp.r1	10179434.0	600982.0
Leq-ABas_016_Ex1_L3_clmp.r2	10083197.0	697219.0
Leq-ABas_017_Ex1_L3_clmp.r1	7683278.0	418003.0
Leq-ABas_017_Ex1_L3_clmp.r2	7617952.0	483329.0
Leq-ABas_018_Ex1_L3_clmp.r1	13155910.0	963241.0
Leq-ABas_018_Ex1_L3_clmp.r2	13048518.0	1070633.0
Leq-ABas_019_Ex1_L3_clmp.r1	9586306.0	486706.0
Leq-ABas_019_Ex1_L3_clmp.r2	9515947.0	557065.0
Leq-ABas_020_Ex1_L3_clmp.r1	3786068.0	138852.0
Leq-ABas_020_Ex1_L3_clmp.r2	3768460.0	156460.0
Leq-ABas_021_Ex1_L3_clmp.r1	13763058.0	871625.0
Leq-ABas_021_Ex1_L3_clmp.r2	13616086.0	1018597.0
Leq-ABas_022_Ex1_L3_clmp.r1	10677358.0	625171.0
Leq-ABas_022_Ex1_L3_clmp.r2	10599012.0	703517.0
Leq-ABas_023_Ex1_L3_clmp.r1	18175814.0	1448232.0
Leq-ABas_023_Ex1_L3_clmp.r2	17935119.0	1688927.0
Leq-ABas_025_Ex1_L3_clmp.r1	15351633.0	1082758.0
Leq-ABas_025_Ex1_L3_clmp.r2	15160323.0	1274068.0
Leq-ABas_026_Ex1_L3_clmp.r1	11672914.0	646059.0
Leq-ABas_026_Ex1_L3_clmp.r2	11584310.0	734663.0
Leq-ABas_027_Ex1_L3_clmp.r1	6653882.0	383066.0
Leq-ABas_027_Ex1_L3_clmp.r2	6583604.0	453344.0
Leq-ABas_028_Ex1_L3_clmp.r1	6560143.0	287364.0
Leq-ABas_028_Ex1_L3_clmp.r2	6525747.0	321760.0
Leq-ABas_029_Ex1_L3_clmp.r1	11642252.0	736931.0
