"","Position","C.T","G.A"
"1",1,0.509644221038936,0.411233352373632
"2",2,0.532148367301981,0.447629656210819
"3",3,0.540927335291786,0.48508192876807
"4",4,0.546412930339565,0.514170771761562
"5",5,0.556866348232081,0.529503434929201
"6",6,0.570353871146699,0.535766941514086
"7",7,0.583236146137347,0.538103948788213
"8",8,0.590952360497453,0.542931840549464
"9",9,0.594476499803286,0.550056049902979
"10",10,0.593967598337871,0.559702671752484
"11",11,0.591332101026243,0.569782196157964
"12",12,0.588285626592605,0.578639014358524
"13",-12,0.58641938730238,0.5805127309105
"14",-11,0.577283599484867,0.583863856386705
"15",-10,0.567211659617221,0.58651354510384
"16",-9,0.557577900147179,0.587018890345928
"17",-8,0.550574388424309,0.583384654156741
"18",-7,0.546095906060857,0.575350428787374
"19",-6,0.543784978014414,0.562400292901657
"20",-5,0.538138867688746,0.548311681768025
"21",-4,0.524601467279509,0.536214593003131
"22",-3,0.498079008741046,0.528728150349218
"23",-2,0.462550255204728,0.518789768035453
"24",-1,0.426809210697145,0.495845075474733
