"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0511349979794992,0.0328907949730526,3.58996418742086e-05,0.172589697552787,0.565554406028737,-17490.1383133183
"Std.",0.00013654881506338,0.000301266397090757,3.59229710899095e-05,0.00677107651366727,0.00188893328096622,1.72079684179354
"Acceptance ratio",0.16528,0.17398,0.19284,0.24798,0.17802,0.65366
"0%",0.050644426588554,0.0316642396577652,1.73233754667613e-09,0.149771125752705,0.558819392724347,-17503.6940494225
"2.5%",0.05087124255553,0.0322966816836331,1.04220162860295e-06,0.159873427433981,0.561836007537857,-17494.2887305877
"5%",0.0509159383441977,0.0323919085055475,1.98993226399364e-06,0.161748085968193,0.562403519615418,-17493.4158749409
"7.5%",0.0509400969205122,0.0324570577284684,2.7712473268456e-06,0.162954828035611,0.562833994060458,-17492.8588196532
"10%",0.0509619051219005,0.0325068532343699,4.02711694337169e-06,0.163974689951492,0.563124430916557,-17492.4535194565
"12.5%",0.0509786829012814,0.0325464812757878,5.17960617640216e-06,0.1648492270403,0.563362621576621,-17492.1435691405
"15%",0.0509933486784748,0.0325809425985861,6.26405111666156e-06,0.165496993018793,0.563574160360392,-17491.8750603835
"17.5%",0.0510077811392526,0.0326130962180478,7.25859784882805e-06,0.166163689432347,0.563764742614252,-17491.64224537
"20%",0.0510194269280882,0.032640899848255,8.33716994195677e-06,0.16677674021202,0.563943599611355,-17491.4265598347
"22.5%",0.051030904334587,0.0326677217685761,9.59129273383468e-06,0.167434140787674,0.564103583572256,-17491.2442791898
"25%",0.0510442180072709,0.0326903011197911,1.0700880317222e-05,0.16791704521072,0.564260759758667,-17491.0711076199
"27.5%",0.0510543909473139,0.0327106864945208,1.21411472681225e-05,0.1684376964876,0.56441485719834,-17490.9025411359
"30%",0.0510646592627198,0.032731938134796,1.31716620492324e-05,0.168934275923444,0.564576814956448,-17490.75780876
"32.5%",0.0510728743150774,0.0327538377458814,1.43757359386717e-05,0.169355932324077,0.564708820022337,-17490.6190567391
"35%",0.0510814752042377,0.0327762916091644,1.54750508412022e-05,0.16983696715127,0.564855799838545,-17490.4914704152
"37.5%",0.0510892483813291,0.03279449254283,1.69004879198834e-05,0.170327143211132,0.564979019433,-17490.3701861886
"40%",0.0510976311377825,0.0328170901676722,1.82393590821613e-05,0.170770290932769,0.565103525479859,-17490.2483877574
"42.5%",0.0511063592012948,0.0328326890425826,1.96072596731452e-05,0.1712116588108,0.565227408238928,-17490.1352353099
"45%",0.0511152781082424,0.0328525520639682,2.12274812553916e-05,0.171668679222318,0.565340206327321,-17490.0227299448
"47.5%",0.0511231340640144,0.0328687085275151,2.28936044096742e-05,0.172073151942332,0.565456487207006,-17489.9213328386
"50%",0.0511324501147815,0.0328850915525027,2.49518794372598e-05,0.172426828589212,0.565586337782489,-17489.8197656781
"52.5%",0.051141682045415,0.0329018021005747,2.6780548531029e-05,0.172827809322059,0.565703443008025,-17489.7143066726
"55%",0.051150372507164,0.032919774475922,2.84364241034796e-05,0.173207185599703,0.565817969992845,-17489.6227499426
"57.5%",0.0511590459462753,0.0329411587088164,3.06237203051164e-05,0.173650412755304,0.56592300964407,-17489.5255183007
"60%",0.0511689714967212,0.0329600225001267,3.27375483163805e-05,0.174061644862423,0.566033809410232,-17489.4348263842
"62.5%",0.0511780800626921,0.0329788706921797,3.53276240390778e-05,0.174516538600173,0.566165514315608,-17489.34121052
"65%",0.0511852986700285,0.0329959703272692,3.80275296466825e-05,0.174923473075905,0.566287871140935,-17489.2472363626
"67.5%",0.05119477652549,0.0330182673547626,4.04176139613873e-05,0.175426595973163,0.566406561409478,-17489.1481338898
"70%",0.051205542406245,0.0330415932765773,4.31520366598288e-05,0.175918848045531,0.566539793871334,-17489.0540732488
"72.5%",0.0512156437070592,0.0330669040790229,4.61357632319692e-05,0.176536860871735,0.566672104022157,-17488.9699619652
"75%",0.0512271541321484,0.0330896217516137,4.9205142824831e-05,0.17709130854762,0.566811806817798,-17488.8721396076
"77.5%",0.051239473429534,0.0331172329890505,5.30505986434946e-05,0.177733852406764,0.566952041968228,-17488.7802848538
"80%",0.0512510025445005,0.0331453163756358,5.69943783661222e-05,0.178305011755276,0.567109333710397,-17488.6786579354
"82.5%",0.0512631485385292,0.0331770379128534,6.11490545546263e-05,0.179042224545673,0.56729461738389,-17488.5725286643
"85%",0.0512756492402561,0.0332107051621885,6.70950115768354e-05,0.179737749347758,0.567485843797712,-17488.4624313733
"87.5%",0.0512914136476905,0.0332441445217838,7.36526506271154e-05,0.180506334157488,0.56769073053342,-17488.3575296422
"90%",0.0513108632078274,0.0332859776742095,8.23513376866426e-05,0.181406769347639,0.567951637029478,-17488.2345605727
"92.5%",0.0513345727080787,0.0333392541442895,9.33718357355146e-05,0.18261392490132,0.568269828270916,-17488.1073501507
"95%",0.0513616220642112,0.033403299540313,0.00010736956358834,0.183918135268857,0.568697621933654,-17487.944949869
"97.5%",0.0514012834590162,0.0334762705900699,0.000134003128821556,0.186444055082833,0.569355224881066,-17487.7430537962
"100%",0.0516980300717129,0.0339659556128254,0.000358260479544261,0.198239215806242,0.571974955864318,-17487.2202876278
