pos	3pG>A
1	0.0192513754662161
2	0.0282634954416036
3	0.0177148674432923
4	0.0204582705694208
5	0.0201607032674482
6	0.0293332745197503
7	0.0311755567063698
8	0.0279542150686905
9	0.0282803476525777
10	0.0303917694544018
11	0.0238443800775335
12	0.0252198297814895
13	0.0267866451209341
14	0.0259791405485944
15	0.0264880952380952
16	0.0268660241564593
17	0.0261848356913141
18	0.0255603513804705
19	0.0262901590793144
20	0.0264141261299193
21	0.0281831574913951
22	0.0264114563457792
23	0.0285820860726442
24	0.0281120734662187
25	0.0281982625650203
