Sample	Passed Filter	Low Quality	Too Many N	Too Short	Too Long
Hmi-ABas_001-Ex1-01A.clmp.r1r2_fastp	3491552.0	0.0	0.0	85792.0	0.0
Hmi-ABas_002-Ex1-02A.clmp.r1r2_fastp	5969852.0	0.0	0.0	149776.0	0.0
Hmi-ABas_003-Ex1-03A.clmp.r1r2_fastp	1471540.0	0.0	0.0	34742.0	0.0
Hmi-ABas_004-Ex1-04A.clmp.r1r2_fastp	5369934.0	0.0	0.0	145648.0	0.0
Hmi-ABas_005-Ex1-05A.clmp.r1r2_fastp	6684134.0	0.0	0.0	167276.0	0.0
Hmi-ABas_006-Ex1-06A.clmp.r1r2_fastp	5311582.0	0.0	0.0	146974.0	0.0
Hmi-ABas_007-Ex1-07A.clmp.r1r2_fastp	5315298.0	0.0	0.0	142244.0	0.0
Hmi-ABas_008-Ex1-08A.clmp.r1r2_fastp	5478198.0	0.0	0.0	161436.0	0.0
Hmi-ABas_009-Ex1-09A.clmp.r1r2_fastp	9324478.0	0.0	0.0	278610.0	0.0
Hmi-ABas_010-Ex1-10A.clmp.r1r2_fastp	4828390.0	0.0	0.0	159354.0	0.0
Hmi-ABas_011-Ex1-11A.clmp.r1r2_fastp	4420438.0	0.0	0.0	126668.0	0.0
Hmi-ABas_012-Ex1-12A.clmp.r1r2_fastp	5823678.0	0.0	0.0	156614.0	0.0
Hmi-ABas_013-Ex1-01B.clmp.r1r2_fastp	6108904.0	0.0	0.0	174966.0	0.0
Hmi-ABas_014-Ex1-02B.clmp.r1r2_fastp	9366738.0	0.0	0.0	261264.0	0.0
Hmi-ABas_015-Ex1-03B.clmp.r1r2_fastp	6311930.0	0.0	0.0	170422.0	0.0
Hmi-ABas_016-Ex1-04B.clmp.r1r2_fastp	4865272.0	0.0	0.0	124058.0	0.0
Hmi-ABas_017-Ex1-05B.clmp.r1r2_fastp	7094780.0	0.0	0.0	168554.0	0.0
Hmi-ABas_018-Ex1-06B.clmp.r1r2_fastp	5692600.0	0.0	0.0	170806.0	0.0
Hmi-ABas_019-Ex1-07B.clmp.r1r2_fastp	7728934.0	0.0	0.0	221294.0	0.0
Hmi-ABas_020-Ex1-08B.clmp.r1r2_fastp	6099058.0	0.0	0.0	208232.0	0.0
Hmi-ABas_021-Ex1-09B.clmp.r1r2_fastp	4021428.0	0.0	0.0	131160.0	0.0
Hmi-ABas_022-Ex1-10B.clmp.r1r2_fastp	3477810.0	0.0	0.0	91282.0	0.0
Hmi-ABas_023-Ex1-11B.clmp.r1r2_fastp	6080904.0	0.0	0.0	195576.0	0.0
Hmi-ABas_024-Ex1-12B.clmp.r1r2_fastp	4930074.0	0.0	0.0	171786.0	0.0
Hmi-ABas_026-Ex1-02C.clmp.r1r2_fastp	131406.0	0.0	0.0	1188.0	0.0
Hmi-ABas_028-Ex1-04C.clmp.r1r2_fastp	5496820.0	0.0	0.0	138636.0	0.0
Hmi-ABas_030-Ex1-06C.clmp.r1r2_fastp	7585320.0	0.0	0.0	236942.0	0.0
Hmi-ABas_031-Ex1-07C.clmp.r1r2_fastp	6037146.0	0.0	0.0	172060.0	0.0
Hmi-ABas_032-Ex1-08C.clmp.r1r2_fastp	6345596.0	0.0	0.0	197202.0	0.0
Hmi-ABas_033-Ex1-09C.clmp.r1r2_fastp	5470606.0	0.0	0.0	174284.0	0.0
Hmi-ABas_034-Ex1-10C.clmp.r1r2_fastp	5899604.0	0.0	0.0	192346.0	0.0
Hmi-ABas_036-Ex1-12C.clmp.r1r2_fastp	5936222.0	0.0	0.0	224190.0	0.0
Hmi-ABas_037-Ex1-01D.clmp.r1r2_fastp	5353824.0	0.0	0.0	157496.0	0.0
Hmi-ABas_038-Ex1-02D.clmp.r1r2_fastp	7995890.0	0.0	0.0	226136.0	0.0
Hmi-ABas_039-Ex1-03D.clmp.r1r2_fastp	5013350.0	0.0	0.0	136892.0	0.0
Hmi-ABas_040-Ex1-04D.clmp.r1r2_fastp	6301834.0	0.0	0.0	150276.0	0.0
Hmi-ABas_041-Ex1-05D.clmp.r1r2_fastp	7712572.0	0.0	0.0	203130.0	0.0
Hmi-ABas_042-Ex1-06D.clmp.r1r2_fastp	5089170.0	0.0	0.0	149482.0	0.0
Hmi-ABas_043-Ex1-07D.clmp.r1r2_fastp	6156422.0	0.0	0.0	152504.0	0.0
Hmi-ABas_044-Ex1-08D.clmp.r1r2_fastp	1351764.0	0.0	0.0	30176.0	0.0
Hmi-ABas_045-Ex1-09D.clmp.r1r2_fastp	5581150.0	0.0	0.0	161054.0	0.0
Hmi-ABas_046-Ex1-10D.clmp.r1r2_fastp	5677834.0	0.0	0.0	167106.0	0.0
Hmi-ABas_047-Ex1-11D.clmp.r1r2_fastp	5056826.0	0.0	0.0	164232.0	0.0
Hmi-AMac_001-Ex1-12D.clmp.r1r2_fastp	5578992.0	0.0	0.0	176996.0	0.0
Hmi-AMac_002-Ex1-01G.clmp.r1r2_fastp	4265968.0	0.0	0.0	123696.0	0.0
Hmi-AMac_003-Ex1-02G.clmp.r1r2_fastp	5476870.0	0.0	0.0	142018.0	0.0
Hmi-AMac_004-Ex1-03G.clmp.r1r2_fastp	4409324.0	0.0	0.0	115420.0	0.0
Hmi-AMac_005-Ex1-04G.clmp.r1r2_fastp	5136400.0	0.0	0.0	139230.0	0.0
Hmi-AMac_006-Ex1-05G.clmp.r1r2_fastp	5644122.0	0.0	0.0	133172.0	0.0
Hmi-AMac_007-Ex1-06G.clmp.r1r2_fastp	6777084.0	0.0	0.0	173646.0	0.0
Hmi-AMac_008-Ex1-07G.clmp.r1r2_fastp	5361640.0	0.0	0.0	130710.0	0.0
Hmi-AMac_009-Ex1-08G.clmp.r1r2_fastp	4428110.0	0.0	0.0	162984.0	0.0
Hmi-AMac_010-Ex1-09G.clmp.r1r2_fastp	5469688.0	0.0	0.0	150680.0	0.0
Hmi-AMac_011-Ex1-10G.clmp.r1r2_fastp	4595956.0	0.0	0.0	143642.0	0.0
Hmi-AMac_012-Ex1-11G.clmp.r1r2_fastp	5641996.0	0.0	0.0	207602.0	0.0
Hmi-AMac_013-Ex1-12G.clmp.r1r2_fastp	4737930.0	0.0	0.0	133508.0	0.0
Hmi-AMac_014-Ex1-01H.clmp.r1r2_fastp	4339236.0	0.0	0.0	133548.0	0.0
Hmi-AMac_015-Ex1-02H.clmp.r1r2_fastp	5173218.0	0.0	0.0	140818.0	0.0
Hmi-AMac_016-Ex1-03H.clmp.r1r2_fastp	4958036.0	0.0	0.0	127956.0	0.0
Hmi-AMac_017-Ex1-04H.clmp.r1r2_fastp	4768928.0	0.0	0.0	151188.0	0.0
Hmi-AMac_018-Ex1-05H.clmp.r1r2_fastp	5825922.0	0.0	0.0	133794.0	0.0
Hmi-AMac_019-Ex1-06H.clmp.r1r2_fastp	8559700.0	0.0	0.0	239662.0	0.0
Hmi-AMac_020-Ex1-07H.clmp.r1r2_fastp	4657102.0	0.0	0.0	115580.0	0.0
Hmi-AMac_021-Ex1-08H.clmp.r1r2_fastp	5558894.0	0.0	0.0	157868.0	0.0
Hmi-AMac_022-Ex1-09H.clmp.r1r2_fastp	3973722.0	0.0	0.0	95216.0	0.0
Hmi-AMac_023-Ex1-10H.clmp.r1r2_fastp	4164624.0	0.0	0.0	108030.0	0.0
Hmi-AMac_024-Ex1-11H.clmp.r1r2_fastp	4959790.0	0.0	0.0	140140.0	0.0
Hmi-AMac_025-Ex1-12H.clmp.r1r2_fastp	3074034.0	0.0	0.0	83234.0	0.0
Hmi-AMac_026-Ex1-01E.clmp.r1r2_fastp	3573980.0	0.0	0.0	99406.0	0.0
Hmi-AMac_027-Ex1-02E.clmp.r1r2_fastp	4660652.0	0.0	0.0	132818.0	0.0
Hmi-AMac_028-Ex1-03E.clmp.r1r2_fastp	5559028.0	0.0	0.0	159334.0	0.0
Hmi-AMac_029-Ex1-04E.clmp.r1r2_fastp	4669804.0	0.0	0.0	105722.0	0.0
Hmi-AMac_030-Ex1-05E.clmp.r1r2_fastp	7200268.0	0.0	0.0	205904.0	0.0
Hmi-AMac_031-Ex1-06E.clmp.r1r2_fastp	5822312.0	0.0	0.0	167470.0	0.0
Hmi-AMac_032-Ex1-07E.clmp.r1r2_fastp	6450944.0	0.0	0.0	193236.0	0.0
Hmi-AMac_033-Ex1-08E.clmp.r1r2_fastp	5590168.0	0.0	0.0	178416.0	0.0
Hmi-AMac_034-Ex1-09E.clmp.r1r2_fastp	5791258.0	0.0	0.0	188166.0	0.0
Hmi-AMac_035-Ex1-10E.clmp.r1r2_fastp	5051354.0	0.0	0.0	159008.0	0.0
Hmi-AMac_036-Ex1-11E.clmp.r1r2_fastp	4939134.0	0.0	0.0	174384.0	0.0
Hmi-AMac_037-Ex1-12E.clmp.r1r2_fastp	6446012.0	0.0	0.0	197824.0	0.0
Hmi-AMac_038-Ex1-01F.clmp.r1r2_fastp	6239790.0	0.0	0.0	178498.0	0.0
Hmi-AMac_039-Ex1-02F.clmp.r1r2_fastp	6419090.0	0.0	0.0	187598.0	0.0
Hmi-AMac_040-Ex1-03F.clmp.r1r2_fastp	6317856.0	0.0	0.0	167250.0	0.0
Hmi-AMac_041-Ex1-04F.clmp.r1r2_fastp	6286584.0	0.0	0.0	154590.0	0.0
Hmi-AMac_042-Ex1-05F.clmp.r1r2_fastp	5345400.0	0.0	0.0	120720.0	0.0
Hmi-AMac_043-Ex1-06F.clmp.r1r2_fastp	7600216.0	0.0	0.0	205592.0	0.0
Hmi-AMac_044-Ex1-07F.clmp.r1r2_fastp	7586462.0	0.0	0.0	223178.0	0.0
Hmi-AMac_045-Ex1-08F.clmp.r1r2_fastp	6906358.0	0.0	0.0	236122.0	0.0
Hmi-AMac_046-Ex1-09F.clmp.r1r2_fastp	5101616.0	0.0	0.0	133310.0	0.0
Hmi-AMac_047-Ex1-10F.clmp.r1r2_fastp	6831890.0	0.0	0.0	211608.0	0.0
Hmi-AMac_048-Ex1-11F.clmp.r1r2_fastp	8081528.0	0.0	0.0	249492.0	0.0
Hmi-AMac_049-Ex1-12F.clmp.r1r2_fastp	9657594.0	0.0	0.0	297198.0	0.0
Hmi-CBas_001-Ex1-01A.clmp.r1r2_fastp	239486.0	0.0	0.0	7890.0	0.0
Hmi-CBas_002-Ex1-09C.clmp.r1r2_fastp	47730.0	0.0	0.0	1790.0	0.0
Hmi-CBas_003-Ex1-09F.clmp.r1r2_fastp	26092.0	0.0	0.0	784.0	0.0
Hmi-CBas_004-Ex1-10B.clmp.r1r2_fastp	28722.0	0.0	0.0	756.0	0.0
Hmi-CBas_005-Ex1-10G.clmp.r1r2_fastp	27528.0	0.0	0.0	704.0	0.0
Hmi-CBas_006-Ex1-03H.clmp.r1r2_fastp	28102.0	0.0	0.0	634.0	0.0
Hmi-CBas_007-Ex1-04F.clmp.r1r2_fastp	45348.0	0.0	0.0	1396.0	0.0
Hmi-CBas_008-Ex1-05C.clmp.r1r2_fastp	6058.0	0.0	0.0	232.0	0.0
Hmi-CBas_009-Ex1-05G.clmp.r1r2_fastp	20894.0	0.0	0.0	626.0	0.0
Hmi-CBas_010-Ex1-06E.clmp.r1r2_fastp	33436.0	0.0	0.0	942.0	0.0
Hmi-CBas_011-Ex1-12E.clmp.r1r2_fastp	29444.0	0.0	0.0	652.0	0.0
Hmi-CBas_012-Ex1-12G.clmp.r1r2_fastp	15910.0	0.0	0.0	446.0	0.0
Hmi-CBas_013-Ex1-01B.clmp.r1r2_fastp	43014.0	0.0	0.0	1058.0	0.0
Hmi-CBas_014-Ex1-09D.clmp.r1r2_fastp	23068.0	0.0	0.0	692.0	0.0
Hmi-CBas_015-Ex1-09G.clmp.r1r2_fastp	8478.0	0.0	0.0	362.0	0.0
Hmi-CBas_016-Ex1-10C.clmp.r1r2_fastp	39824.0	0.0	0.0	1036.0	0.0
Hmi-CBas_017-Ex1-10H.clmp.r1r2_fastp	28242.0	0.0	0.0	680.0	0.0
Hmi-CBas_018-Ex1-11B.clmp.r1r2_fastp	107996.0	0.0	0.0	2956.0	0.0
Hmi-CBas_019-Ex1-04G.clmp.r1r2_fastp	19884.0	0.0	0.0	554.0	0.0
Hmi-CBas_020-Ex1-11G.clmp.r1r2_fastp	50226.0	0.0	0.0	1396.0	0.0
Hmi-CBas_021-Ex1-12C.clmp.r1r2_fastp	41656.0	0.0	0.0	1406.0	0.0
Hmi-CBas_022-Ex1-06F.clmp.r1r2_fastp	36796.0	0.0	0.0	2640.0	0.0
Hmi-CBas_023-Ex1-12F.clmp.r1r2_fastp	49496.0	0.0	0.0	1276.0	0.0
Hmi-CBas_024-Ex1-12H.clmp.r1r2_fastp	18880.0	0.0	0.0	316.0	0.0
Hmi-CBas_025-Ex1-01C.clmp.r1r2_fastp	124816.0	0.0	0.0	4426.0	0.0
Hmi-CBas_026-Ex1-01G.clmp.r1r2_fastp	38090.0	0.0	0.0	1302.0	0.0
Hmi-CBas_027-Ex1-02D.clmp.r1r2_fastp	142086.0	0.0	0.0	3552.0	0.0
Hmi-CBas_028-Ex1-02H.clmp.r1r2_fastp	50566.0	0.0	0.0	1074.0	0.0
Hmi-CBas_029-Ex1-03C.clmp.r1r2_fastp	2332.0	0.0	0.0	50.0	0.0
Hmi-CBas_030-Ex1-04A.clmp.r1r2_fastp	176592.0	0.0	0.0	5500.0	0.0
Hmi-CBas_031-Ex1-04H.clmp.r1r2_fastp	26688.0	0.0	0.0	796.0	0.0
Hmi-CBas_032-Ex1-05D.clmp.r1r2_fastp	21246.0	0.0	0.0	500.0	0.0
Hmi-CBas_033-Ex1-05H.clmp.r1r2_fastp	13998.0	0.0	0.0	266.0	0.0
Hmi-CBas_034-Ex1-06G.clmp.r1r2_fastp	20018.0	0.0	0.0	508.0	0.0
Hmi-CBas_035-Ex1-07E.clmp.r1r2_fastp	26938.0	0.0	0.0	978.0	0.0
Hmi-CBas_036-Ex1-08C.clmp.r1r2_fastp	154852.0	0.0	0.0	6432.0	0.0
Hmi-CBas_037-Ex1-09A.clmp.r1r2_fastp	36606.0	0.0	0.0	1022.0	0.0
Hmi-CBas_038-Ex1-01H.clmp.r1r2_fastp	18940.0	0.0	0.0	1978.0	0.0
Hmi-CBas_039-Ex1-09H.clmp.r1r2_fastp	209006.0	0.0	0.0	7142.0	0.0
Hmi-CBas_040-Ex1-03A.clmp.r1r2_fastp	49872.0	0.0	0.0	1952.0	0.0
Hmi-CBas_041-Ex1-03D.clmp.r1r2_fastp	22166.0	0.0	0.0	720.0	0.0
Hmi-CBas_043-Ex1-05A.clmp.r1r2_fastp	65850.0	0.0	0.0	4700.0	0.0
Hmi-CBas_044-Ex1-05E.clmp.r1r2_fastp	25304.0	0.0	0.0	844.0	0.0
Hmi-CBas_045-Ex1-06A.clmp.r1r2_fastp	34084.0	0.0	0.0	2726.0	0.0
Hmi-CBas_046-Ex1-06H.clmp.r1r2_fastp	51228.0	0.0	0.0	1390.0	0.0
Hmi-CBas_047-Ex1-07F.clmp.r1r2_fastp	37902.0	0.0	0.0	1036.0	0.0
Hmi-CBas_048-Ex1-08D.clmp.r1r2_fastp	52612.0	0.0	0.0	2286.0	0.0
Hmi-CPar_001-Ex1-01D.clmp.r1r2_fastp	27220.0	0.0	0.0	864.0	0.0
Hmi-CPar_002-Ex1-02A.clmp.r1r2_fastp	4461180.0	0.0	0.0	159450.0	0.0
Hmi-CPar_003-Ex1-02E.clmp.r1r2_fastp	30040.0	0.0	0.0	518.0	0.0
Hmi-CPar_004-Ex1-10D.clmp.r1r2_fastp	80652.0	0.0	0.0	2068.0	0.0
Hmi-CPar_005-Ex1-03E.clmp.r1r2_fastp	29958.0	0.0	0.0	542.0	0.0
Hmi-CPar_006-Ex1-04C.clmp.r1r2_fastp	203390.0	0.0	0.0	6024.0	0.0
Hmi-CPar_007-Ex1-11D.clmp.r1r2_fastp	29862.0	0.0	0.0	2256.0	0.0
Hmi-CPar_008-Ex1-11H.clmp.r1r2_fastp	38996.0	0.0	0.0	2784.0	0.0
Hmi-CPar_009-Ex1-06B.clmp.r1r2_fastp	88300.0	0.0	0.0	2856.0	0.0
Hmi-CPar_010-Ex1-07A.clmp.r1r2_fastp	286376.0	0.0	0.0	8930.0	0.0
Hmi-CPar_011-Ex1-07G.clmp.r1r2_fastp	25136.0	0.0	0.0	766.0	0.0
Hmi-CPar_012-Ex1-08E.clmp.r1r2_fastp	68418.0	0.0	0.0	1520.0	0.0
Hmi-CPar_013-Ex1-09B.clmp.r1r2_fastp	27574.0	0.0	0.0	984.0	0.0
Hmi-CPar_014-Ex1-02B.clmp.r1r2_fastp	56050.0	0.0	0.0	1224.0	0.0
Hmi-CPar_015-Ex1-02F.clmp.r1r2_fastp	108304.0	0.0	0.0	2358.0	0.0
Hmi-CPar_016-Ex1-10E.clmp.r1r2_fastp	30030.0	0.0	0.0	802.0	0.0
Hmi-CPar_017-Ex1-03F.clmp.r1r2_fastp	628310.0	0.0	0.0	20096.0	0.0
Hmi-CPar_018-Ex1-04D.clmp.r1r2_fastp	21856.0	0.0	0.0	846.0	0.0
Hmi-CPar_019-Ex1-11E.clmp.r1r2_fastp	24318.0	0.0	0.0	896.0	0.0
Hmi-CPar_020-Ex1-12A.clmp.r1r2_fastp	139600.0	0.0	0.0	3516.0	0.0
Hmi-CPar_021-Ex1-12D.clmp.r1r2_fastp	38746.0	0.0	0.0	1138.0	0.0
Hmi-CPar_022-Ex1-07B.clmp.r1r2_fastp	87690.0	0.0	0.0	2776.0	0.0
Hmi-CPar_023-Ex1-07H.clmp.r1r2_fastp	45672.0	0.0	0.0	2376.0	0.0
Hmi-CPar_024-Ex1-08F.clmp.r1r2_fastp	119052.0	0.0	0.0	2482.0	0.0
Hmi-CPar_025-Ex1-01E.clmp.r1r2_fastp	84510.0	0.0	0.0	2436.0	0.0
Hmi-CPar_026-Ex1-02C.clmp.r1r2_fastp	14518.0	0.0	0.0	194.0	0.0
Hmi-CPar_027-Ex1-10A.clmp.r1r2_fastp	3067490.0	0.0	0.0	118614.0	0.0
Hmi-CPar_028-Ex1-03B.clmp.r1r2_fastp	25700.0	0.0	0.0	702.0	0.0
Hmi-CPar_029-Ex1-03G.clmp.r1r2_fastp	138570.0	0.0	0.0	3728.0	0.0
Hmi-CPar_030-Ex1-11C.clmp.r1r2_fastp	1836.0	0.0	0.0	26.0	0.0
Hmi-CPar_031-Ex1-05B.clmp.r1r2_fastp	31346.0	0.0	0.0	842.0	0.0
Hmi-CPar_032-Ex1-12B.clmp.r1r2_fastp	116618.0	0.0	0.0	3410.0	0.0
Hmi-CPar_033-Ex1-06C.clmp.r1r2_fastp	52154.0	0.0	0.0	2714.0	0.0
Hmi-CPar_034-Ex1-07C.clmp.r1r2_fastp	57692.0	0.0	0.0	1754.0	0.0
Hmi-CPar_035-Ex1-08A.clmp.r1r2_fastp	14233566.0	0.0	0.0	546198.0	0.0
Hmi-CPar_036-Ex1-08G.clmp.r1r2_fastp	105650.0	0.0	0.0	2794.0	0.0
Hmi-CPar_037-Ex1-01F.clmp.r1r2_fastp	84104.0	0.0	0.0	2780.0	0.0
Hmi-CPar_038-Ex1-09E.clmp.r1r2_fastp	20224.0	0.0	0.0	2984.0	0.0
Hmi-CPar_039-Ex1-02G.clmp.r1r2_fastp	49190.0	0.0	0.0	742.0	0.0
Hmi-CPar_040-Ex1-10F.clmp.r1r2_fastp	36212.0	0.0	0.0	888.0	0.0
Hmi-CPar_041-Ex1-11A.clmp.r1r2_fastp	187536.0	0.0	0.0	5704.0	0.0
Hmi-CPar_042-Ex1-04E.clmp.r1r2_fastp	13528.0	0.0	0.0	274.0	0.0
Hmi-CPar_043-Ex1-11F.clmp.r1r2_fastp	63820.0	0.0	0.0	1714.0	0.0
Hmi-CPar_044-Ex1-05F.clmp.r1r2_fastp	25212.0	0.0	0.0	596.0	0.0
Hmi-CPar_045-Ex1-06D.clmp.r1r2_fastp	84186.0	0.0	0.0	2362.0	0.0
Hmi-CPar_046-Ex1-07D.clmp.r1r2_fastp	24118.0	0.0	0.0	1724.0	0.0
Hmi-CPar_047-Ex1-08B.clmp.r1r2_fastp	93362.0	0.0	0.0	3362.0	0.0
Hmi-CPar_048-Ex1-08H.clmp.r1r2_fastp	805588.0	0.0	0.0	26570.0	0.0
