"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0672101808276714,0.0332086312266916,0.00382200047813451,0.0587354071796442,0.46586957536047,-5741.46430918102
"Std.",0.000339531435564365,0.00276432031099084,0.00253770790419842,0.0195001841633407,0.00302585870983515,1.5467611381579
"Acceptance ratio",0.20446,0.23204,0.17226,0.15236,0.28438,0.68922
"0%",0.066031241534345,0.0254739615481813,9.64439486394759e-07,0.0245037936617858,0.45170577398095,-5752.29079065053
"2.5%",0.066543041344477,0.0278545957456531,0.000158977649842715,0.032834759159571,0.459859734970034,-5745.34447897648
"5%",0.0666510046830886,0.0285048046649584,0.000296431384207689,0.0352852887931693,0.460808576786444,-5744.46073089695
"7.5%",0.0667291504626028,0.0288783933072617,0.000472681216473697,0.0369504638072646,0.461491830523577,-5743.90563281818
"10%",0.0667868843207105,0.0293243387926963,0.000643546685291478,0.0381192259013366,0.461967523476185,-5743.53150964851
"12.5%",0.0668302968906919,0.0296910817410665,0.000836614643303065,0.0393748897266403,0.462386185892969,-5743.22972770949
"15%",0.0668680220585074,0.0300430752824859,0.00101413913682548,0.0403142251606117,0.462739462338699,-5742.97861465181
"17.5%",0.066899964336572,0.03031402755166,0.00119135701619124,0.0414988247620075,0.463045500415313,-5742.78119239659
"20%",0.0669293019940893,0.0305990465550263,0.00137079063739692,0.0424530135795445,0.463319179784678,-5742.58929754299
"22.5%",0.0669566393331299,0.0309025081906875,0.0015548611133151,0.0433726948430472,0.463579274808318,-5742.42436273265
"25%",0.0669834724286808,0.0311751656364827,0.00176346316013575,0.0442706704019234,0.463823900437003,-5742.26111375345
"27.5%",0.0670076450428304,0.0314210545942907,0.00193737553021174,0.0453389381219226,0.464077757930628,-5742.11693037948
"30%",0.067030830554634,0.0316602947172504,0.00209338780572088,0.046374066971953,0.464304933246553,-5741.98256436949
"32.5%",0.0670538144981027,0.0318932569940217,0.00226121448539993,0.0475341448852201,0.464518316187025,-5741.85667048456
"35%",0.0670759715454241,0.0321232965127174,0.00243500715218215,0.0487209885338602,0.464736791321947,-5741.74333859893
"37.5%",0.0670960490014075,0.0323480409828271,0.002622436944456,0.0498423492733351,0.464932518044161,-5741.64027523638
"40%",0.0671194996800276,0.0325445478835966,0.00279445953564968,0.0508583044978732,0.465127304771699,-5741.53876796928
"42.5%",0.0671432625594672,0.0327457876181672,0.00295972499293718,0.0518613676767718,0.465334731864196,-5741.43783236678
"45%",0.0671651301363101,0.0329705340474091,0.00314906687266855,0.0528447617922217,0.465536890854258,-5741.34575654525
"47.5%",0.0671857313117105,0.0331666180431776,0.00332736664647176,0.053889538816925,0.465697752149696,-5741.25742030032
"50%",0.0672057135724124,0.0333674549447053,0.00348876381150346,0.0548446504846627,0.465879759033983,-5741.16281687003
"52.5%",0.0672254390332619,0.0336057371915186,0.00367321062338607,0.055844355203375,0.466076419613036,-5741.06827256121
"55%",0.067247285370429,0.0337928637588288,0.0038563567186573,0.05690426083711,0.466239245073042,-5740.9785984326
"57.5%",0.0672690714868079,0.0340319055461598,0.0040259476517655,0.0579198962862479,0.466427402538707,-5740.88659457128
"60%",0.0672893039371426,0.0342389059177699,0.0042222176152295,0.0591130483577735,0.466625061841534,-5740.80234603225
"62.5%",0.0673110200203942,0.0344392276655805,0.0044441791508723,0.0603751266503795,0.466816582484011,-5740.72494848436
"65%",0.0673322105707751,0.0346410173616877,0.00468294130706372,0.0615861039400714,0.467039003982291,-5740.64594323845
"67.5%",0.0673546944199866,0.0348356139440324,0.00488436481168565,0.0630975578475245,0.467229785938291,-5740.56761563409
"70%",0.067381188052754,0.0350173431963549,0.00510438045781304,0.0647270513676426,0.467434922695832,-5740.48538740203
"72.5%",0.0674051443667649,0.0352069305935583,0.00536908249413205,0.0663038080436623,0.467678488244801,-5740.40528093784
"75%",0.0674305461887425,0.0354119244398596,0.00561734346155498,0.0682908955825114,0.467906214636919,-5740.32738060357
"77.5%",0.0674573051665487,0.0356165617561947,0.00585704872241486,0.0703485311226272,0.468148578116445,-5740.24269196515
"80%",0.0674903038003889,0.0358144300064046,0.00618532104869925,0.0724997235158003,0.468417737957802,-5740.15919892969
"82.5%",0.0675284863251505,0.0360189757562811,0.00646969124073282,0.0750980198111361,0.468722100740653,-5740.07455055343
"85%",0.067568416114583,0.0362825311009881,0.0067780775438711,0.0778320420802785,0.469021107348253,-5739.98819204581
"87.5%",0.0676122650630319,0.0364922738643473,0.00708471940730795,0.0809897108266805,0.469396473035123,-5739.89866572476
"90%",0.0676520092925468,0.0367282013388146,0.00742698100037091,0.0848628746957066,0.469762097158068,-5739.79829566796
"92.5%",0.0677044789545045,0.0369919272798232,0.00788259638287657,0.0901780740443316,0.470261294511293,-5739.69097003019
"95%",0.0677675804635532,0.0372934895370184,0.00836758604441143,0.0974156250218509,0.470891111147781,-5739.56533544294
"97.5%",0.0678918679952388,0.0378325897459944,0.00921790323958031,0.107735470456707,0.47167665710815,-5739.40359889161
"100%",0.0685900644753983,0.0399342892033822,0.0131937439998493,0.192882775664501,0.476830224017106,-5739.01134981849
