"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0206801660829782,0.0088462198291783,9.78384077214826e-06,0.145457618614393,0.688131438187147,-18916.5789413082
"Std.",6.31729595019563e-05,0.000104037906817516,9.69079351231331e-06,0.00630514133871724,0.00256148871533984,1.72716333825649
"Acceptance ratio",0.13738,0.1451,0.11084,0.27392,0.21914,0.62592
"0%",0.0204525122117731,0.00850514601528833,1.44805532365302e-09,0.122370909657034,0.678610584822259,-18927.5732649098
"2.5%",0.0205538139292714,0.00864039013817837,1.77687130072862e-07,0.133576691250681,0.683102639887729,-18920.7442560519
"5%",0.0205760495886131,0.00867750645462365,4.30983201404823e-07,0.135342553737147,0.683896522470166,-18919.8387708261
"7.5%",0.0205890566781195,0.00869653786236408,7.09938574249629e-07,0.136595346793054,0.684476948432121,-18919.3220956995
"10%",0.0205986735799973,0.00871471153377363,9.24453400252163e-07,0.13753967915259,0.684854081239996,-18918.9237136521
"12.5%",0.0206078977257879,0.00872727618231306,1.25533454518256e-06,0.138279587142168,0.685199945305593,-18918.6111565407
"15%",0.0206157205871364,0.00873877583551909,1.46769086496929e-06,0.138897380027113,0.685508785360465,-18918.3278091889
"17.5%",0.0206223104112978,0.00875017518080207,1.76972783043311e-06,0.139530174260141,0.685744794039654,-18918.0875390356
"20%",0.020627985320213,0.00875865479630135,2.09030809585518e-06,0.140037473047562,0.685997080535196,-18917.8689644039
"22.5%",0.0206329275227626,0.00876650909782123,2.41353601230549e-06,0.140569106843147,0.686215410369302,-18917.6883380882
"25%",0.0206379272782471,0.00877503491640847,2.80404376751054e-06,0.141040179120548,0.686407998240081,-18917.5138137478
"27.5%",0.020642845965948,0.00878160218196043,3.1700841971613e-06,0.141512373033243,0.686602358670015,-18917.3540822444
"30%",0.0206469574059923,0.00878960565333267,3.43570440243315e-06,0.14197087064588,0.686805957457047,-18917.2025140073
"32.5%",0.0206514418221453,0.00879742739608231,3.80395946535729e-06,0.142450046108486,0.686972348223873,-18917.0680592919
"35%",0.0206556821041664,0.0088047282204491,4.31438107502059e-06,0.142887837378863,0.687142245395451,-18916.9332173018
"37.5%",0.0206607923369897,0.00881187836974347,4.69512349256849e-06,0.143280872597685,0.687319570485078,-18916.812704025
"40%",0.0206648891948619,0.00881825075854408,5.08935248665832e-06,0.143700759578416,0.687475417913635,-18916.6877010121
"42.5%",0.0206697875037766,0.00882400024140192,5.43488256579212e-06,0.144104996021379,0.687632972059257,-18916.5726498898
"45%",0.0206726983758448,0.00883008297787509,5.80369285250983e-06,0.144522957705772,0.687788021542548,-18916.4640472177
"47.5%",0.0206760957106999,0.00883730555142305,6.33681693641702e-06,0.144957522139754,0.687966295992782,-18916.3559526976
"50%",0.0206795679174259,0.00884494972070486,6.84822812716056e-06,0.145371831554905,0.688142092422101,-18916.2547311761
"52.5%",0.0206832045200231,0.00885222584026564,7.35621766211798e-06,0.145721907654226,0.688291253762234,-18916.1652512559
"55%",0.0206869304697253,0.00885916986416012,7.87679641177525e-06,0.146158597614021,0.688448713939738,-18916.0703026577
"57.5%",0.0206915123817351,0.00886580600211311,8.43498423534885e-06,0.146549070393742,0.688600214611652,-18915.9661456456
"60%",0.0206955462645589,0.00887322295377841,9.07580207695711e-06,0.146913353034868,0.688739734319821,-18915.8698875526
"62.5%",0.0206998243237027,0.00888028821059109,9.71330593243176e-06,0.147318388413221,0.688910290329734,-18915.7708639529
"65%",0.020704361168543,0.00888733550139665,1.044803201893e-05,0.147730947138739,0.68908075052213,-18915.6722918291
"67.5%",0.0207088202862013,0.00889441027162766,1.11519566270506e-05,0.148210300349489,0.689250099874719,-18915.5775560159
"70%",0.0207124920203502,0.00890138135827686,1.18516422688853e-05,0.148701077491881,0.689427615827353,-18915.4898493125
"72.5%",0.0207171026705067,0.00891004517268072,1.26770717796901e-05,0.149162783071403,0.689600319966425,-18915.3973082698
"75%",0.0207231978631494,0.0089178757712463,1.36928564051838e-05,0.149665530792798,0.689811850128691,-18915.3072388783
"77.5%",0.0207280599552903,0.00892634765821013,1.47286628720421e-05,0.150270302345454,0.690028958398229,-18915.20688132
"80%",0.0207334030276966,0.00893485399420782,1.58455067597944e-05,0.150878329168285,0.690256785391036,-18915.1115220618
"82.5%",0.0207385014764314,0.00894434798648967,1.71935759313595e-05,0.151457584441161,0.690531494228696,-18915.0119248959
"85%",0.0207452739106726,0.0089551044755554,1.85222052569178e-05,0.152153268069239,0.690829779635267,-18914.9051236274
"87.5%",0.0207541180016423,0.00896823353836438,2.04763624301515e-05,0.152830208916479,0.691133975026381,-18914.798578115
"90%",0.020762153013581,0.00898136012761661,2.27651279567688e-05,0.153684576327583,0.69144403820028,-18914.6738218889
"92.5%",0.020770514198919,0.00899711773820427,2.57135694745735e-05,0.15462372738391,0.691826811339052,-18914.5361862007
"95%",0.020784294186332,0.00901796390615357,2.91767884119406e-05,0.155938483168584,0.692430451711622,-18914.3704239743
"97.5%",0.0208041708626417,0.00904386877303251,3.47433592376512e-05,0.157933541105657,0.693255571325208,-18914.178085728
"100%",0.0209260259387401,0.00928609521674886,0.000103230520412139,0.169764743608274,0.697228597063158,-18913.6554334161
