all	0	795799	886578	0.8976074
all	1	1376	886578	0.0015520
all	2	57854	886578	0.0652554
all	3	963	886578	0.0010862
all	4	13090	886578	0.0147646
all	5	467	886578	0.0005267
all	6	4087	886578	0.0046099
all	7	362	886578	0.0004083
all	8	2259	886578	0.0025480
all	9	280	886578	0.0003158
all	10	1421	886578	0.0016028
all	11	245	886578	0.0002763
all	12	1034	886578	0.0011663
all	13	201	886578	0.0002267
all	14	781	886578	0.0008809
all	15	222	886578	0.0002504
all	16	672	886578	0.0007580
all	17	152	886578	0.0001714
all	18	550	886578	0.0006204
all	19	226	886578	0.0002549
all	20	386	886578	0.0004354
all	21	106	886578	0.0001196
all	22	363	886578	0.0004094
all	23	139	886578	0.0001568
all	24	311	886578	0.0003508
all	25	104	886578	0.0001173
all	26	234	886578	0.0002639
all	27	50	886578	0.0000564
all	28	212	886578	0.0002391
all	29	41	886578	0.0000462
all	30	152	886578	0.0001714
all	31	42	886578	0.0000474
all	32	146	886578	0.0001647
all	33	77	886578	0.0000869
all	34	114	886578	0.0001286
all	35	50	886578	0.0000564
all	36	121	886578	0.0001365
all	37	45	886578	0.0000508
all	38	120	886578	0.0001354
all	39	46	886578	0.0000519
all	40	96	886578	0.0001083
all	41	80	886578	0.0000902
all	42	71	886578	0.0000801
all	43	68	886578	0.0000767
all	44	61	886578	0.0000688
all	45	63	886578	0.0000711
all	46	58	886578	0.0000654
all	47	48	886578	0.0000541
all	48	69	886578	0.0000778
all	49	49	886578	0.0000553
all	50	76	886578	0.0000857
all	51	19	886578	0.0000214
all	52	64	886578	0.0000722
all	53	31	886578	0.0000350
all	54	63	886578	0.0000711
all	55	14	886578	0.0000158
all	56	51	886578	0.0000575
all	57	28	886578	0.0000316
all	58	57	886578	0.0000643
all	59	15	886578	0.0000169
all	60	45	886578	0.0000508
all	61	12	886578	0.0000135
all	62	29	886578	0.0000327
all	63	9	886578	0.0000102
all	64	21	886578	0.0000237
all	65	3	886578	0.0000034
all	66	12	886578	0.0000135
all	67	6	886578	0.0000068
all	68	74	886578	0.0000835
all	69	6	886578	0.0000068
all	70	34	886578	0.0000383
all	71	6	886578	0.0000068
all	72	22	886578	0.0000248
all	73	3	886578	0.0000034
all	74	15	886578	0.0000169
all	75	9	886578	0.0000102
all	76	20	886578	0.0000226
all	77	18	886578	0.0000203
all	78	10	886578	0.0000113
all	79	21	886578	0.0000237
all	80	4	886578	0.0000045
all	81	11	886578	0.0000124
all	82	10	886578	0.0000113
all	83	8	886578	0.0000090
all	84	7	886578	0.0000079
all	85	7	886578	0.0000079
all	86	17	886578	0.0000192
all	88	6	886578	0.0000068
all	90	3	886578	0.0000034
all	91	2	886578	0.0000023
all	92	6	886578	0.0000068
all	93	1	886578	0.0000011
all	94	6	886578	0.0000068
all	95	7	886578	0.0000079
all	96	1	886578	0.0000011
all	97	3	886578	0.0000034
all	98	2	886578	0.0000023
all	99	1	886578	0.0000011
all	100	6	886578	0.0000068
all	102	4	886578	0.0000045
all	103	3	886578	0.0000034
all	104	8	886578	0.0000090
all	105	6	886578	0.0000068
all	106	4	886578	0.0000045
all	107	5	886578	0.0000056
all	108	3	886578	0.0000034
all	109	2	886578	0.0000023
all	110	1	886578	0.0000011
all	111	2	886578	0.0000023
all	112	2	886578	0.0000023
all	113	1	886578	0.0000011
all	114	6	886578	0.0000068
all	116	2	886578	0.0000023
all	118	8	886578	0.0000090
all	120	2	886578	0.0000023
all	124	8	886578	0.0000090
all	126	11	886578	0.0000124
all	128	6	886578	0.0000068
all	129	1	886578	0.0000011
all	130	16	886578	0.0000180
all	132	7	886578	0.0000079
all	134	6	886578	0.0000068
