pos	3pG>A
1	0.00743990212395428
2	0.00786449428105314
3	0.00570651855497358
4	0.00683548796787737
5	0.00737998385057209
6	0.0102203926457609
7	0.0106108119261922
8	0.00945460379456568
9	0.00957996191299865
10	0.00985476136497341
11	0.00960815394686301
12	0.00921039014798717
13	0.00946466367537933
14	0.00934801702587663
15	0.00960667366267717
16	0.00975295872541486
17	0.00964690148101863
18	0.00951507258485069
19	0.00977205796217039
20	0.00992602126347895
21	0.0106505288397205
22	0.00993679356907124
23	0.01191982567428
24	0.00999725142952611
25	0.0098143552932361
