"","Position","C.T","G.A"
"1",1,0.37705555244105,0.35229543983078
"2",2,0.390641791635324,0.38755934532288
"3",3,0.399915431325052,0.416418313722682
"4",4,0.419235745599403,0.428465494299806
"5",5,0.447465037282609,0.425647511433803
"6",6,0.469434989374357,0.423239445319227
"7",7,0.481018455431111,0.428156034882619
"8",8,0.48532023380715,0.438374918530436
"9",9,0.487867463614323,0.448004227627038
"10",10,0.489652656698384,0.456360297376674
"11",11,0.490086870183906,0.464442778744236
"12",12,0.488452889804722,0.473218000558702
"13",-12,0.489421405127486,0.472220974956483
"14",-11,0.479084903573625,0.475690530001231
"15",-10,0.471114052035637,0.475306871772447
"16",-9,0.463729306507488,0.472742062883733
"17",-8,0.453647974842078,0.470752181155081
"18",-7,0.439824285305666,0.469710266802721
"19",-6,0.427950137717612,0.464096194659481
"20",-5,0.42370246212911,0.448507137436399
"21",-4,0.421537117191853,0.426293258471316
"22",-3,0.408398735836889,0.408440448133718
"23",-2,0.382950309410718,0.394890605580565
"24",-1,0.353289027900307,0.375376994118754
