Sample	total_reads	Human counts	Human percentage	Ecoli counts	Ecoli percentage	PhiX counts	PhiX percentage	Contamnts_Adaptrs counts	Contamnts_Adaptrs percentage	Vectors counts	Vectors percentage	Bacteria_24k counts	Bacteria_24k percentage	Protists_1k counts	Protists_1k percentage	Viruses counts	Viruses percentage	Fungi_RefSeq_release counts	Fungi_RefSeq_release percentage	Coral counts	Coral percentage	Bird counts	Bird percentage	Plant counts	Plant percentage	No hits counts	No hits percentage
Sde-ABul_001-Ex1-cssl.clmp.fp2_r1_screen	17196110	3818136.0	22.2	355.0	0.0	0.0	0.0	300.0	0.0	1294831.0	7.53	3875016.0	22.54	4087941.0	23.77	3502821.0	20.36	3791046.0	22.05	3547983.0	20.639999999999997	3650781.0	21.23	3608013.0	20.970000000000002	12764672	74.23
Sde-ABul_001-Ex1-cssl.clmp.fp2_r2_screen	17196110	3811659.0	22.18	305.0	0.0	0.0	0.0	16.0	0.0	1280094.0	7.4399999999999995	3848179.0	22.38	4078016.0	23.72	3487288.0	20.27	3784963.0	22.01	3534061.0	20.549999999999997	3638849.0	21.17	3597858.0	20.919999999999998	12780148	74.32
Sde-ABul_002-Ex1-cssl.clmp.fp2_r1_screen	16244509	3175517.0	19.55	283.0	0.0	0.0	0.0	392.0	0.0	1307407.0	8.049999999999999	3161209.0	19.459999999999997	3412989.0	21.01	2883299.0	17.740000000000002	3144792.0	19.36	2931168.0	18.04	3017781.0	18.57	2983288.0	18.35	12563503	77.34
Sde-ABul_002-Ex1-cssl.clmp.fp2_r2_screen	16244509	3168907.0	19.52	252.0	0.0	0.0	0.0	27.0	0.0	1292123.0	7.949999999999999	3137546.0	19.31	3405946.0	20.96	2867864.0	17.650000000000002	3138406.0	19.31	2917578.0	17.97	3007559.0	18.52	2974093.0	18.31	12576498	77.42
Sde-ABul_003-Ex1-cssl.clmp.fp2_r1_screen	18252533	4857448.0	26.62	554.0	0.0	0.0	0.0	406.0	0.0	2227095.0	12.209999999999999	5196907.0	28.47	5195432.0	28.47	4542901.0	24.880000000000003	4821739.0	26.419999999999998	4586713.0	25.13	4682094.0	25.66	4638224.0	25.400000000000002	12495684	68.46
Sde-ABul_003-Ex1-cssl.clmp.fp2_r2_screen	18252533	4848546.0	26.57	516.0	0.0	0.0	0.0	31.0	0.0	2203584.0	12.08	5151521.0	28.22	5176451.0	28.36	4523350.0	24.779999999999998	4813211.0	26.37	4567918.0	25.03	4667073.0	25.57	4625575.0	25.34	12526713	68.63
Sde-ABul_004-Ex1-cssl.clmp.fp2_r1_screen	19132893	2822156.0	14.76	270.0	0.0	0.0	0.0	382.0	0.0	996580.0	5.21	2740678.0	14.33	3101603.0	16.220000000000002	2469918.0	12.91	2793964.0	14.600000000000001	2526280.0	13.21	2631434.0	13.760000000000002	2597748.0	13.57	15757850	82.36
Sde-ABul_004-Ex1-cssl.clmp.fp2_r2_screen	19132893	2817574.0	14.729999999999999	252.0	0.0	0.0	0.0	15.0	0.0	988226.0	5.17	2727299.0	14.25	3098607.0	16.19	2460169.0	12.86	2790053.0	14.58	2518057.0	13.17	2623497.0	13.71	2591631.0	13.540000000000001	15763590	82.39
Sde-ABul_006-Ex1-cssl.clmp.fp2_r1_screen	10586426	4083315.0	38.57	101.0	0.0	0.0	0.0	151.0	0.0	1586652.0	14.99	3924579.0	37.07	4241672.0	40.07	3804876.0	35.94	4069545.0	38.44	3841617.0	36.28	3931110.0	37.14	3917738.0	37.0	6209997	58.66
Sde-ABul_006-Ex1-cssl.clmp.fp2_r2_screen	10586426	4073465.0	38.470000000000006	95.0	0.0	0.0	0.0	47.0	0.0	1566641.0	14.799999999999999	3903944.0	36.879999999999995	4236678.0	40.019999999999996	3787516.0	35.769999999999996	4061709.0	38.370000000000005	3823333.0	36.11	3915737.0	36.989999999999995	3904403.0	36.88	6216349	58.72
