Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
Leq-ABas_001_Ex1-1A-cssl-1-2.clmp.r1	Leq-ABas_001_Ex1-1A-cssl-1-2.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1435398.0	0.0	33-150	46.0	94.60445996287754	143.38121134347406	pass	pass	warn	pass	warn	pass	pass	warn	pass	warn	pass
Leq-ABas_001_Ex1-1A-cssl-1-2.clmp.r2	Leq-ABas_001_Ex1-1A-cssl-1-2.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1435398.0	0.0	33-150	46.0	94.66011338791259	143.33671636716784	pass	pass	warn	pass	pass	pass	pass	warn	pass	warn	pass
Leq-ABas_002_Ex1-1D-cssl-1-2.clmp.r1	Leq-ABas_002_Ex1-1D-cssl-1-2.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3871590.0	0.0	33-150	45.0	93.50589938829904	142.56362734690398	pass	pass	warn	pass	warn	pass	pass	warn	pass	warn	pass
Leq-ABas_002_Ex1-1D-cssl-1-2.clmp.r2	Leq-ABas_002_Ex1-1D-cssl-1-2.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3871590.0	0.0	33-150	45.0	93.34045522542658	142.49759065396904	pass	pass	warn	pass	warn	pass	pass	warn	pass	warn	pass
Leq-ABas_003_Ex1-1G-cssl-1-2.clmp.r1	Leq-ABas_003_Ex1-1G-cssl-1-2.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	568754.0	0.0	33-150	44.0	95.0423843218431	133.07812868129278	pass	pass	warn	pass	pass	pass	pass	warn	pass	warn	pass
Leq-ABas_003_Ex1-1G-cssl-1-2.clmp.r2	Leq-ABas_003_Ex1-1G-cssl-1-2.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	568754.0	0.0	33-150	45.0	95.1010192042793	133.0686518248663	pass	pass	warn	pass	pass	pass	pass	warn	pass	warn	pass
Leq-ABas_004_Ex1-2C-cssl-1-2.clmp.r1	Leq-ABas_004_Ex1-2C-cssl-1-2.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	942677.0	0.0	33-150	46.0	94.83489478261006	138.24701567981398	pass	pass	warn	pass	warn	warn	pass	warn	pass	warn	pass
Leq-ABas_004_Ex1-2C-cssl-1-2.clmp.r2	Leq-ABas_004_Ex1-2C-cssl-1-2.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	942677.0	0.0	33-150	46.0	94.89499673280466	138.20956170565316	pass	pass	warn	pass	warn	warn	pass	warn	pass	warn	pass
Leq-ABas_005_Ex1-2H-cssl-1-2.clmp.r1	Leq-ABas_005_Ex1-2H-cssl-1-2.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1657590.0	0.0	33-150	46.0	94.50949604656313	142.09338437128602	pass	pass	warn	pass	warn	pass	pass	warn	pass	warn	pass
Leq-ABas_005_Ex1-2H-cssl-1-2.clmp.r2	Leq-ABas_005_Ex1-2H-cssl-1-2.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1657590.0	0.0	33-150	46.0	94.1858839699707	142.055338171683	pass	pass	warn	pass	warn	pass	pass	warn	pass	warn	pass
