Sample	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
Hte-ATic_001-Ex1-cssl.clmp.fp2_repr.R1	158.0	454.0	528.0	944.0	978.0	971.0	932.0	1109.0	1203.0	1474.0	1578.0	1825.0	1756.0	2142.0	2130.0	1987.0	1847.0	1802.0	1805.0	2009.0	1189.0	1430.0	1028.0	2920.0	10138.0
Hte-ATic_001-Ex1-cssl.clmp.fp2_repr.R2	114.0	426.0	520.0	830.0	939.0	963.0	1006.0	1192.0	1192.0	1413.0	1595.0	1954.0	1911.0	2181.0	2121.0	1941.0	1963.0	1811.0	1676.0	1554.0	1014.0	1355.0	1213.0	3013.0	10440.0
Hte-ATic_002-Ex1-cssl.clmp.fp2_repr.R1	768.0	1778.0	2461.0	2536.0	2581.0	3355.0	3386.0	3546.0	4323.0	5460.0	5536.0	6292.0	7767.0	7957.0	8632.0	8844.0	9554.0	10057.0	9121.0	9555.0	8568.0	9701.0	8838.0	45188.0	183006.0
Hte-ATic_002-Ex1-cssl.clmp.fp2_repr.R2	699.0	1689.0	1836.0	2038.0	2246.0	2583.0	2738.0	3278.0	3889.0	4331.0	5266.0	6140.0	6910.0	7932.0	8729.0	9874.0	9469.0	9494.0	9268.0	9649.0	8636.0	10233.0	9870.0	45830.0	186183.0
Hte-ATic_003-Ex1-cssl.clmp.fp2_repr.R1	1992.0	5987.0	6786.0	7953.0	9537.0	9355.0	10706.0	11391.0	15769.0	17822.0	17784.0	18937.0	21787.0	24870.0	26983.0	27026.0	28656.0	27781.0	25883.0	25095.0	26398.0	25046.0	25913.0	88913.0	380675.0
Hte-ATic_003-Ex1-cssl.clmp.fp2_repr.R2	2421.0	6334.0	6122.0	7067.0	9155.0	8973.0	10231.0	11354.0	14181.0	15314.0	17914.0	19823.0	23402.0	26241.0	26373.0	30030.0	30143.0	28252.0	27728.0	26992.0	27775.0	27293.0	26886.0	101657.0	357384.0
Hte-ATic_004-Ex1-cssl.clmp.fp2_repr.R1	2618.0	8244.0	8145.0	9758.0	11693.0	11775.0	12666.0	14545.0	15856.0	17132.0	21492.0	23222.0	24391.0	26103.0	30258.0	32161.0	32602.0	31861.0	33136.0	32289.0	32136.0	31727.0	28449.0	109636.0	498561.0
Hte-ATic_004-Ex1-cssl.clmp.fp2_repr.R2	3319.0	8853.0	9155.0	10265.0	10591.0	12979.0	13188.0	14940.0	16965.0	18577.0	22408.0	24556.0	26052.0	27946.0	32277.0	33917.0	35983.0	33160.0	32780.0	33754.0	36654.0	32935.0	27505.0	128709.0	452988.0
Hte-ATic_005-Ex1-cssl.clmp.fp2_repr.R1	2021.0	5102.0	6399.0	6947.0	8679.0	9451.0	9489.0	12566.0	15443.0	17641.0	21523.0	26107.0	29150.0	31270.0	34462.0	34078.0	33899.0	33040.0	31216.0	30271.0	27626.0	26400.0	23916.0	70568.0	268773.0
Hte-ATic_005-Ex1-cssl.clmp.fp2_repr.R2	1884.0	4966.0	5494.0	6317.0	6588.0	7523.0	9166.0	11226.0	13947.0	17848.0	21751.0	24746.0	29803.0	31450.0	34425.0	33843.0	35070.0	33008.0	32348.0	30012.0	27077.0	27461.0	25156.0	77050.0	267878.0
Hte-ATic_006-Ex1-cssl.clmp.fp2_repr.R1	2853.0	9102.0	9667.0	9316.0	10839.0	12167.0	13680.0	15684.0	17004.0	19670.0	21409.0	24992.0	26490.0	29131.0	30949.0	34193.0	35909.0	35246.0	31704.0	31606.0	32061.0	32161.0	31677.0	117123.0	556858.0
Hte-ATic_006-Ex1-cssl.clmp.fp2_repr.R2	3812.0	9550.0	10538.0	10807.0	12107.0	13435.0	13969.0	17087.0	17670.0	21616.0	23637.0	26896.0	29120.0	31769.0	32260.0	35888.0	34614.0	36417.0	33776.0	35267.0	33792.0	33107.0	29936.0	139408.0	505013.0
Hte-ATic_007-Ex1-cssl.clmp.fp2_repr.R1	1462.0	4396.0	4984.0	5760.0	7316.0	7160.0	8099.0	9563.0	9897.0	11747.0	14101.0	16709.0	18202.0	20404.0	21827.0	22727.0	23016.0	24196.0	22397.0	21441.0	20184.0	19851.0	19621.0	67113.0	270691.0
Hte-ATic_007-Ex1-cssl.clmp.fp2_repr.R2	1331.0	4006.0	4254.0	4852.0	5215.0	5901.0	6527.0	7486.0	9547.0	10727.0	13286.0	15806.0	18315.0	20636.0	22549.0	22829.0	23590.0	24416.0	22303.0	22941.0	20917.0	21512.0	20368.0	70752.0	272798.0
Hte-ATic_008-Ex1-cssl.clmp.fp2_repr.R1	500.0	1110.0	1184.0	1973.0	2073.0	2363.0	2322.0	3051.0	2997.0	3798.0	4102.0	4465.0	5447.0	5850.0	6690.0	6428.0	6422.0	6285.0	6301.0	5704.0	4978.0	5765.0	4650.0	13162.0	51538.0
Hte-ATic_008-Ex1-cssl.clmp.fp2_repr.R2	429.0	1179.0	1134.0	1376.0	1605.0	1933.0	2176.0	2559.0	2859.0	3351.0	3546.0	4449.0	5219.0	5682.0	6987.0	6290.0	7152.0	6179.0	6002.0	5931.0	4909.0	6504.0	4986.0	13711.0	53010.0
Hte-ATic_010-Ex1-cssl.clmp.fp2_repr.R1	785.0	1680.0	1934.0	2506.0	3031.0	3131.0	3249.0	3851.0	4534.0	6331.0	6466.0	6888.0	8135.0	8266.0	8402.0	8736.0	8426.0	8530.0	8451.0	7651.0	7465.0	7107.0	6172.0	25914.0	107429.0
Hte-ATic_010-Ex1-cssl.clmp.fp2_repr.R2	602.0	1720.0	2119.0	2424.0	2722.0	3053.0	3401.0	3522.0	4171.0	4985.0	5631.0	6607.0	7678.0	8202.0	8419.0	9175.0	8070.0	8177.0	8770.0	7107.0	8114.0	8252.0	6736.0	28777.0	106636.0
