Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
Hte-ATic_001-Ex1-cssl.clmp.fp2_repr.R1	47.92385592169068	50.0	111.78007082121027	9.090909090909092	44337.0
Hte-ATic_001-Ex1-cssl.clmp.fp2_repr.R2	46.029275774184086	51.0	112.03371901572051	18.181818181818183	44337.0
Hte-ATic_002-Ex1-cssl.clmp.fp2_repr.R1	62.53975406462923	54.0	131.54085572517013	18.181818181818183	368810.0
Hte-ATic_002-Ex1-cssl.clmp.fp2_repr.R2	56.13822743660947	55.0	132.80000271142322	27.27272727272727	368810.0
Hte-ATic_003-Ex1-cssl.clmp.fp2_repr.R1	64.83986745572363	48.0	126.70459875484369	9.090909090909092	889045.0
Hte-ATic_003-Ex1-cssl.clmp.fp2_repr.R2	57.16405930150737	48.0	126.59176082200564	9.090909090909092	889045.0
Hte-ATic_004-Ex1-cssl.clmp.fp2_repr.R1	66.36277401200147	47.0	127.97140912494457	9.090909090909092	1100456.0
Hte-ATic_004-Ex1-cssl.clmp.fp2_repr.R2	58.63246111339876	47.0	126.66099416968966	18.181818181818183	1100456.0
Hte-ATic_005-Ex1-cssl.clmp.fp2_repr.R1	54.10592760380161	46.0	121.70522047407164	18.181818181818183	816037.0
Hte-ATic_005-Ex1-cssl.clmp.fp2_repr.R2	50.341216409496894	47.0	122.62656962858301	27.27272727272727	816037.0
Hte-ATic_006-Ex1-cssl.clmp.fp2_repr.R1	64.83205305046053	46.0	128.48144971300664	9.090909090909092	1191491.0
Hte-ATic_006-Ex1-cssl.clmp.fp2_repr.R2	54.97745362922378	46.0	126.87240692544047	9.090909090909092	1191491.0
Hte-ATic_007-Ex1-cssl.clmp.fp2_repr.R1	56.3823742785009	53.0	125.82536887097541	18.181818181818183	672864.0
Hte-ATic_007-Ex1-cssl.clmp.fp2_repr.R2	51.85582994715871	54.0	127.17654979312313	18.181818181818183	672864.0
Hte-ATic_008-Ex1-cssl.clmp.fp2_repr.R1	58.08630417572475	54.0	120.52582967868408	27.27272727272727	159158.0
Hte-ATic_008-Ex1-cssl.clmp.fp2_repr.R2	54.16944168687719	54.0	122.21745686676134	36.36363636363637	159158.0
Hte-ATic_010-Ex1-cssl.clmp.fp2_repr.R1	61.34411019737877	53.0	124.76250424416192	18.181818181818183	265070.0
Hte-ATic_010-Ex1-cssl.clmp.fp2_repr.R2	57.45829161477614	54.0	125.7334024974535	27.27272727272727	265070.0
Hte-ATic_011-Ex1-cssl.clmp.fp2_repr.R1	53.99214283307086	45.0	113.47171081870951	9.090909090909092	371255.0
Hte-ATic_011-Ex1-cssl.clmp.fp2_repr.R2	49.98214469328338	45.0	114.19648489582632	9.090909090909092	371255.0
Hte-ATic_012-Ex1-cssl.clmp.fp2_repr.R1	61.842240416086966	52.0	125.34505645123244	18.181818181818183	402737.0
Hte-ATic_012-Ex1-cssl.clmp.fp2_repr.R2	53.16510199205837	52.0	125.0044147917872	18.181818181818183	402737.0
Hte-ATic_013-Ex1-cssl.clmp.fp2_repr.R1	60.574825451483946	50.0	126.55187906401747	18.181818181818183	740954.0
Hte-ATic_013-Ex1-cssl.clmp.fp2_repr.R2	54.40030953974673	50.0	127.96871330743879	27.27272727272727	740954.0
Hte-ATic_014-Ex1-cssl.clmp.fp2_repr.R1	64.68934883307845	56.0	128.25287712017615	18.181818181818183	306991.0
Hte-ATic_014-Ex1-cssl.clmp.fp2_repr.R2	54.93204868164493	56.0	129.93420654025687	27.27272727272727	306991.0
Hte-ATic_015-Ex1-cssl.clmp.fp2_repr.R1	57.769602236290325	47.0	117.82911235019334	9.090909090909092	599189.0
Hte-ATic_015-Ex1-cssl.clmp.fp2_repr.R2	53.43355309893158	48.0	117.9750279127287	9.090909090909092	599189.0
Hte-ATic_017-Ex1-cssl.clmp.fp2_repr.R1	51.476610001563635	44.0	115.5834487212733	9.090909090909092	408766.0
Hte-ATic_017-Ex1-cssl.clmp.fp2_repr.R2	48.56283675248798	44.0	116.48419878365617	9.090909090909092	408766.0
Hte-ATic_019-Ex1-cssl.clmp.fp2_repr.R1	63.920948682555355	52.0	122.33422391121228	9.090909090909092	311034.0
Hte-ATic_019-Ex1-cssl.clmp.fp2_repr.R2	53.82903287170016	52.0	123.84751827774456	18.181818181818183	311034.0
Hte-ATic_020-Ex1-cssl.clmp.fp2_repr.R1	55.85662647742882	52.0	122.44037842654564	9.090909090909092	623952.0
Hte-ATic_020-Ex1-cssl.clmp.fp2_repr.R2	52.32112221358301	52.0	123.44382740980075	9.090909090909092	623952.0
Hte-ATic_021-Ex1-cssl.clmp.fp2_repr.R1	50.234254966567114	44.0	111.31663951310375	9.090909090909092	770924.0
Hte-ATic_021-Ex1-cssl.clmp.fp2_repr.R2	49.13300173423728	44.0	112.34724175145669	0.0	770924.0
Hte-ATic_022-Ex1-cssl.clmp.fp2_repr.R1	63.64001874826526	51.0	124.12995097274347	18.181818181818183	608845.0
Hte-ATic_022-Ex1-cssl.clmp.fp2_repr.R2	54.30008003515851	51.0	124.12989020193974	18.181818181818183	608845.0
Hte-ATic_023-Ex1-cssl.clmp.fp2_repr.R1	62.88595724022362	51.0	126.8101483145767	18.181818181818183	598188.0
Hte-ATic_023-Ex1-cssl.clmp.fp2_repr.R2	54.14482320757157	51.0	126.88873063317887	18.181818181818183	598188.0
Hte-ATic_024-Ex1-cssl.clmp.fp2_repr.R1	58.68237819552656	49.0	119.50161777216395	18.181818181818183	424349.0
Hte-ATic_024-Ex1-cssl.clmp.fp2_repr.R2	53.0649414738195	49.0	120.48878163964096	18.181818181818183	424349.0
Hte-ATic_025-Ex1-cssl.clmp.fp2_repr.R1	56.91654108219535	53.0	120.65083422191557	18.181818181818183	446404.0
Hte-ATic_025-Ex1-cssl.clmp.fp2_repr.R2	52.92633093996824	53.0	122.51601016119928	18.181818181818183	446404.0
Hte-ATic_026-Ex1-cssl.clmp.fp2_repr.R1	42.9166560748985	42.0	110.41398232819895	0.0	1775484.0
Hte-ATic_026-Ex1-cssl.clmp.fp2_repr.R2	43.16016045834693	42.0	110.93115792651469	0.0	1775484.0
Hte-ATic_027-Ex1-cssl.clmp.fp2_repr.R1	48.9996797984613	45.0	113.04507864666276	0.0	429516.0
Hte-ATic_027-Ex1-cssl.clmp.fp2_repr.R2	47.61885744550849	45.0	114.34597547006398	0.0	429516.0
Hte-ATic_029-Ex1-cssl.clmp.fp2_repr.R1	64.69938955075327	56.0	130.8987432561892	18.181818181818183	793320.0
Hte-ATic_029-Ex1-cssl.clmp.fp2_repr.R2	55.575929749930935	56.0	132.34681087077092	27.27272727272727	793320.0
Hte-ATic_030-Ex1-cssl.clmp.fp2_repr.R1	43.967667845824806	46.0	120.96843346217236	9.090909090909092	4091928.0
Hte-ATic_030-Ex1-cssl.clmp.fp2_repr.R2	42.70729483549409	46.0	121.80792746108925	9.090909090909092	4091928.0
Hte-ATic_031-Ex1-cssl.clmp.fp2_repr.R1	67.69290295707475	47.0	127.47975119748256	9.090909090909092	788738.0
Hte-ATic_031-Ex1-cssl.clmp.fp2_repr.R2	59.02440564890983	48.0	126.2027606125228	9.090909090909092	788738.0
Hte-ATic_032-Ex1-cssl.clmp.fp2_repr.R1	61.814181376656364	52.0	126.96823264678193	18.181818181818183	696816.0
Hte-ATic_032-Ex1-cssl.clmp.fp2_repr.R2	55.986026299353746	53.0	127.61029023443778	27.27272727272727	696816.0
Hte-ATic_033-Ex1-cssl.clmp.fp2_repr.R1	53.21885203500445	55.0	116.4616968267481	18.181818181818183	640195.0
Hte-ATic_033-Ex1-cssl.clmp.fp2_repr.R2	51.37417299934718	55.0	119.16671482907552	18.181818181818183	640195.0
Hte-ATic_034-Ex1-cssl.clmp.fp2_repr.R1	61.052757423595274	52.0	117.9737614031929	27.27272727272727	266592.0
Hte-ATic_034-Ex1-cssl.clmp.fp2_repr.R2	58.314911894684315	52.0	118.46677319649501	18.181818181818183	266592.0
Hte-ATic_035-Ex1-cssl.clmp.fp2_repr.R1	62.882431127037755	47.0	117.66477487020592	9.090909090909092	554147.0
Hte-ATic_035-Ex1-cssl.clmp.fp2_repr.R2	58.248688468456805	47.0	117.88536254820472	9.090909090909092	554147.0
Hte-ATic_036-Ex1-cssl.clmp.fp2_repr.R1	54.99886337391287	47.0	117.10465816020775	9.090909090909092	800960.0
Hte-ATic_036-Ex1-cssl.clmp.fp2_repr.R2	50.86997220907789	47.0	117.47983544746305	9.090909090909092	800960.0
Hte-ATic_037-Ex1-cssl.clmp.fp2_repr.R1	57.974499313637125	50.0	117.40883254367597	9.090909090909092	401651.0
Hte-ATic_037-Ex1-cssl.clmp.fp2_repr.R2	54.41677193904471	50.0	118.19420840480915	9.090909090909092	401651.0
Hte-ATic_038-Ex1-cssl.clmp.fp2_repr.R1	49.72350629644847	45.0	112.1024077853477	0.0	533104.0
Hte-ATic_038-Ex1-cssl.clmp.fp2_repr.R2	48.046864709788515	45.0	112.67799716378043	0.0	533104.0
Hte-ATic_039-Ex1-cssl.clmp.fp2_repr.R1	61.604230848676046	56.0	130.60356348772916	18.181818181818183	1001603.0
Hte-ATic_039-Ex1-cssl.clmp.fp2_repr.R2	52.91675709568935	56.0	131.5836254484062	27.27272727272727	1001603.0
Hte-ATic_041-Ex1-cssl.clmp.fp2_repr.R1	47.54099029774102	41.0	118.23642566838562	9.090909090909092	5989282.0
Hte-ATic_041-Ex1-cssl.clmp.fp2_repr.R2	48.37056165725934	42.0	119.02145582725943	9.090909090909092	5989282.0
Hte-ATic_044-Ex1-cssl.clmp.fp2_repr.R1	56.620160008385405	48.0	119.8080350421643	9.090909090909092	564577.0
Hte-ATic_044-Ex1-cssl.clmp.fp2_repr.R2	52.073466645470035	48.0	120.6986522653243	9.090909090909092	564577.0
Hte-ATic_045-Ex1-cssl.clmp.fp2_repr.R1	60.57968842763921	54.0	127.03235110926563	18.181818181818183	674320.0
Hte-ATic_045-Ex1-cssl.clmp.fp2_repr.R2	55.72900171005028	55.0	128.58752669355795	18.181818181818183	674320.0
Hte-ATic_046-Ex1-cssl.clmp.fp2_repr.R1	61.873949825869694	49.0	122.8889328804849	9.090909090909092	628908.0
Hte-ATic_046-Ex1-cssl.clmp.fp2_repr.R2	53.78783966357783	49.0	122.35868044292647	9.090909090909092	628908.0
Hte-ATic_047-Ex1-cssl.clmp.fp2_repr.R1	56.967986003053475	45.0	114.68698578460138	9.090909090909092	417505.0
Hte-ATic_047-Ex1-cssl.clmp.fp2_repr.R2	52.99057402653661	46.0	115.20879031388846	9.090909090909092	417505.0
Hte-ATic_048-Ex1-cssl.clmp.fp2_repr.R1	54.14977381392255	46.0	113.83363685780776	18.181818181818183	399199.0
Hte-ATic_048-Ex1-cssl.clmp.fp2_repr.R2	51.219686631330916	46.0	114.70155736863069	18.181818181818183	399199.0
Hte-ATic_049-Ex1-cssl.clmp.fp2_repr.R1	52.48234436237196	45.0	111.47275735709022	9.090909090909092	602548.0
Hte-ATic_049-Ex1-cssl.clmp.fp2_repr.R2	49.84442410778256	45.0	112.63180194772865	0.0	602548.0
Hte-ATic_050-Ex1-cssl.clmp.fp2_repr.R1	47.57481895226652	42.0	107.73445171358262	0.0	999660.0
Hte-ATic_050-Ex1-cssl.clmp.fp2_repr.R2	47.21659032836462	42.0	108.71633055238782	9.090909090909092	999660.0
Hte-ATic_051-Ex1-cssl.clmp.fp2_repr.R1	43.68975147253805	42.0	112.6274922372624	0.0	4573451.0
Hte-ATic_051-Ex1-cssl.clmp.fp2_repr.R2	43.089359586666596	42.0	112.97618144372817	0.0	4573451.0
Hte-ATic_054-Ex1-cssl.clmp.fp2_repr.R1	60.40005597271666	54.0	127.14077347355786	18.181818181818183	559864.0
Hte-ATic_054-Ex1-cssl.clmp.fp2_repr.R2	53.84234293890084	54.0	128.46562022205393	18.181818181818183	559864.0
Hte-ATic_055-Ex1-cssl.clmp.fp2_repr.R1	56.55323457504691	50.0	121.79880512249888	9.090909090909092	752211.0
Hte-ATic_055-Ex1-cssl.clmp.fp2_repr.R2	52.438402145442595	51.0	122.87693745504919	9.090909090909092	752211.0
Hte-ATic_056-Ex1-cssl.clmp.fp2_repr.R1	57.16085618341975	49.0	122.26826529484087	9.090909090909092	750727.0
Hte-ATic_056-Ex1-cssl.clmp.fp2_repr.R2	53.32151737297027	50.0	123.26935357326964	9.090909090909092	750727.0
Hte-ATic_057-Ex1-cssl.clmp.fp2_repr.R1	63.5694897368599	55.0	125.77682485744462	18.181818181818183	740414.0
Hte-ATic_057-Ex1-cssl.clmp.fp2_repr.R2	53.598679298786074	55.0	126.39857836291588	27.27272727272727	740414.0
Hte-ATic_058-Ex1-cssl.clmp.fp2_repr.R1	58.553587077538445	49.0	118.49726426865604	18.181818181818183	568221.0
Hte-ATic_058-Ex1-cssl.clmp.fp2_repr.R2	52.85911788639607	49.0	118.65627986294065	27.27272727272727	568221.0
Hte-ATic_059-Ex1-cssl.clmp.fp2_repr.R1	58.3647363578731	47.0	120.92751201825997	9.090909090909092	668566.0
Hte-ATic_059-Ex1-cssl.clmp.fp2_repr.R2	52.56653687386185	47.0	121.1778956752213	9.090909090909092	668566.0
Hte-ATic_060-Ex1-cssl.clmp.fp2_repr.R1	56.75595153118868	46.0	117.94737339966257	9.090909090909092	644864.0
Hte-ATic_060-Ex1-cssl.clmp.fp2_repr.R2	53.80903733157116	46.0	118.9456707150655	9.090909090909092	644864.0
Hte-ATic_061-Ex1-cssl.clmp.fp2_repr.R1	57.83335457895852	49.0	113.56212343266569	18.181818181818183	614100.0
Hte-ATic_061-Ex1-cssl.clmp.fp2_repr.R2	54.821207008449555	49.0	114.73217554144276	18.181818181818183	614100.0
Hte-ATic_062-Ex1-cssl.clmp.fp2_repr.R1	62.08963452356556	51.0	121.08826344468136	9.090909090909092	527625.0
Hte-ATic_062-Ex1-cssl.clmp.fp2_repr.R2	56.90052344199637	51.0	122.1779350864724	18.181818181818183	527625.0
Hte-ATic_063-Ex1-cssl.clmp.fp2_repr.R1	63.558881837969224	48.0	121.78642763140552	9.090909090909092	493149.0
