"","Position","C.T","G.A"
"1",1,0.542975003363278,0.421852173375951
"2",2,0.56042550845999,0.467613546264989
"3",3,0.566739340650678,0.509167906933793
"4",4,0.571517735029284,0.539046570199536
"5",5,0.58129984527959,0.554688594039834
"6",6,0.59351743505264,0.561812092167772
"7",7,0.604591354246247,0.565696211502122
"8",8,0.611701977234831,0.570682376430247
"9",9,0.615291315877495,0.577136639896934
"10",10,0.615801573154801,0.585030368249105
"11",11,0.614338674719393,0.593345079463889
"12",12,0.612284384223998,0.600803518501608
"13",-12,0.608950794568734,0.604163898112755
"14",-11,0.600954930289491,0.606794812386751
"15",-10,0.592025075367298,0.608844945854979
"16",-9,0.583844192395846,0.608581736440863
"17",-8,0.577360228630927,0.605004677396715
"18",-7,0.572894059526844,0.597434910462719
"19",-6,0.569438363149789,0.585954995923877
"20",-5,0.562456705587985,0.573579390871854
"21",-4,0.547509337607502,0.563163180974183
"22",-3,0.51886670232738,0.557420070725731
"23",-2,0.479035869146104,0.549973071652722
"24",-1,0.435182450411409,0.531297293377312
