pos	3pG>A
1	0.0212194798049743
2	0.0292172434858828
3	0.0188139657948366
4	0.0209012371109038
5	0.0214823864793321
6	0.0314220153064608
7	0.0326404656472271
8	0.0293660677222321
9	0.0293889996481764
10	0.0319990809996681
11	0.0248637679837662
12	0.0253018396242279
13	0.0281482733231137
14	0.0274663744626537
15	0.028144847062188
16	0.0287580284332828
17	0.0276413297917501
18	0.0273487967736872
19	0.0271569363392014
20	0.0283402278830104
21	0.0291119056822574
22	0.0282015437914058
23	0.0287275699281506
24	0.0287443267776097
25	0.0286429434539222
